px,pz,theta,vx,vz,theta_dot
-4.079321404978163979e-01,6.172168424183699376e-01,-3.786926936700395208e-02,8.066758055903163749e-01,-5.333291211930993869e-01,-3.563511579080795577e-03
-4.071254646922261022e-01,6.166835132971768552e-01,-3.787283287858303482e-02,8.070403109412710441e-01,-5.335183628073169038e-01,3.043205464119827508e-02
-4.063184243812848484e-01,6.161499949343695048e-01,-3.784240082394183663e-02,8.074045781251307785e-01,-5.337147961121498918e-01,8.065978938952521327e-02
-4.055110198031597335e-01,6.156162801382573102e-01,-3.776174103455231384e-02,8.077659608664261581e-01,-5.339796771124815100e-01,-1.896665559532867418e-02
-4.047032538422933312e-01,6.150823004611448708e-01,-3.778070769014764407e-02,8.081295644947678047e-01,-5.341653649065487564e-01,1.574163085723558064e-02
-4.038951242777985562e-01,6.145481350962382905e-01,-3.776496605929040989e-02,8.084933634539731573e-01,-5.343507212294832387e-01,5.121184662918026181e-02
-4.030866309143446014e-01,6.140137843750087532e-01,-3.771375421266123101e-02,8.088533327331026701e-01,-5.346334219390002085e-01,1.779416828827025954e-01
-4.022777775816114842e-01,6.134791509530697073e-01,-3.753581252977852833e-02,8.092165980167278505e-01,-5.348158192910860143e-01,1.587000849216542442e-01
-4.014685609835947355e-01,6.129443351337786616e-01,-3.737711244485687756e-02,8.095781549894006668e-01,-5.349980230966588923e-01,1.375696516081157950e-01
-4.006589828286053478e-01,6.124093371106820172e-01,-3.723954279324875882e-02,8.099381512784779025e-01,-5.351810453600501782e-01,1.125300406987549684e-01
-3.998490446773268481e-01,6.118741560653219169e-01,-3.712701275255000238e-02,8.102966386414832689e-01,-5.353689714565214031e-01,7.723025101015362770e-02
-3.990387480386853869e-01,6.113387870938653545e-01,-3.704978250153984770e-02,8.106497382060067203e-01,-5.356727579426402430e-01,-4.597378364514123628e-02
-3.982280983004793939e-01,6.108031143359227144e-01,-3.709575628518498730e-02,8.110068342783837148e-01,-5.358488912993217834e-01,-9.995050230108257217e-03
-3.974170914662010223e-01,6.102672654446233969e-01,-3.710575133541509779e-02,8.113644136838032983e-01,-5.360239517518091690e-01,2.464097991452543490e-02
-3.966057270525172318e-01,6.097312414928716118e-01,-3.708111035550057388e-02,8.117219965562326722e-01,-5.362015165250132442e-01,6.618919439297095419e-02
-3.957940050559610179e-01,6.091950399763466084e-01,-3.701492116110760566e-02,8.118964373047522498e-01,-5.413093706885022671e-01,-6.931986423635324579e-01
-3.949821086186562913e-01,6.086537306056580832e-01,-3.770811980347113512e-02,8.122522993373263445e-01,-5.415097461409253965e-01,-5.879812077772323953e-01
-3.941698563193189453e-01,6.081122208595171053e-01,-3.829610101124836935e-02,8.126152741967852533e-01,-5.416984018050882144e-01,-4.957370704566382846e-01
-3.933572410451221524e-01,6.075705224577120367e-01,-3.879183808170500597e-02,8.129845325377257348e-01,-5.418709244506698663e-01,-4.226257424988527078e-01
-3.925442565125843997e-01,6.070286515332613542e-01,-3.921446382420385596e-02,8.133590224276594505e-01,-5.420319352655584844e-01,-3.671837229216982079e-01
-3.917308974901567153e-01,6.064866195979957686e-01,-3.958164754712555078e-02,8.137377212217973277e-01,-5.421897656429027768e-01,-3.179567582845238549e-01
-3.909171597689349298e-01,6.059444298323528599e-01,-3.989960430541007741e-02,8.141200060691045071e-01,-5.423466762095334737e-01,-2.705226929494166099e-01
-3.901030397628658108e-01,6.054020831561433003e-01,-4.017012699835949274e-02,8.145054023898083972e-01,-5.425026510257829893e-01,-2.248213795262297698e-01
-3.892885343604760018e-01,6.048595805051175667e-01,-4.039494837788572268e-02,8.148934527730146149e-01,-5.426576744223788884e-01,-1.807946791622265792e-01
-3.884736409077029773e-01,6.043169228306951579e-01,-4.057574305704794715e-02,8.152837164007941118e-01,-5.428117310627604830e-01,-1.383863931301918815e-01
-3.876583571913022053e-01,6.037741110996324156e-01,-4.071412945017813950e-02,8.156757684916082773e-01,-5.429648059968985585e-01,-9.754219806438593765e-02
-3.868426814228105859e-01,6.032311462936355007e-01,-4.081167164824252291e-02,8.160691997623973348e-01,-5.431168847078902129e-01,-5.820958337866161125e-02
-3.860266122230481822e-01,6.026880294089276280e-01,-4.086988123162118430e-02,8.164636159087137468e-01,-5.432679531519665206e-01,-2.033779077308311978e-02
-3.852101486071394798e-01,6.021447614557756678e-01,-4.089021902239426548e-02,8.168586371023005555e-01,-5.434179977925063243e-01,1.612224426562422486e-02
-3.843932899700371886e-01,6.016013434579831065e-01,-4.087409677812864350e-02,8.172538975055189114e-01,-5.435670056289418905e-01,5.121794986748047507e-02
-3.835760360725316565e-01,6.010577764523541422e-01,-4.082287882826116099e-02,8.176457933484767571e-01,-5.437944679388775349e-01,1.599697472301691015e-01
-3.827583902791831805e-01,6.005139819844153015e-01,-4.066290908103099150e-02,8.180404189947886318e-01,-5.439430619393735844e-01,1.403066582216691560e-01
-3.819403498601883773e-01,5.999700389224759123e-01,-4.052260242280932012e-02,8.184334619998945293e-01,-5.440925048975108202e-01,1.173835149931926197e-01
-3.811219163981884872e-01,5.994259464175784036e-01,-4.040521890781612752e-02,8.188249796735349584e-01,-5.442460829133182187e-01,8.665071569752960667e-02
-3.803030914185149269e-01,5.988817003346650347e-01,-4.031856819211859788e-02,8.192136592719265753e-01,-5.444417789001512187e-01,1.606465148994541681e-02
-3.794838777592430268e-01,5.983372585557649170e-01,-4.030250354062864943e-02,8.196036604046132990e-01,-5.445840302586891779e-01,5.133302226995796469e-02
-3.786642740988384048e-01,5.977926745255062180e-01,-4.025117051835869209e-02,8.199903667842830535e-01,-5.448041301687805982e-01,1.581891120639450365e-01
-3.778442837320541425e-01,5.972478703953374435e-01,-4.009298140629474760e-02,8.203797191908281938e-01,-5.449462842855808953e-01,1.386943137115921321e-01
-3.770239040128632868e-01,5.967029241110518578e-01,-3.995428709258315447e-02,8.207674998849268100e-01,-5.450894329005518957e-01,1.158588215073930033e-01
-3.762031365129783755e-01,5.961578346781513105e-01,-3.983842827107576118e-02,8.211537536029716033e-01,-5.452371865471342671e-01,8.493512338368680581e-02
-3.753819827593753988e-01,5.956125974916042232e-01,-3.975349314769207471e-02,8.215368459036147541e-01,-5.454361243850637253e-01,9.701263971396409391e-03
-3.745604459134717623e-01,5.950671613672191551e-01,-3.974379188372068050e-02,8.219216416628235544e-01,-5.455716780745758498e-01,4.538728421868784557e-02
-3.737385242718089251e-01,5.945215896891445917e-01,-3.969840459950198935e-02,8.223051326404011707e-01,-5.457376803248404906e-01,1.187849410209436962e-01
-3.729162191391685033e-01,5.939758520088197491e-01,-3.957961965848104391e-02,8.226891214884680670e-01,-5.458801102223459489e-01,8.973101043455737613e-02
-3.720935300176800298e-01,5.934299718985973637e-01,-3.948988864804648530e-02,8.230707064314231047e-01,-5.460541999077124231e-01,2.963878628758703782e-02
-3.712704593112485796e-01,5.928839176986896442e-01,-3.946024986175889621e-02,8.234529932606992064e-01,-5.461886069277661626e-01,7.092237644736321123e-02
-3.704470063179878814e-01,5.923377290917618554e-01,-3.938932748531153577e-02,8.238079624805894063e-01,-5.470076613608277905e-01,-1.855546685016902786e-01
-3.696231983555072764e-01,5.917907214304010122e-01,-3.957488215381322477e-02,8.241895383179443924e-01,-5.471353819071712588e-01,-1.420804040283009106e-01
-3.687990088171893555e-01,5.912435860484938077e-01,-3.971696255784152446e-02,8.245729504649941255e-01,-5.472621701764421864e-01,-1.002108140312219786e-01
-3.679744358667243476e-01,5.906963238783173864e-01,-3.981717337187274525e-02,8.249577781988277625e-01,-5.473880115551081893e-01,-5.989201925291883638e-02
-3.671494780885254938e-01,5.901489358667623142e-01,-3.987706539112566284e-02,8.253436162124440090e-01,-5.475128918959907276e-01,-2.107193847183355673e-02
-3.663241344723130455e-01,5.896014229748662849e-01,-3.989813732959749532e-02,8.257300740974867770e-01,-5.476367975551964529e-01,1.629977151519984568e-02
-3.654984043982155706e-01,5.890537861773110784e-01,-3.988183755808229203e-02,8.261167758443364040e-01,-5.477597154234872256e-01,5.227177445573386039e-02
-3.646722876223712495e-01,5.885060264618875436e-01,-3.982956578362655681e-02,8.265000919036709082e-01,-5.479635179147570589e-01,1.567813476236101788e-01
-3.638457875304675904e-01,5.879580629439727923e-01,-3.967278443600294469e-02,8.268861081260258095e-01,-5.480869429163468531e-01,1.382370495844911229e-01
-3.630189014223415556e-01,5.874099760010564886e-01,-3.953454738641845601e-02,8.272705599034660962e-01,-5.482114604956908055e-01,1.166014277090987455e-01
-3.621916308624381076e-01,5.868617645405608263e-01,-3.941794595870935780e-02,8.276534915321340780e-01,-5.483405072965954474e-01,8.775455006356394638e-02
-3.613639773709059755e-01,5.863134240332642522e-01,-3.933019140864579127e-02,8.280337325902581425e-01,-5.485091093953082808e-01,2.479750731298345501e-02
-3.605359436383157035e-01,5.857649149238689512e-01,-3.930539390133280797e-02,8.284151784446792677e-01,-5.486255600159070100e-01,6.060999252117948988e-02
-3.597075284598710287e-01,5.852162893638530594e-01,-3.924478390881162848e-02,8.287698596941357465e-01,-5.494164777785721654e-01,3.259627609627566702e-01
-3.588787586001768726e-01,5.846668728860744402e-01,-3.891882114784887131e-02,8.291506106447753544e-01,-5.495295086254379235e-01,3.051515080340083674e-01
-3.580496079895321149e-01,5.841173433774490276e-01,-3.861366963981486405e-02,8.295282425633556667e-01,-5.496413413883726173e-01,2.864985713225797204e-01
-3.572200797469687328e-01,5.835677020360606759e-01,-3.832717106849228145e-02,8.299029534235595751e-01,-5.497520661847564716e-01,2.693436175653334819e-01
-3.563901767935451770e-01,5.830179499698758816e-01,-3.805782745092695096e-02,8.302749212574601634e-01,-5.498617499622536764e-01,2.532433428014865262e-01
-3.555599018722876981e-01,5.824680882199135823e-01,-3.780458410812546216e-02,8.306443099571982902e-01,-5.499704515277877848e-01,2.378710542834133190e-01
-3.547292575623304800e-01,5.819181177683857564e-01,-3.756671305384205045e-02,8.310112729821216293e-01,-5.500782369055633447e-01,2.229618797871069091e-01
-3.538982462893483505e-01,5.813680395314801963e-01,-3.734375117405494549e-02,8.313759566105667353e-01,-5.501851772431662901e-01,2.082797257332275609e-01
-3.530668703327377589e-01,5.808178543542370509e-01,-3.713547144832171631e-02,8.317385020215891656e-01,-5.502913619051276184e-01,1.935886924769819328e-01
-3.522351318307161971e-01,5.802675629923319534e-01,-3.694188275584473630e-02,8.320990469900781950e-01,-5.503969148227472186e-01,1.786217957381899535e-01
-3.514030327837261436e-01,5.797171660775092272e-01,-3.676326096010654881e-02,8.324577270572141030e-01,-5.505020253677808117e-01,1.630336347854887125e-01
-3.505705750566689427e-01,5.791666640521414555e-01,-3.660022732532106082e-02,8.328146755929468625e-01,-5.506070181904081373e-01,1.463078748775442361e-01
-3.497377603810760127e-01,5.786160570339510256e-01,-3.645391945044351711e-02,8.331700202110825515e-01,-5.507125447630474291e-01,1.275302303988079256e-01
-3.489045903608649080e-01,5.780653444891880044e-01,-3.632638922004471221e-02,8.335238621717390162e-01,-5.508202901552148312e-01,1.046501392742592990e-01
-3.480710664986931824e-01,5.775145241990328193e-01,-3.622173908077045562e-02,8.338761152036434643e-01,-5.509376650224947491e-01,7.051142557646788989e-02
-3.472371903834895468e-01,5.769635865340103642e-01,-3.615122765519399040e-02,8.341994063331510390e-01,-5.518262344726956314e-01,-1.784058317405434468e-01
-3.464029909771563776e-01,5.764117602995376677e-01,-3.632963348693453443e-02,8.345507409256738285e-01,-5.519219993668499358e-01,-1.345449584071298221e-01
-3.455684402362306784e-01,5.758598383001708454e-01,-3.646417844534166619e-02,8.349038428636520459e-01,-5.520168840699439805e-01,-9.230632625929230395e-02
-3.447335363933670127e-01,5.753078214161009285e-01,-3.655648477160095694e-02,8.352582862575046452e-01,-5.521108750597678583e-01,-5.163545429829701633e-02
-3.438982781071094896e-01,5.747557105410411316e-01,-3.660812022589925163e-02,8.356136608614371797e-01,-5.522039592435842303e-01,-1.247967973799361807e-02
-3.430626644462480557e-01,5.742035065817975292e-01,-3.662059990563724249e-02,8.359695715484433132e-01,-5.522961239972349334e-01,2.521190269057315553e-02
-3.422266948746995885e-01,5.736512104578003202e-01,-3.659538800294667021e-02,8.363256378029065852e-01,-5.523873571987268916e-01,6.148850028743128165e-02
-3.413903692368966958e-01,5.730988231006015621e-01,-3.653389950265924224e-02,8.366452741025555140e-01,-5.534669237668172759e-01,3.593766609346848440e-01
-3.405537239627941526e-01,5.725453561768347743e-01,-3.617452284172455873e-02,8.370006042066906460e-01,-5.535552130958903971e-01,3.359584253153688471e-01
-3.397167233585874357e-01,5.719918009637389167e-01,-3.583856441640918822e-02,8.373524889065777632e-01,-5.536420386843077246e-01,3.157802876077213661e-01
-3.388793708696808404e-01,5.714381589250545623e-01,-3.552278412880146424e-02,8.377011478541965817e-01,-5.537276072602416166e-01,2.977792836609506888e-01
-3.380416697218266431e-01,5.708844313177943164e-01,-3.522500484514051039e-02,8.380467725283629044e-01,-5.538120383665396940e-01,2.813182752845926893e-01
-3.372036229492982873e-01,5.703306192794277418e-01,-3.494368656985592098e-02,8.383895347110050800e-01,-5.538954136046424503e-01,2.659749672171664581e-01
-3.363652334145872946e-01,5.697767238658231204e-01,-3.467771160263875135e-02,8.387295919120956178e-01,-5.539777971746769891e-01,2.514459485346071110e-01
-3.355265038226751817e-01,5.692227460686484219e-01,-3.442626565410414341e-02,8.390670910865757337e-01,-5.540592464079641122e-01,2.374965301753850233e-01
-3.346874367315886278e-01,5.686686868222404767e-01,-3.418876912392875694e-02,8.394021713380238614e-01,-5.541398186240900081e-01,2.239309929059311033e-01
-3.338480345602505839e-01,5.681145470036164102e-01,-3.396483813102282867e-02,8.397349659926591769e-01,-5.542195771361042578e-01,2.105721238108894666e-01
-3.330082995942579283e-01,5.675603274264803266e-01,-3.375426600721193743e-02,8.400656042642324906e-01,-5.542985983528407878e-01,1.972440040490767987e-01
-3.321682339899936776e-01,5.670060288281274508e-01,-3.355702200316285772e-02,8.403942126282180070e-01,-5.543769823727104917e-01,1.837533376715517475e-01
-3.313278397773654627e-01,5.664516518457547445e-01,-3.337326866549130550e-02,8.407209159245394581e-01,-5.544548715668820016e-01,1.698632340285606002e-01
-3.304871188614409427e-01,5.658971969741878327e-01,-3.320340543146274581e-02,8.410458380205292350e-01,-5.545324878365104349e-01,1.552474636321135304e-01
-3.296460730234204162e-01,5.653426644863512873e-01,-3.304815796783062976e-02,8.413691012925512691e-01,-5.546102190078243677e-01,1.393943188245513332e-01
-3.288047039221278500e-01,5.647880542673434645e-01,-3.290876364900607864e-02,8.416908218238472461e-01,-5.546888628026318546e-01,1.213595948686048143e-01
-3.279630131003040128e-01,5.642333654045408320e-01,-3.278740405413747144e-02,8.420110834446601356e-01,-5.547705727078859894e-01,9.892044151857719292e-02
-3.271210020168593413e-01,5.636785948318329131e-01,-3.268848361261889740e-02,8.423297143884035387e-01,-5.548659653094761834e-01,6.350730740863355650e-02
-3.262786723024709290e-01,5.631237288665233987e-01,-3.262497630521026676e-02,8.424532852953523498e-01,-5.608970536928765682e-01,7.097019696397751654e-01
-3.254362190171755653e-01,5.625628318128305105e-01,-3.191527433557048848e-02,8.427569692607058682e-01,-5.614020289504293437e-01,3.751875276576304152e-01
-3.245934620479148380e-01,5.620014297838801243e-01,-3.154008680791285657e-02,8.430683446146789439e-01,-5.614590303456555853e-01,3.508520365842315303e-01
-3.237503937033001655e-01,5.614399707535344675e-01,-3.118923477132862568e-02,8.433761100089584017e-01,-5.615143541226124135e-01,3.302337110877421877e-01
-3.229070175932912123e-01,5.608784563994118066e-01,-3.085900106024088221e-02,8.436804919330119779e-01,-5.615683206007586747e-01,3.120756660411136973e-01
-3.220633371013582047e-01,5.603168880788110817e-01,-3.054692539419976913e-02,8.439816856063111494e-01,-5.616211006588793797e-01,2.956533930228626428e-01
-3.212193554157519171e-01,5.597552669781522550e-01,-3.025127200117690499e-02,8.442798644065974134e-01,-5.616728010700599016e-01,2.805026046368631620e-01
-3.203750755513453119e-01,5.591935941770821428e-01,-2.997076939654004166e-02,8.445751858411779667e-01,-5.617234976494763776e-01,2.663013626596575922e-01
-3.195305003655041221e-01,5.586318706794326516e-01,-2.970446803388038237e-02,8.448677955700489850e-01,-5.617732506629905531e-01,2.528112131477669999e-01
-3.186856325699340964e-01,5.580700974287696736e-01,-2.945165682073261695e-02,8.451578302738909088e-01,-5.618221132499769954e-01,2.398443534225939422e-01
-3.178404747396602059e-01,5.575082753155197191e-01,-2.921181246731002421e-02,8.454454198056381431e-01,-5.618701369727178152e-01,2.272433212991941398e-01
-3.169950293198545710e-01,5.569464051785469882e-01,-2.898456914601083012e-02,8.457306888830442571e-01,-5.619173764379969960e-01,2.148668268357311895e-01
-3.161492986309715203e-01,5.563844878021090290e-01,-2.876970231917509724e-02,8.460137584809190869e-01,-5.619638942695714956e-01,2.025781562996917806e-01
-3.153032848724905968e-01,5.558225239078394830e-01,-2.856712416287540690e-02,8.462947470221386936e-01,-5.620097677769653188e-01,1.902335129969669469e-01
-3.144569901254684607e-01,5.552605141400625000e-01,-2.837689064987844109e-02,8.465737714204263353e-01,-5.620550994667700140e-01,1.776673655674497476e-01
-3.136104163540480161e-01,5.546984590405957816e-01,-2.819922328431099037e-02,8.468509479673406171e-01,-5.621000357842815820e-01,1.646699707457909834e-01
-3.127635654060806902e-01,5.541363590048115073e-01,-2.803455331356519836e-02,8.471263929155837813e-01,-5.621448046404589061e-01,1.509466568499574224e-01
-3.119164390131651254e-01,5.535742142001710553e-01,-2.788360665671523950e-02,8.474002221566759863e-01,-5.621898015446228358e-01,1.360316124827061213e-01
-3.110690387910084453e-01,5.530120243986264006e-01,-2.774757504423253432e-02,8.476725475235655782e-01,-5.622358284212052304e-01,1.190684133629063557e-01
-3.102213662434848973e-01,5.524497885702052136e-01,-2.762850663086962796e-02,8.479434566488832647e-01,-5.622849900602385764e-01,9.807616193840087981e-02
-3.093734227868359943e-01,5.518875035801449336e-01,-2.753043046893122875e-02,8.482128496325085365e-01,-5.623469266526418542e-01,6.580777762100865902e-02
-3.085252099372035040e-01,5.513251566534922432e-01,-2.746462269131021844e-02,8.483538777955464960e-01,-5.670355925774208661e-01,-4.530968714118412954e-01
-3.076768560594079771e-01,5.507581210609148181e-01,-2.791771956272206048e-02,8.486226388146529409e-01,-5.670623363952241869e-01,-3.982663733327124200e-01
-3.068282334205933437e-01,5.501910587245195661e-01,-2.831598593605477374e-02,8.488958554497227915e-01,-5.670883836203183259e-01,-3.454337710940053041e-01
-3.059793375651436165e-01,5.496239703408992705e-01,-2.866141970714877751e-02,8.491729918494131946e-01,-5.671137224931647181e-01,-2.945320190259776982e-01
-3.051301645732942269e-01,5.490568566184060861e-01,-2.895595172617475635e-02,8.494535315929628849e-01,-5.671383411956721909e-01,-2.454963093549174247e-01
-3.042807110417012906e-01,5.484897182772103807e-01,-2.920144803552967433e-02,8.497369770383159659e-01,-5.671622279434928027e-01,-1.982639973994290150e-01
-3.034309740646629616e-01,5.479225560492668734e-01,-2.939971203292910187e-02,8.500228486920171633e-01,-5.671853710677765559e-01,-1.527745293645895730e-01
-3.025809512159709502e-01,5.473553706781990602e-01,-2.955248656229369011e-02,8.503106846001685648e-01,-5.672077590873328967e-01,-1.089693725550411885e-01
-3.017306405313707751e-01,5.467881629191116977e-01,-2.966145593484873291e-02,8.506000397597611729e-01,-5.672293807720144576e-01,-6.679194792205442321e-02
-3.008800404916109894e-01,5.462209335383396702e-01,-2.972824788277078634e-02,8.508904855497124720e-01,-5.672502251980774401e-01,-2.618756486143400397e-02
-3.000291500060612848e-01,5.456536833131415687e-01,-2.975443544763221870e-02,8.511816091809611962e-01,-5.672702817962141930e-01,1.289664181718151031e-02
-2.991779683968803227e-01,5.450864130313453071e-01,-2.974153880581503762e-02,8.514730131649884681e-01,-5.672895403929338887e-01,5.051177287325469417e-02
-2.983264953837153066e-01,5.445191234909523281e-01,-2.969102703294178303e-02,8.517628435005561993e-01,-5.673574461770611865e-01,1.249822394593073649e-01
-2.974747325402147258e-01,5.439517660447752423e-01,-2.956604479348247730e-02,8.520534281404064103e-01,-5.673833708223657846e-01,1.067167146883531426e-01
-2.966226791120742945e-01,5.433843826739528371e-01,-2.945932807879412391e-02,8.523425884927967600e-01,-5.674160707846125362e-01,8.184880898086611956e-02
-2.957703365235814785e-01,5.428169666031682494e-01,-2.937747926981325655e-02,8.526290219391159386e-01,-5.675058701016681972e-01,2.431354724572531295e-02
-2.949177075016423677e-01,5.422494607330665684e-01,-2.935316572256753062e-02,8.529168619298210796e-01,-5.675207076969841502e-01,6.162701822263475654e-02
-2.940647906397125255e-01,5.416819400253696237e-01,-2.929153870434489729e-02,8.531426487491052812e-01,-5.696408397253163169e-01,4.315158820067380163e-01
-2.932116479909634421e-01,5.411122991856442965e-01,-2.886002282233815844e-02,8.534296539476113885e-01,-5.696554133473800130e-01,3.991331985963879614e-01
-2.923582183370158072e-01,5.405426437722968824e-01,-2.846088962374176967e-02,8.537125230379422058e-01,-5.696667186708128661e-01,3.740558921618490351e-01
-2.915045058139778544e-01,5.399729770536261242e-01,-2.808683373157992019e-02,8.539915353092066841e-01,-5.696760084505055888e-01,3.531802451578421320e-01
-2.906505142786686702e-01,5.394033010451756427e-01,-2.773365348642207670e-02,8.542669212600733086e-01,-5.696837810048505091e-01,3.350530912991068755e-01
-2.897962473574086095e-01,5.388336172641707833e-01,-2.739860039512297119e-02,8.545388776904019323e-01,-5.696902871633979792e-01,3.188622117127977718e-01
-2.889417084797182289e-01,5.382639269770074231e-01,-2.707973818341017497e-02,8.548075776128988279e-01,-5.696956738227183514e-01,3.041009980683585523e-01
-2.880869009021053140e-01,5.376942313031847220e-01,-2.677563718534181625e-02,8.550731766098125242e-01,-5.697000372389685596e-01,2.904280894787614198e-01
-2.872318277254954921e-01,5.371245312659457261e-01,-2.648520909586305622e-02,8.553358170921245840e-01,-5.697034465635791856e-01,2.775993391743778460e-01
-2.863764919084033633e-01,5.365548278193821297e-01,-2.620760975668867676e-02,8.555956312924714036e-01,-5.697059556631499655e-01,2.654311961700966949e-01
-2.855208962771109138e-01,5.359851218637189385e-01,-2.594217856051857923e-02,8.558527434621808760e-01,-5.697076097465149092e-01,2.537793015735467783e-01
-2.846650435336487428e-01,5.354154142539724326e-01,-2.568839925894503273e-02,8.561072715496639285e-01,-5.697084495220108291e-01,2.425250362442283036e-01
-2.838089362620990763e-01,5.348457058044504553e-01,-2.544587422270080598e-02,8.563593285315591608e-01,-5.697085141773511330e-01,2.315664187162508048e-01
-2.829525769335675123e-01,5.342759972902730858e-01,-2.521430780398455432e-02,8.566090235077539194e-01,-5.697078438970740732e-01,2.208113857580003281e-01
-2.820959679100597528e-01,5.337062894463759921e-01,-2.499349641822655455e-02,8.568564626357204617e-01,-5.697064824169830732e-01,2.101722396183421382e-01
-2.812391114474240283e-01,5.331365829639590492e-01,-2.478332417860821396e-02,8.571017499575410703e-01,-5.697044801005251013e-01,1.995603513563461995e-01
-2.803820096974664611e-01,5.325668784838585301e-01,-2.458376382725186923e-02,8.573449881581346466e-01,-5.697018981899127921e-01,1.888802155714580933e-01
-2.795246647093083125e-01,5.319971765856685852e-01,-2.439488361168041033e-02,8.575862792804627155e-01,-5.696988153337783078e-01,1.780216343258086698e-01
-2.786670784300278592e-01,5.314274777703348329e-01,-2.421686197735460275e-02,8.578257254056235181e-01,-5.696953385354683874e-01,1.668479331120349962e-01
-2.778092527046222560e-01,5.308577824317993743e-01,-2.405001404424256944e-02,8.580634292651022621e-01,-5.696916231897771743e-01,1.551759672324803108e-01
-2.769511892753571680e-01,5.302880908086096134e-01,-2.389483807701008738e-02,8.582994946328713626e-01,-5.696879136457004833e-01,1.427380974598312091e-01
-2.760928897807242710e-01,5.297184028949638579e-01,-2.375209997955025562e-02,8.585340259307058242e-01,-5.696846368565425811e-01,1.290997849350780102e-01
-2.752343557547935471e-01,5.291487182581072757e-01,-2.362300019461517631e-02,8.587671247388433127e-01,-5.696826635360183744e-01,1.134468106208305488e-01
-2.743755886300546787e-01,5.285790355945713115e-01,-2.350955338399434574e-02,8.589988708556480779e-01,-5.696842985971778406e-01,9.386278606923224854e-02
-2.735165897591990136e-01,5.280093512959741497e-01,-2.341569059792511509e-02,8.592291640580881351e-01,-5.697003748462410311e-01,6.311929561973478320e-02
-2.726573605951409518e-01,5.274396509211278783e-01,-2.335257130230538117e-02,8.583238980480225599e-01,-6.181639669502588808e-01,9.045941396471801621e-03
-2.717990366970929328e-01,5.268214869541776313e-01,-2.334352536090891078e-02,8.585556773062993363e-01,-6.180505576300764359e-01,4.683281782923760794e-02
-2.709404810197866276e-01,5.262034363965475414e-01,-2.329669254307967230e-02,8.587862144080283811e-01,-6.179865038240875963e-01,1.185330958664993634e-01
-2.700816948053785804e-01,5.255854498927234886e-01,-2.317815944721317301e-02,8.590172564495280882e-01,-6.178809228337295290e-01,1.016252227121348245e-01
-2.692226775489290347e-01,5.249675689698897196e-01,-2.307653422450103853e-02,8.592469666197247724e-01,-6.177820673122736972e-01,7.890481539137308986e-02
-2.683634305823093258e-01,5.243497869025774971e-01,-2.299762940910966488e-02,8.594746296538192665e-01,-6.177282542175140945e-01,3.108464523923815115e-02
-2.675039559526555255e-01,5.237320586483600326e-01,-2.296654476387042718e-02,8.597029613953280913e-01,-6.176115142987833595e-01,6.814821948326515999e-02
-2.666442529912602111e-01,5.231144471340613000e-01,-2.289839654438716177e-02,8.599249982508027079e-01,-6.177553752385522845e-01,-3.871572612858541207e-02
-2.657843279930093838e-01,5.224966917588227400e-01,-2.293711227051574778e-02,8.601523843278856551e-01,-6.176368925618367367e-01,1.118551083882909913e-03
-2.649241756086814781e-01,5.218790548662608497e-01,-2.293599371943186652e-02,8.603801681892336850e-01,-6.175178347658893951e-01,3.945421925346537240e-02
-2.640637954404922438e-01,5.212615370314949148e-01,-2.289653950017840264e-02,8.606077836943000214e-01,-6.174056315543156037e-01,8.434238196386728559e-02
-2.632031876567979545e-01,5.206441313999405907e-01,-2.281219711821453472e-02,8.608342834469935312e-01,-6.173250465442248203e-01,4.748880512573207258e-02
-2.623423533733509339e-01,5.200268063533963758e-01,-2.276470831308880297e-02,8.610596501168915617e-01,-6.172575422405340850e-01,1.209379089000484214e-01
-2.614812937232340317e-01,5.194095488111558634e-01,-2.264377040418875595e-02,8.612855953826518141e-01,-6.171440136532153620e-01,1.050610895822608609e-01
-2.606200081278513547e-01,5.187924047975026598e-01,-2.253870931460649416e-02,8.615102254905120382e-01,-6.170355367285208503e-01,8.452832433026799541e-02
-2.597584979023608298e-01,5.181753692607741213e-01,-2.245418099027622627e-02,8.617332727072205545e-01,-6.169510284194089644e-01,4.840030996431989030e-02
-2.588967646296536085e-01,5.175584182323547111e-01,-2.240578068031190764e-02,8.619549008661002709e-01,-6.168924471454602099e-01,1.270986889141463849e-01
-2.580348097287875064e-01,5.169415257852092438e-01,-2.227868199139776059e-02,8.621773748901778722e-01,-6.167747951133479845e-01,1.125692807112023408e-01
-2.571726323538973125e-01,5.163247509900958931e-01,-2.216611271068655992e-02,8.623985184299488571e-01,-6.166601976345380542e-01,9.484811451318454767e-02
-2.563102338354673604e-01,5.157080907924613822e-01,-2.207126459617337472e-02,8.626183243026680492e-01,-6.165555195466319027e-01,6.924700350977636143e-02
-2.554476155111646829e-01,5.150915352729147356e-01,-2.200201759266359747e-02,8.628333740899983839e-01,-6.166236732911466456e-01,-2.143169759966918886e-02
-2.545847821370746944e-01,5.144749115996235522e-01,-2.202344929026326531e-02,8.630520460204417210e-01,-6.164965553499790474e-01,1.807766881158527628e-02
-2.537217300910542539e-01,5.138584150442735421e-01,-2.200537162145168105e-02,8.632709433511120967e-01,-6.163688777463708357e-01,5.609731573308337355e-02
