px,pz,theta,vx,vz,theta_dot
1.317137237558747287e-01,5.350333187726308282e-01,6.286170557882436727e-02,8.238827716979230109e-01,-3.583430819233153208e-01,3.035557459152790072e-01
1.325376065275726545e-01,5.346749756907075435e-01,6.316526132473965216e-02,8.232642901980119499e-01,-3.583272807152838579e-01,2.905963242930380552e-01
1.333608708177706770e-01,5.343166484099922675e-01,6.345585764903269310e-02,8.226428026617216283e-01,-3.583112979529499698e-01,2.782152019365862761e-01
1.341835136204324042e-01,5.339583371120393274e-01,6.373407285096928387e-02,8.220184344578925772e-01,-3.582950980507030869e-01,2.662888254110645225e-01
1.350055320548902982e-01,5.336000420139885847e-01,6.400036167638034623e-02,8.213913055653526696e-01,-3.582786505122262377e-01,2.547112164135130197e-01
1.358269233604556536e-01,5.332417633634763954e-01,6.425507289279386303e-02,8.207615316798839711e-01,-3.582619280827741837e-01,2.433875654060647931e-01
1.366476848921355514e-01,5.328835014353936472e-01,6.449846045819992990e-02,8.201292251713721004e-01,-3.582449053102365610e-01,2.322289673575358149e-01
1.374678141173069357e-01,5.325252565300834240e-01,6.473068942555747218e-02,8.194944959402745699e-01,-3.582275572828221288e-01,2.211475399305929679e-01
1.382873086132472007e-01,5.321670289728005487e-01,6.495183696548806340e-02,8.188574522129181688e-01,-3.582098583439648487e-01,2.100511932535565618e-01
1.391061660654601129e-01,5.318088191144565435e-01,6.516188815874161822e-02,8.182182013089979167e-01,-3.581917805539923672e-01,1.988371244028153684e-01
1.399243842667691196e-01,5.314506273339025810e-01,6.536072528314443297e-02,8.175768504098351874e-01,-3.581732915464976297e-01,1.873825506991636525e-01
1.407419611171789597e-01,5.310924540423560547e-01,6.554810783384359962e-02,8.169335073479823128e-01,-3.581543511194310581e-01,1.755298680755588148e-01
1.415588946245269486e-01,5.307342996912366440e-01,6.572363770191916310e-02,8.162882814144707400e-01,-3.581349051259376526e-01,1.630601692050128171e-01
1.423751829059414220e-01,5.303761647861107154e-01,6.588669787112418075e-02,8.156412840916484885e-01,-3.581148730721083195e-01,1.496402390662988080e-01
1.431908241900330669e-01,5.300180499130385803e-01,6.603633811019048172e-02,8.149926292644078529e-01,-3.580941187534404935e-01,1.347001726299349167e-01
1.440058168192974719e-01,5.296599557942851533e-01,6.617103828282042133e-02,8.143424307490110259e-01,-3.580723635262827997e-01,1.170866393343406864e-01
1.448201592500464874e-01,5.293018834307589016e-01,6.628812492215475916e-02,8.136907830541043607e-01,-3.580488120037328414e-01,9.367564148001680802e-02
1.456338500331005870e-01,5.289438346187551598e-01,6.638180056363478243e-02,8.130374965667237497e-01,-3.580179945778731443e-01,4.683034672243364255e-02
1.464468875296673078e-01,5.285858166241772516e-01,6.642863091035722256e-02,8.123842169405853797e-01,-3.580012081659698087e-01,8.762742570630099870e-02
1.472592717466078838e-01,5.282278154160112704e-01,6.651625833606351901e-02,8.117290595995623192e-01,-3.579631447068022942e-01,2.377292651059717543e-02
1.480710008062074423e-01,5.278698522713044516e-01,6.654003126257411471e-02,8.110743873998853548e-01,-3.579453760107514371e-01,5.675953696470117243e-02
1.488820751936073272e-01,5.275119068952937029e-01,6.659679079953881309e-02,8.104193701418332951e-01,-3.579259508161705128e-01,1.237273786672946074e-01
1.496924945637491677e-01,5.271539809444775182e-01,6.672051817820610908e-02,8.097634014955341630e-01,-3.579006632252815789e-01,1.034559941132208449e-01
1.505022579652446901e-01,5.267960802812522436e-01,6.682397417231933368e-02,8.091059768195998370e-01,-3.578718779816740247e-01,7.160961938519827541e-02
1.513113639420642920e-01,5.264382084032706022e-01,6.689558379170452984e-02,8.075591781613061793e-01,-3.445689815842641890e-01,-9.344185639043062208e-02
1.521189231202255965e-01,5.260936394216862988e-01,6.680214193531409939e-02,8.069025763036709042e-01,-3.445783027821879285e-01,-5.582995718992678214e-02
1.529258256965292662e-01,5.257490611189040708e-01,6.674631197812416761e-02,8.062468563472049432e-01,-3.445870560251317882e-01,-1.973781046172452813e-02
1.537320725528764642e-01,5.254044740628789345e-01,6.672657416766243632e-02,8.055916498102753120e-01,-3.445952672610477774e-01,1.488881542394244334e-02
1.545376642026867475e-01,5.250598787956178848e-01,6.674146298308637759e-02,8.049366030432123509e-01,-3.446029613283699833e-01,4.810223508472596249e-02
1.553426008057299523e-01,5.247152758342895629e-01,6.678956521817110137e-02,8.042813970211623031e-01,-3.446104660145657417e-01,8.983260613558655128e-02
1.561468822027511083e-01,5.243706653682750352e-01,6.687939782430668556e-02,8.036245802699314433e-01,-3.446009709224612250e-01,3.382753619546234602e-02
1.569505067830210265e-01,5.240260643973525534e-01,6.691322536050214875e-02,8.029679369421502955e-01,-3.446072939481110708e-01,6.622000904986471981e-02
1.577534747199631771e-01,5.236814571034044130e-01,6.697944536955201256e-02,8.023091993635431685e-01,-3.445873366855208841e-01,2.349220868712708632e-01
1.585557839193267315e-01,5.233368697667188929e-01,6.721436745642328514e-02,8.016512411595311249e-01,-3.445887456292940354e-01,2.243987478235422439e-01
1.593574351604862549e-01,5.229922810210896333e-01,6.743876620424682500e-02,8.009909444190639327e-01,-3.445897998745073854e-01,2.138926049733703705e-01
1.601584261049053270e-01,5.226476912212151271e-01,6.765265880922019526e-02,8.003284110224792025e-01,-3.445904760782039777e-01,2.033204103289310838e-01
1.609587545159278099e-01,5.223031007451369723e-01,6.785597921954912570e-02,7.996637425029716750e-01,-3.445907481956574370e-01,1.925861582428822771e-01
1.617584182584307917e-01,5.219585099969412667e-01,6.804856537779201131e-02,7.989970407263654595e-01,-3.445905854274223801e-01,1.815719415587383756e-01
1.625574152991571542e-01,5.216139194115138045e-01,6.823013731935075044e-02,7.983284086047348627e-01,-3.445899488387343945e-01,1.701228302986574348e-01
1.633557437077619023e-01,5.212693294626751239e-01,6.840026014964940837e-02,7.976579508310882582e-01,-3.445887851603117724e-01,1.580192988361378281e-01
1.641534016585929900e-01,5.209247406775148193e-01,6.855827944848554012e-02,7.969857745211177402e-01,-3.445870139620995642e-01,1.449210138272393200e-01
1.649503874331141040e-01,5.205801536635527027e-01,6.870320046231277733e-02,7.963119892343040185e-01,-3.445844966270841248e-01,1.302343165117964552e-01
1.657466994223484036e-01,5.202355691669255933e-01,6.883343477882457317e-02,7.956367037938775200e-01,-3.445809417547691655e-01,1.127252402199771797e-01
1.665423361261422763e-01,5.198909882251707693e-01,6.894616001904455005e-02,7.949600021473423039e-01,-3.445754710596592996e-01,8.888134993319693478e-02
1.673372961282896254e-01,5.195464127541110644e-01,6.903504136897774257e-02,7.942815366646128750e-01,-3.445605570015234931e-01,3.502123544854332526e-02
1.681315776649542348e-01,5.192018521971095701e-01,6.907006260442628831e-02,7.936032971524310531e-01,-3.445616006132133924e-01,6.682844976972021622e-02
1.689251809621066525e-01,5.188572905964963233e-01,6.913689105419601466e-02,7.929200667217540799e-01,-3.444954897561385843e-01,2.948744737824541273e-01
1.697181010288283942e-01,5.185127951067401986e-01,6.943176552797847290e-02,7.922404845351787017e-01,-3.444916400076647456e-01,2.833781463187548533e-01
1.705103415133635836e-01,5.181683034667324828e-01,6.971514367429722248e-02,7.915579805410675185e-01,-3.444875886914258722e-01,2.723119858148592698e-01
1.713018994939046469e-01,5.178238158780410494e-01,6.998745566011208008e-02,7.908726659945405357e-01,-3.444833088230661589e-01,2.615904013136452488e-01
1.720927721598991822e-01,5.174793325692179646e-01,7.024904606142572117e-02,7.901846481212407847e-01,-3.444787764897774274e-01,2.511378824229307805e-01
1.728829568080204326e-01,5.171348537927281663e-01,7.050018394384864606e-02,7.894940308904241366e-01,-3.444739697889904750e-01,2.408854331658965842e-01
1.736724508389108634e-01,5.167903798229391832e-01,7.074106937701454823e-02,7.888009157006823369e-01,-3.444688679584675950e-01,2.307675008924286730e-01
1.744612517546115515e-01,5.164459109549807136e-01,7.097183687790697970e-02,7.881054020060985765e-01,-3.444634505875585617e-01,2.207190456024408776e-01
1.752493571566176578e-01,5.161014475043931293e-01,7.119255592350942630e-02,7.874075879062401029e-01,-3.444576968093130409e-01,2.106723911174154529e-01
1.760367647445238992e-01,5.157569898075837767e-01,7.140322831462683761e-02,7.867075707206827584e-01,-3.444515843569365132e-01,2.005534051319981248e-01
1.768234723152445897e-01,5.154125382232268571e-01,7.160378171975884110e-02,7.860054475669936425e-01,-3.444450883154136500e-01,1.902763176488487251e-01
1.776094777628115795e-01,5.150680931349114200e-01,7.179405803740769587e-02,7.853013159587256542e-01,-3.444381792764719674e-01,1.797359701150019751e-01
1.783947790787702992e-01,5.147236549556349905e-01,7.197379400752269840e-02,7.845952744331521345e-01,-3.444308203274455416e-01,1.687951447058822219e-01
1.791793743532034411e-01,5.143792241353075667e-01,7.214258915222858393e-02,7.838874231946494353e-01,-3.444229616300951147e-01,1.572619121881644599e-01
1.799632617763980980e-01,5.140348011736775025e-01,7.229985106441674803e-02,7.831778646749740780e-01,-3.444145295177046817e-01,1.448447651107488410e-01
1.807464396410730645e-01,5.136903866441597799e-01,7.244469582952749176e-02,7.824667035860792819e-01,-3.444054012194467385e-01,1.310512083656158455e-01
1.815289063446591522e-01,5.133459812429402858e-01,7.257574703789310133e-02,7.817540445541433236e-01,-3.443953329096083316e-01,1.149106240778877130e-01
1.823106603892132860e-01,5.130015859100306441e-01,7.269065766197098377e-02,7.810399759171720024e-01,-3.443836706850476048e-01,9.393790649837913120e-02
1.830917003651304498e-01,5.126572022393456329e-01,7.278459556846936240e-02,7.803243935843764412e-01,-3.443668022972423692e-01,5.644267116738590356e-02
1.838720247587148360e-01,5.123128354370484194e-01,7.284103823963675173e-02,7.796085252933163678e-01,-3.443587396773083453e-01,1.274757214045905696e-01
1.846516332840081598e-01,5.119684766973711110e-01,7.296851396104134246e-02,7.788918269981286446e-01,-3.443469371981205396e-01,1.107239262872397878e-01
1.854305251110063002e-01,5.116241297601730187e-01,7.307923788732857695e-02,7.781737326823686685e-01,-3.443332564148028907e-01,8.815729139367597944e-02
1.862086988436886803e-01,5.112797965037582104e-01,7.316739517872225540e-02,7.774539277431316009e-01,-3.443111466009106669e-01,4.051960295498249071e-02
1.869861527714318239e-01,5.109354853571572708e-01,7.320791478167723576e-02,7.767343489402621648e-01,-3.443040106762940145e-01,7.286520497565329713e-02
1.877628871203720906e-01,5.105911813464809601e-01,7.328077998665288861e-02,7.760027214475866408e-01,-3.441380401847070059e-01,-1.556270706866402509e-01
1.885388898418196846e-01,5.102470433062962218e-01,7.312515291596624611e-02,7.752819826414190096e-01,-3.441303471381362278e-01,-1.171558254344287064e-01
1.893141718244611138e-01,5.099029129591581277e-01,7.300799709053182318e-02,7.745627374206394133e-01,-3.441220735192241365e-01,-8.023103136649584188e-02
1.900887345618817448e-01,5.095587908856389348e-01,7.292776605916533039e-02,7.738446082993398756e-01,-3.441132484583276918e-01,-4.479751570409994804e-02
1.908625791701810959e-01,5.092146776371806460e-01,7.288296854346122677e-02,7.731272329080389749e-01,-3.441038997846262437e-01,-1.080205607247772259e-02
1.916357064030891344e-01,5.088705737373959703e-01,7.287216648738874258e-02,7.724102634586793581e-01,-3.440940541144145715e-01,2.180668843837506310e-02
1.924081166665478071e-01,5.085264796832815737e-01,7.289397317582711755e-02,7.716933662281770800e-01,-3.440837369323149764e-01,5.307824391422002325e-02
1.931798100327759837e-01,5.081823959463492857e-01,7.294705141974133777e-02,7.709761491642515008e-01,-3.440719881090804622e-01,1.101641429331369770e-01
1.939507861819402268e-01,5.078383239582402453e-01,7.305721556267447125e-02,7.702579205323831779e-01,-3.440535686957155725e-01,8.813102989364020312e-02
1.947210441024726235e-01,5.074942703895445328e-01,7.314534659256810567e-02,7.695380202461693520e-01,-3.440271817420632039e-01,4.282320071880203749e-02
1.954905821227188034e-01,5.071502432078024425e-01,7.318816979328690575e-02,7.688183138656855542e-01,-3.440153349461507193e-01,7.773387009774682110e-02
1.962594004365844913e-01,5.068062278728563408e-01,7.326590366338464611e-02,7.680952674141711123e-01,-3.439637003283507188e-01,-1.656083118437819135e-02
1.970274957039986619e-01,5.064622641725280427e-01,7.324934283220026210e-02,7.673743108794830459e-01,-3.439510402495379315e-01,1.613154529258178926e-02
1.977948700148781380e-01,5.061183131322785078e-01,7.326547437749283964e-02,7.666534834527817255e-01,-3.439379108429644893e-01,4.748412254145699396e-02
1.985615234983309219e-01,5.057743752214355348e-01,7.331295850003430314e-02,7.659324587068163659e-01,-3.439242636547044096e-01,8.994813102713600239e-02
1.993274559570377413e-01,5.054304509577808302e-01,7.340290663106144309e-02,7.652099706642128130e-01,-3.438970781670440680e-01,4.961500289068587061e-02
2.000926659277019459e-01,5.050865538796137644e-01,7.345252163395213363e-02,7.644875122564548375e-01,-3.438823935265151177e-01,9.692661490072151942e-02
2.008571534399584135e-01,5.047426714860872021e-01,7.354944824885285837e-02,7.637638304120092370e-01,-3.438577428843377359e-01,6.642995224951372957e-02
2.016209172703704311e-01,5.043988137432028340e-01,7.361587820110236657e-02,7.629955620954441686e-01,-3.432409821990096699e-01,5.817645108604748705e-01
2.023839128324658732e-01,5.040555727610038783e-01,7.419764271196284400e-02,7.622695702832572584e-01,-3.432069118621506876e-01,5.328243847792730747e-01
2.031461824027491203e-01,5.037123658491416966e-01,7.473046709674212307e-02,7.615382357178867023e-01,-3.431784321450460640e-01,4.940092401114458132e-01
2.039077206384670160e-01,5.033691874169966551e-01,7.522447633685357127e-02,7.608018950641368683e-01,-3.431534954915058666e-01,4.627578981394234736e-01
2.046685225335311553e-01,5.030260339215051335e-01,7.568723423499298941e-02,7.600608291671295813e-01,-3.431306913721337004e-01,4.368496429030590544e-01
2.054285833626982860e-01,5.026829032301329825e-01,7.612408387789604269e-02,7.593152859800434973e-01,-3.431091917588346418e-01,4.147512896562884355e-01
2.061878986486783416e-01,5.023397940383741433e-01,7.653883516755233263e-02,7.585654854804023683e-01,-3.430885104815626363e-01,3.954462331536078290e-01
2.069464641341587363e-01,5.019967055278925505e-01,7.693428140070593391e-02,7.578116237080840811e-01,-3.430683490203083053e-01,3.782501022368429666e-01
2.077042757578668186e-01,5.016536371788722359e-01,7.731253150294277454e-02,7.570538768300654198e-01,-3.430485141431086626e-01,3.626881254542520527e-01
2.084613296346968792e-01,5.013105886647291065e-01,7.767521962839703253e-02,7.562924047241790237e-01,-3.430288743396326945e-01,3.484201888150962878e-01
2.092176220394210695e-01,5.009675597903894273e-01,7.802363981721212316e-02,7.555273539249531822e-01,-3.430093359831093425e-01,3.351951401826617216e-01
2.099731493933460202e-01,5.006245504544063474e-01,7.835883495739479065e-02,7.547588599832818490e-01,-3.429898296993665330e-01,3.228223067907939892e-01
2.107279082533292935e-01,5.002815606247069669e-01,7.868165726418557826e-02,7.539870493482386804e-01,-3.429703022206789798e-01,3.111532200899598255e-01
2.114818953026775250e-01,4.999385903224862759e-01,7.899281048427553298e-02,7.532120408765891062e-01,-3.429507113124660722e-01,3.000695306299224208e-01
2.122351073435541080e-01,4.995956396111738140e-01,7.929288001490546189e-02,7.524339470568531807e-01,-3.429310224909632998e-01,2.894747754719390054e-01
2.129875412906109544e-01,4.992527085886828697e-01,7.958235479037739646e-02,7.516528750153801397e-01,-3.429112068229321908e-01,2.792886034238122872e-01
2.137391941656263394e-01,4.989097973818599208e-01,7.986164339380120991e-02,7.508689273557739297e-01,-3.428912393988585716e-01,2.694426013753609683e-01
2.144900630929821028e-01,4.985669061424610748e-01,8.013108599517657082e-02,7.500822028707425648e-01,-3.428710982353240788e-01,2.598771783057715612e-01
2.152401452958528361e-01,4.982240350442257437e-01,8.039096317348234932e-02,7.492927971563672074e-01,-3.428507634543408455e-01,2.505391492694183930e-01
2.159894380930091895e-01,4.978811842807713828e-01,8.064150232275177355e-02,7.485008031522117911e-01,-3.428302166403909279e-01,2.413797723751460456e-01
2.167379388961614139e-01,4.975383540641309943e-01,8.088288209512692339e-02,7.477063116259878850e-01,-3.428094403063117190e-01,2.323530560101392806e-01
2.174856452077874036e-01,4.971955446238247034e-01,8.111523515113706895e-02,7.469094116181906884e-01,-3.427884174156267116e-01,2.234141862733433903e-01
2.182325546194056054e-01,4.968527562064090630e-01,8.133864933741041803e-02,7.461101908598818389e-01,-3.427671309155544965e-01,2.145179321349895696e-01
2.189786648102654831e-01,4.965099890754934853e-01,8.155316726954540962e-02,7.453087361753562012e-01,-3.427455632328638147e-01,2.056168676790776084e-01
2.197239735464408261e-01,4.961672435122606029e-01,8.175878413722448279e-02,7.445051338805662722e-01,-3.427236956723057615e-01,1.966591982734592903e-01
2.204684786803214058e-01,4.958245198165883161e-01,8.195544333549793781e-02,7.436994701875728753e-01,-3.427015076288011386e-01,1.875858686084065641e-01
2.212121781505089757e-01,4.954818183089594874e-01,8.214302920410634923e-02,7.428918316243222630e-01,-3.426789754661867526e-01,1.783264158916104403e-01
2.219550699821332962e-01,4.951391393334932944e-01,8.232135561999795459e-02,7.420823054761280790e-01,-3.426560707952455709e-01,1.687925988364206153e-01
2.226971522876094178e-01,4.947964832626980392e-01,8.249014821883438042e-02,7.412709802458352648e-01,-3.426327576222749638e-01,1.588679108585152877e-01
2.234384232678552629e-01,4.944538505050757871e-01,8.264901612969290101e-02,7.404579461002616103e-01,-3.426089872233961109e-01,1.483889549239202077e-01
2.241788812139555165e-01,4.941112415178524064e-01,8.279740508461681803e-02,7.396432951752722751e-01,-3.425846879699513958e-01,1.371091764410355685e-01
2.249185245091308016e-01,4.937686568298824685e-01,8.293451426105785673e-02,7.388271212742094640e-01,-3.425597423179716494e-01,1.246191665860472003e-01
2.256573516304050120e-01,4.934260970875645191e-01,8.305913342764389973e-02,7.380095170695779583e-01,-3.425339240045411349e-01,1.101384365032112983e-01
2.263953611474745775e-01,4.930835631635600014e-01,8.316927186414711792e-02,7.371905587225218159e-01,-3.425066651188694022e-01,9.179683324496751284e-02
2.271325517061970889e-01,4.927410564984411323e-01,8.326106869739208216e-02,7.363701768578284623e-01,-3.424754171262929248e-01,6.229054086943243418e-02
2.278689218830549090e-01,4.923985810813148456e-01,8.332335923826152124e-02,7.355072165768904435e-01,-3.419448673114255932e-01,4.910611061940758360e-01
2.286044290996318007e-01,4.920566362140034178e-01,8.381442034445560352e-02,7.346853452555220931e-01,-3.419140684838175570e-01,4.618315191444609669e-01
2.293391144448873320e-01,4.917147221455195893e-01,8.427625186360006293e-02,7.338587713192943340e-01,-3.418852185039304437e-01,4.372600245719066026e-01
2.300729732162066221e-01,4.913728369270156660e-01,8.471351188817197175e-02,7.330277266997173857e-01,-3.418576168715196650e-01,4.161033957316556675e-01
2.308060009429063475e-01,4.910309793101441667e-01,8.512961528390362853e-02,7.321924191451802955e-01,-3.418308338352079034e-01,3.975050364085670473e-01
2.315381933620515309e-01,4.906891484763089561e-01,8.552712032031219158e-02,7.313530353792727645e-01,-3.418045965043567391e-01,3.808705155007084397e-01
2.322695463974308039e-01,4.903473438798046091e-01,8.590799083581289464e-02,7.305097443095915910e-01,-3.417787237451582749e-01,3.657778485900777254e-01
2.330000561417404081e-01,4.900055651560594749e-01,8.627376868440296553e-02,7.296626999628733623e-01,-3.417530899257730792e-01,3.519194560619180456e-01
2.337297188417032934e-01,4.896638120661336857e-01,8.662568814046488208e-02,7.288120439795692240e-01,-3.417276043027827614e-01,3.390652530887318661e-01
2.344585308856828587e-01,4.893220844618308973e-01,8.696475339355361212e-02,7.279579076654212333e-01,-3.417021988887133932e-01,3.270389015906391972e-01
2.351864887933482751e-01,4.889803822629421592e-01,8.729179229514424931e-02,7.271004136608809620e-01,-3.416768210406268547e-01,3.157021977945926317e-01
2.359135892070091667e-01,4.886387054419015219e-01,8.760749449293883662e-02,7.262396773006084549e-01,-3.416514287662634763e-01,3.049445536002455825e-01
2.366398288843097886e-01,4.882970540131352788e-01,8.791243904653908703e-02,7.253758077280796357e-01,-3.416259876492702130e-01,2.946757307092695566e-01
2.373652046920378678e-01,4.879554280254860266e-01,8.820711477724835214e-02,7.245089088185064918e-01,-3.416004687701473252e-01,2.848206960201161153e-01
2.380897136008563730e-01,4.876138275567158953e-01,8.849193547326847376e-02,7.236390799520815431e-01,-3.415748472574149375e-01,2.753158876414802947e-01
2.388133526808084439e-01,4.872722527094584533e-01,8.876725136090996005e-02,7.227664166702911785e-01,-3.415491012473220733e-01,2.661064340659672345e-01
2.395361190974787391e-01,4.869307036082111129e-01,8.903335779497592584e-02,7.218910112408434276e-01,-3.415232111131944470e-01,2.571440238122617017e-01
2.402580101087195830e-01,4.865891803970979201e-01,8.929050181878818437e-02,7.210129531513066459e-01,-3.414971588742973796e-01,2.483852186512919280e-01
2.409790230618708839e-01,4.862476832382236491e-01,8.953888703743947963e-02,7.201323295474997277e-01,-3.414709277232943485e-01,2.397900629266132844e-01
2.416991553914183966e-01,4.859062123105003517e-01,8.977867710036609161e-02,7.192492256297002839e-01,-3.414445016288011336e-01,2.313208773162993559e-01
2.424184046170480833e-01,4.855647678088715335e-01,9.000999797768238775e-02,7.183637250175919364e-01,-3.414178649793816467e-01,2.229411447218091757e-01
2.431367683420656844e-01,4.852233499438921571e-01,9.023293912240419601e-02,7.174759100933734146e-01,-3.413910022397295130e-01,2.146144020467057323e-01
2.438542442521590692e-01,4.848819589416524245e-01,9.044755352445089935e-02,7.165858623314559361e-01,-3.413638975894297545e-01,2.063030445954250891e-01
2.445708301144905172e-01,4.845405950440629939e-01,9.065385656904632883e-02,7.156936626225585130e-01,-3.413365345090190184e-01,1.979669264045380572e-01
2.452865237771130746e-01,4.841992585095539758e-01,9.085182349545087299e-02,7.147993915996251335e-01,-3.413088952647631569e-01,1.895615915475997726e-01
2.460013231687127044e-01,4.838579496142892400e-01,9.104138508699846644e-02,7.139031299725695501e-01,-3.412809602173505485e-01,1.810358802040820392e-01
2.467152262986852806e-01,4.835166686540718906e-01,9.122242096720255267e-02,7.130049588778102354e-01,-3.412527068289842314e-01,1.723284807070097902e-01
2.474282312575630804e-01,4.831754159472428922e-01,9.139474944790956790e-02,7.121049602453819460e-01,-3.412241081421051314e-01,1.633626604188463394e-01
2.481403362178084548e-01,4.828341918391008125e-01,9.155811210832841274e-02,7.112032171770410471e-01,-3.411951302888540094e-01,1.540377054258730283e-01
2.488515394349855026e-01,4.824929967088119609e-01,9.171214981375427899e-02,7.102998143013360410e-01,-3.411657280987788754e-01,1.442140223293018331e-01
2.495618392492868487e-01,4.821518309807131808e-01,9.185636383608358768e-02,7.093948379885107736e-01,-3.411358366219184868e-01,1.336849474016726103e-01
2.502712340872753627e-01,4.818106951440912500e-01,9.199004878348525371e-02,7.084883760318735346e-01,-3.411053527215203718e-01,1.221172607676141442e-01
2.509797224633072421e-01,4.814695897913697231e-01,9.211216604425287446e-02,7.075805153290638527e-01,-3.410740878743578897e-01,1.089049420233066112e-01
2.516873029786362848e-01,4.811285157034953519e-01,9.222107098627618793e-02,7.066713306535019612e-01,-3.410416111718265197e-01,9.271382119653992504e-02
2.523939743092897814e-01,4.807874740923235302e-01,9.231378480747272353e-02,7.057608116300543299e-01,-3.410063956393508122e-01,6.929248097629590875e-02
2.530997351209198221e-01,4.804464676966841985e-01,9.238307728844902256e-02,7.048463844241276144e-01,-3.409389087790187789e-01,-1.068269237203464672e-02
2.538045815053439624e-01,4.801055287879051892e-01,9.237239459607698988e-02,7.039349637359663125e-01,-3.409113242559723145e-01,1.653744891298523229e-02
2.545085164690799040e-01,4.797646174636492344e-01,9.238893204498997702e-02,7.030236092557871075e-01,-3.408833102471793275e-01,4.262745671201053493e-02
2.552115400783356858e-01,4.794237341534020591e-01,9.243155950170198198e-02,7.021119285914607655e-01,-3.408535467796248164e-01,8.657929888267919261e-02
2.559136520069271725e-01,4.790828806066224077e-01,9.251813880058466777e-02,7.011989894321487560e-01,-3.408147705041070785e-01,5.864601455158906934e-02
2.566148509963593338e-01,4.787420658361182801e-01,9.257678481513625934e-02,7.001010749035856406e-01,-3.387916296541713113e-01,7.591423895398814459e-01
2.573149520712629257e-01,4.784032742064641130e-01,9.333592720467613624e-02,6.991853906538640917e-01,-3.387388243055458048e-01,6.991937961944438840e-01
2.580141374619168149e-01,4.780645353821585397e-01,9.403512100087058068e-02,6.982622988242356277e-01,-3.386875654637592770e-01,6.421587453282058267e-01
2.587123997607410630e-01,4.777258478166948041e-01,9.467727974619878639e-02,6.973326031281471549e-01,-3.386400382001069076e-01,5.905826641639839725e-01
2.594097323638692165e-01,4.773872077784946932e-01,9.526786241036276637e-02,6.963969948474904026e-01,-3.385975046255037535e-01,5.463419729654517276e-01
2.601061293587166867e-01,4.770486102738691891e-01,9.581420438332821643e-02,6.954559543745968409e-01,-3.385595687659668784e-01,5.095328087150055030e-01
2.608015853130912776e-01,4.767100507051032499e-01,9.632373719204322116e-02,6.945098108593446007e-01,-3.385250323058317523e-01,4.789721742455883002e-01
2.614960951239506115e-01,4.763715256727973912e-01,9.680270936628880551e-02,6.935588269935518690e-01,-3.384927970136903386e-01,4.532321713718819867e-01
2.621896539509441793e-01,4.760330328757836904e-01,9.725594153766069228e-02,6.926032339874240717e-01,-3.384620986802180931e-01,4.311288496509318446e-01
2.628822571849315781e-01,4.756945707771034759e-01,9.768707038731162806e-02,6.916432403168107923e-01,-3.384324428681265706e-01,4.117874406128723686e-01
2.635739004252483642e-01,4.753561383342353452e-01,9.809885782792450437e-02,6.906790346858928675e-01,-3.384035090978322335e-01,3.945794582436989439e-01
2.642645794599342568e-01,4.750177348251375387e-01,9.849343728616820337e-02,6.897107884560959024e-01,-3.383750836463028100e-01,3.790511718391715856e-01
2.649542902483903450e-01,4.746793597414912247e-01,9.887248845800737651e-02,6.887386580585206364e-01,-3.383470187194745904e-01,3.648694692042345200e-01
2.656430289064488637e-01,4.743410127227717377e-01,9.923735792721161131e-02,6.877627872220871685e-01,-3.383192082767704223e-01,3.517847459811754285e-01
2.663307916936709652e-01,4.740026935144949771e-01,9.958914267319278479e-02,6.867833089112287404e-01,-3.382915735380089828e-01,3.396060479450195846e-01
2.670175750025822192e-01,4.736644019409569917e-01,9.992874872113780005e-02,6.858003469593193513e-01,-3.382640540699512477e-01,3.281843580961308904e-01
2.677033753495415280e-01,4.733261378868870439e-01,1.002569330792339314e-01,6.848140174281447390e-01,-3.382366021409738410e-01,3.174011986027587828e-01
2.683881893669696761e-01,4.729879012847460484e-01,1.005743342778366856e-01,6.838244297366080637e-01,-3.382091790380604146e-01,3.071607142240089239e-01
2.690720137967063108e-01,4.726496921057080081e-01,1.008814949920606996e-01,6.828316876010092074e-01,-3.381817525947246605e-01,2.973840652371492199e-01
2.697548454843073373e-01,4.723115103531133063e-01,1.011788790572978464e-01,6.818358898235903354e-01,-3.381542954863157036e-01,2.880053767031671152e-01
2.704366813741309050e-01,4.719733560576269693e-01,1.014668844340010090e-01,6.808371309596058518e-01,-3.381267840242849765e-01,2.789687533991963564e-01
2.711175185050905267e-01,4.716352292736026852e-01,1.017458531874002037e-01,6.798355018870571032e-01,-3.380991972800514445e-01,2.702260353324021924e-01
2.717973540069775762e-01,4.712971300763226234e-01,1.020160792227326058e-01,6.788310902989063145e-01,-3.380715164349084034e-01,2.617350735741206247e-01
2.724761850972765020e-01,4.709590585598877333e-01,1.022778142963067238e-01,6.778239811330514231e-01,-3.380437242826412891e-01,2.534583747922267705e-01
2.731540090784095320e-01,4.706210148356050893e-01,1.025312726710989469e-01,6.768142569526571783e-01,-3.380158048375123125e-01,2.453620057978184166e-01
2.738308233353621834e-01,4.702829990307675900e-01,1.027766346768967665e-01,6.758019982872124354e-01,-3.379877430153723772e-01,2.374146791023850900e-01
2.745066253336493900e-01,4.699450112877522345e-01,1.030140493559991571e-01,6.747872839427492275e-01,-3.379595243626588030e-01,2.295869578941225897e-01
2.751814126175921582e-01,4.696070517633895713e-01,1.032436363138932861e-01,6.737701912884491717e-01,-3.379311348142873817e-01,2.218505297605368465e-01
