# sxe,sye,delta,ve,psi_e,psi_e_dot,beta,omega_ref,psi_ref,v_ref,a_ref,x_ref,y_ref
-1.314702871013651020e-07,1.379773748340085149e-04,6.223584932740777731e-05,0.000000000000000000e+00,2.942432474810630083e-04,1.101639121770858765e-01,1.076071523129940033e-03,-8.138219006654301424e-02,9.983723561986681538e-01,1.000000000000000000e+01,0.000000000000000000e+00,1.082042193678734027e-01,1.682017779404217928e-01
-1.522359269756634603e-07,1.516805059509351850e-04,6.223584932740777731e-05,0.000000000000000000e+00,3.230249567423015833e-04,1.112993061542510986e-01,1.105532632209360600e-03,-8.138219006654301424e-02,9.982909740086015615e-01,1.000000000000000000e+01,0.000000000000000000e+00,1.136216154869031936e-01,1.766072415974439813e-01
-1.750704399228197872e-07,1.659660629229620099e-04,6.223584932740777731e-05,0.000000000000000000e+00,3.529420646373182535e-04,1.124101877212524414e-01,1.133224810473620892e-03,-8.138219006654301424e-02,9.982095918185349692e-01,1.000000000000000000e+01,0.000000000000000000e+00,1.190396956430332942e-01,1.850122643470711037e-01
-1.990675428942267899e-07,1.808277156669646502e-04,6.223584932740777731e-05,0.000000000000000000e+00,3.839700657408684492e-04,1.134970933198928833e-01,1.159210689365863800e-03,-8.138219006654301424e-02,9.981282096284683769e-01,1.000000000000000000e+01,0.000000000000000000e+00,1.244584598003794229e-01,1.934168461336361611e-01
-2.252277937486724113e-07,1.962594978976994753e-04,6.223584932740777731e-05,0.000000000000000000e+00,4.160849784966558218e-04,1.145605370402336121e-01,1.183550921268761158e-03,-8.138219006654301424e-02,9.980468274384017846e-01,1.000000000000000000e+01,0.000000000000000000e+00,1.298779079230527878e-01,2.018209869014750968e-01
-2.535975909268017858e-07,2.122558362316340208e-04,6.223584932740777731e-05,0.000000000000000000e+00,4.492633161135017872e-04,1.156010255217552185e-01,1.206304295919835567e-03,-8.138219006654301424e-02,9.979654452483351923e-01,1.000000000000000000e+01,0.000000000000000000e+00,1.352980399751600449e-01,2.102246865949267685e-01
-2.842228923327638768e-07,2.288114919792860746e-04,6.223584932740777731e-05,0.000000000000000000e+00,4.834821447730064392e-04,1.166190579533576965e-01,1.227527856826782227e-03,-8.138219006654301424e-02,9.978840630582686000e-01,1.000000000000000000e+01,0.000000000000000000e+00,1.407188559208033263e-01,2.186279451583329758e-01
-3.171491869125020457e-07,2.459215756971389055e-04,6.223584932740777731e-05,0.000000000000000000e+00,5.187190254218876362e-04,1.176151186227798462e-01,1.247277017682790756e-03,-8.138219006654301424e-02,9.978026808682020077e-01,1.000000000000000000e+01,0.000000000000000000e+00,1.461403557240802398e-01,2.270307625360384052e-01
-3.524216083405917743e-07,2.635814889799803495e-04,6.223584932740777731e-05,0.000000000000000000e+00,5.549519555643200874e-04,1.185896694660186768e-01,1.265605445951223373e-03,-8.138219006654301424e-02,9.977212986781354154e-01,1.000000000000000000e+01,0.000000000000000000e+00,1.515625393490838690e-01,2.354331386723907127e-01
-3.910385828476137249e-07,2.817870117723941803e-04,6.223584932740777731e-05,0.000000000000000000e+00,5.921594565734267235e-04,1.195431947708129883e-01,1.282565179280936718e-03,-8.138219006654301424e-02,9.976399164880688231e-01,1.000000000000000000e+01,0.000000000000000000e+00,1.569854067599027458e-01,2.438350735117404411e-01
-4.311371526455332059e-07,3.005342150572687387e-04,6.223584932740777731e-05,0.000000000000000000e+00,6.303204572759568691e-04,1.204761266708374023e-01,1.298206741921603680e-03,-8.138219006654301424e-02,9.975585342980022308e-01,1.000000000000000000e+01,0.000000000000000000e+00,1.624089579206209055e-01,2.522365669984410474e-01
-4.737150902656139806e-07,3.198194317519664764e-04,6.223584932740777731e-05,0.000000000000000000e+00,6.694144103676080704e-04,1.213889271020889282e-01,1.312579028308391571e-03,-8.138219006654301424e-02,9.974771521079356384e-01,1.000000000000000000e+01,0.000000000000000000e+00,1.678331927953178315e-01,2.606376190768489587e-01
-5.197698556003160775e-07,3.396393149159848690e-04,6.223584932740777731e-05,0.000000000000000000e+00,7.094211759977042675e-04,1.222820281982421875e-01,1.325729419477283955e-03,-8.138219006654301424e-02,9.973957699178690461e-01,1.000000000000000000e+01,0.000000000000000000e+00,1.732581113480684831e-01,2.690382296913234605e-01
-5.683912718268402386e-07,3.599907504394650459e-04,6.223584932740777731e-05,0.000000000000000000e+00,7.503210217691957951e-04,1.231558471918106079e-01,1.337703899480402470e-03,-8.138219006654301424e-02,9.973143877278024538e-01,1.000000000000000000e+01,0.000000000000000000e+00,1.786837135429432954e-01,2.774383987862268364e-01
-6.186689347487117629e-07,3.808709443546831608e-04,6.223584932740777731e-05,0.000000000000000000e+00,7.920946809463202953e-04,1.240108013153076172e-01,1.348547055386006832e-03,-8.138219006654301424e-02,9.972330055377358615e-01,1.000000000000000000e+01,0.000000000000000000e+00,1.841099993440081795e-01,2.858381263059242006e-01
-6.725532557538826950e-07,4.022773064207285643e-04,6.223584932740777731e-05,0.000000000000000000e+00,8.347232942469418049e-04,1.248473078012466431e-01,1.358302077278494835e-03,-8.138219006654301424e-02,9.971516233476692692e-01,1.000000000000000000e+01,0.000000000000000000e+00,1.895369687153245220e-01,2.942374121947837207e-01
-7.291333190551085863e-07,4.242074792273342609e-04,6.223584932740777731e-05,0.000000000000000000e+00,8.781884098425507545e-04,1.256657540798187256e-01,1.367010874673724174e-03,-8.138219006654301424e-02,9.970702411576026769e-01,1.000000000000000000e+01,0.000000000000000000e+00,1.949646216209491578e-01,3.026362563971763397e-01
-7.884518140599539038e-07,4.466593964025378227e-04,6.223584932740777731e-05,0.000000000000000000e+00,9.224719833582639694e-04,1.264665424823760986e-01,1.374713960103690624e-03,-8.138219006654301424e-02,9.969888589675360846e-01,1.000000000000000000e+01,0.000000000000000000e+00,2.003929580249344256e-01,3.110346588574760540e-01
-8.515048079971165862e-07,4.696311661973595619e-04,6.223584932740777731e-05,0.000000000000000000e+00,9.675563196651637554e-04,1.272500306367874146e-01,1.381450565531849861e-03,-8.138219006654301424e-02,9.969074767774694923e-01,1.000000000000000000e+01,0.000000000000000000e+00,2.058219778913281117e-01,3.194326195200596907e-01
-9.173809871754201595e-07,4.931211587972939014e-04,6.223584932740777731e-05,0.000000000000000000e+00,1.013424131087958813e-03,1.280166208744049072e-01,1.387258875183761120e-03,-8.138219006654301424e-02,9.968260945874029000e-01,1.000000000000000000e+01,0.000000000000000000e+00,2.112516811841735065e-01,3.278301383293070748e-01
-9.861224725682404824e-07,5.171279190108180046e-04,6.223584932740777731e-05,0.000000000000000000e+00,1.060058595612645149e-03,1.287666559219360352e-01,1.392175676301121712e-03,-8.138219006654301424e-02,9.967447123973363077e-01,1.000000000000000000e+01,0.000000000000000000e+00,2.166820678675093481e-01,3.362272152296009176e-01
-1.057771441992372274e-06,5.416501662693917751e-04,6.223584932740777731e-05,0.000000000000000000e+00,1.107443007640540600e-03,1.295005083084106445e-01,1.396236708387732506e-03,-8.138219006654301424e-02,9.966633302072697154e-01,1.000000000000000000e+01,0.000000000000000000e+00,2.221131379053698229e-01,3.446238501653269282e-01
-1.132369675360678229e-06,5.666868528351187706e-04,6.223584932740777731e-05,0.000000000000000000e+00,1.155561301857233047e-03,1.302185058593750000e-01,1.399476546794176102e-03,-8.138219006654301424e-02,9.965819480172031231e-01,1.000000000000000000e+01,0.000000000000000000e+00,2.275448912617846764e-01,3.530200430808735912e-01
-1.210912841997924261e-06,5.922371055930852890e-04,6.223584932740777731e-05,0.000000000000000000e+00,1.204397645778954029e-03,1.309210211038589478e-01,1.401928719133138657e-03,-8.138219006654301424e-02,9.965005658271365307e-01,1.000000000000000000e+01,0.000000000000000000e+00,2.329773279007790465e-01,3.614157939206324444e-01
-1.293442664973554201e-06,6.183002260513603687e-04,6.223584932740777731e-05,0.000000000000000000e+00,1.253936439752578735e-03,1.316083669662475586e-01,1.403625705279409885e-03,-8.138219006654301424e-02,9.964191836370699384e-01,1.000000000000000000e+01,0.000000000000000000e+00,2.384104477863735749e-01,3.698111026289979120e-01
-1.379047262162202969e-06,6.448756903409957886e-04,6.223584932740777731e-05,0.000000000000000000e+00,1.304162666201591492e-03,1.322808712720870972e-01,1.404598820954561234e-03,-8.138219006654301424e-02,9.963378014470033461e-01,1.000000000000000000e+01,0.000000000000000000e+00,2.438442508825843791e-01,3.782059691503673604e-01
-1.467768242946476676e-06,6.719631492160260677e-04,6.223584932740777731e-05,0.000000000000000000e+00,1.355061307549476624e-03,1.329388618469238281e-01,1.404878566972911358e-03,-8.138219006654301424e-02,9.962564192569367538e-01,1.000000000000000000e+01,0.000000000000000000e+00,2.492787371534230523e-01,3.866003934291410982e-01
-1.560601049277465791e-06,6.995623698458075523e-04,6.223584932740777731e-05,0.000000000000000000e+00,1.406617928296327591e-03,1.335826516151428223e-01,1.404494279995560646e-03,-8.138219006654301424e-02,9.961750370668701615e-01,1.000000000000000000e+01,0.000000000000000000e+00,2.547139065628966637e-01,3.949943754097223203e-01
-1.656633571656129789e-06,7.276733522303402424e-04,6.223584932740777731e-05,0.000000000000000000e+00,1.458818442188203335e-03,1.342125535011291504e-01,1.403474481776356697e-03,-8.138219006654301424e-02,9.960936548768035692e-01,1.000000000000000000e+01,0.000000000000000000e+00,2.601497590750077582e-01,4.033879150365171640e-01
-1.756861252033559140e-06,7.562960963696241379e-04,6.223584932740777731e-05,0.000000000000000000e+00,1.511648762971162796e-03,1.348288506269454956e-01,1.401846646331250668e-03,-8.138219006654301424e-02,9.960122726867369769e-01,1.000000000000000000e+01,0.000000000000000000e+00,2.655862946537543290e-01,4.117810122539347639e-01
-1.860371980910713319e-06,7.854308933019638062e-04,6.223584932740777731e-05,0.000000000000000000e+00,1.565095386467874050e-03,1.354318410158157349e-01,1.399637549184262753e-03,-8.138219006654301424e-02,9.959308904966703846e-01,1.000000000000000000e+01,0.000000000000000000e+00,2.710235132631299004e-01,4.201736670063870860e-01
-1.968161086551845074e-06,8.150780340656638145e-04,6.223584932740777731e-05,0.000000000000000000e+00,1.619145041331648827e-03,1.360218226909637451e-01,1.396872918121516705e-03,-8.138219006654301424e-02,9.958495083066037923e-01,1.000000000000000000e+01,0.000000000000000000e+00,2.764614148671233895e-01,4.285658792382890381e-01
-2.080270405713235959e-06,8.452379843220114708e-04,6.223584932740777731e-05,0.000000000000000000e+00,1.673784689046442509e-03,1.365990638732910156e-01,1.393577782437205315e-03,-8.138219006654301424e-02,9.957681261165372000e-01,1.000000000000000000e+01,0.000000000000000000e+00,2.818999994297193279e-01,4.369576488940585257e-01
-2.195787828895845450e-06,8.759113843552768230e-04,6.223584932740777731e-05,0.000000000000000000e+00,1.729001523926854134e-03,1.371638476848602295e-01,1.389776240102946758e-03,-8.138219006654301424e-02,9.956867439264706077e-01,1.000000000000000000e+01,0.000000000000000000e+00,2.873392669148975842e-01,4.453489759181163410e-01
-2.315708798050764017e-06,9.070989326573908329e-04,6.223584932740777731e-05,0.000000000000000000e+00,1.784783205948770046e-03,1.377164423465728760e-01,1.385491690598428249e-03,-8.138219006654301424e-02,9.956053617364040154e-01,1.000000000000000000e+01,0.000000000000000000e+00,2.927792172866335862e-01,4.537398602548862181e-01
-2.439121544739464298e-06,9.388014441356062889e-04,6.223584932740777731e-05,0.000000000000000000e+00,1.841117395088076591e-03,1.382571011781692505e-01,1.380746718496084213e-03,-8.138219006654301424e-02,9.955239795463374231e-01,1.000000000000000000e+01,0.000000000000000000e+00,2.982198505088981544e-01,4.621303018487947778e-01
-2.567021738286712207e-06,9.710198501124978065e-04,6.223584932740777731e-05,0.000000000000000000e+00,1.897992333397269249e-03,1.387861073017120361e-01,1.375563093461096287e-03,-8.138219006654301424e-02,9.954425973562708307e-01,1.000000000000000000e+01,0.000000000000000000e+00,3.036611665456577236e-01,4.705203006442716385e-01
-2.699451215448789299e-06,1.003755140118300915e-03,6.223584932740777731e-05,0.000000000000000000e+00,1.955396262928843498e-03,1.393036842346191406e-01,1.369961886666715145e-03,-8.138219006654301424e-02,9.953612151662042384e-01,1.000000000000000000e+01,0.000000000000000000e+00,3.091031653608740659e-01,4.789098565857493606e-01
-2.836452040355652571e-06,1.037008478306233883e-03,6.223584932740777731e-05,0.000000000000000000e+00,2.013317774981260300e-03,1.398100852966308594e-01,1.363963587209582329e-03,-8.138219006654301424e-02,9.952798329761376461e-01,1.000000000000000000e+01,0.000000000000000000e+00,3.145458469185045125e-01,4.872989696176633911e-01
-2.978066504510934465e-06,1.070781028829514980e-03,6.223584932740777731e-05,0.000000000000000000e+00,2.071745693683624268e-03,1.403055489063262939e-01,1.357587869279086590e-03,-8.138219006654301424e-02,9.951984507860710538e-01,1.000000000000000000e+01,0.000000000000000000e+00,3.199892111825018426e-01,4.956876396844520638e-01
-3.124336899418267421e-06,1.105074072256684303e-03,6.223584932740777731e-05,0.000000000000000000e+00,2.130669075995683670e-03,1.407903432846069336e-01,1.350853824988007545e-03,-8.138219006654301424e-02,9.951170685960044615e-01,1.000000000000000000e+01,0.000000000000000000e+00,3.254332581168143390e-01,5.040758667305568208e-01
-3.275305516581283882e-06,1.139889005571603775e-03,6.223584932740777731e-05,0.000000000000000000e+00,2.190077211707830429e-03,1.412646472454071045e-01,1.343779731541872025e-03,-8.138219006654301424e-02,9.950356864059378692e-01,1.000000000000000000e+01,0.000000000000000000e+00,3.308779876853857327e-01,5.124636507004217689e-01
-3.431014647503616288e-06,1.175227225758135319e-03,6.223584932740777731e-05,0.000000000000000000e+00,2.249959623441100121e-03,1.417287290096282959e-01,1.336383516900241375e-03,-8.138219006654301424e-02,9.949543042158712769e-01,1.000000000000000000e+01,0.000000000000000000e+00,3.363233998521552581e-01,5.208509915384942346e-01
-3.591507038436247967e-06,1.211090246215462685e-03,6.223584932740777731e-05,0.000000000000000000e+00,2.310306066647171974e-03,1.421827822923660278e-01,1.328682177700102329e-03,-8.138219006654301424e-02,9.948729220258046846e-01,1.000000000000000000e+01,0.000000000000000000e+00,3.417694945810576534e-01,5.292378891892243198e-01
-3.755871830435353331e-06,1.247479813173413277e-03,6.223584932740777731e-05,0.000000000000000000e+00,2.371106762439012527e-03,1.426270455121994019e-01,1.320692477747797966e-03,-8.138219006654301424e-02,9.947915398357380923e-01,1.000000000000000000e+01,0.000000000000000000e+00,3.472162718360230493e-01,5.376243435970651241e-01
-3.925105374946724623e-06,1.284397440031170845e-03,6.223584932740777731e-05,0.000000000000000000e+00,2.432351699098944664e-03,1.430617123842239380e-01,1.312430249527096748e-03,-8.138219006654301424e-02,9.947101576456715000e-01,1.000000000000000000e+01,0.000000000000000000e+00,3.526637315809771356e-01,5.460103547064725227e-01
-4.100204478163504973e-06,1.321844873018562794e-03,6.223584932740777731e-05,0.000000000000000000e+00,2.494031330570578575e-03,1.434870064258575439e-01,1.303911092691123486e-03,-8.138219006654301424e-02,9.946287754556049077e-01,1.000000000000000000e+01,0.000000000000000000e+00,3.581118737798410501e-01,5.543959224619056103e-01
-4.280258508515544236e-06,1.359823858365416527e-03,6.223584932740777731e-05,0.000000000000000000e+00,2.556136110797524452e-03,1.439031064510345459e-01,1.295149791985750198e-03,-8.138219006654301424e-02,9.945473932655383154e-01,1.000000000000000000e+01,0.000000000000000000e+00,3.635606983965313788e-01,5.627810468078261463e-01
-4.465310667001176625e-06,1.398336258716881275e-03,6.223584932740777731e-05,0.000000000000000000e+00,2.618656959384679794e-03,1.443102359771728516e-01,1.286160782910883427e-03,-8.138219006654301424e-02,9.944660110754717230e-01,1.000000000000000000e+01,0.000000000000000000e+00,3.690102053949602667e-01,5.711657276886989987e-01
-4.655404154618736356e-06,1.437383936718106270e-03,6.223584932740777731e-05,0.000000000000000000e+00,2.681585028767585754e-03,1.447085738182067871e-01,1.276957918889820576e-03,-8.138219006654301424e-02,9.943846288854051307e-01,1.000000000000000000e+01,0.000000000000000000e+00,3.744603947390353071e-01,5.795499650489919219e-01
-4.850583081861259416e-06,1.476968871429562569e-03,6.223584932740777731e-05,0.000000000000000000e+00,2.744911471381783485e-03,1.450982987880706787e-01,1.267554704099893570e-03,-8.138219006654301424e-02,9.943032466953385384e-01,1.000000000000000000e+01,0.000000000000000000e+00,3.799112663926595412e-01,5.879337588331755571e-01
-5.050890649727080017e-06,1.517093041911721230e-03,6.223584932740777731e-05,0.000000000000000000e+00,2.808627672493457794e-03,1.454796344041824341e-01,1.257963944226503372e-03,-8.138219006654301424e-02,9.942218645052719461e-01,1.000000000000000000e+01,0.000000000000000000e+00,3.853628203197315139e-01,5.963171089857235430e-01
-5.257324573904043064e-06,1.557758427225053310e-03,6.223584932740777731e-05,0.000000000000000000e+00,2.872725017368793488e-03,1.458527296781539917e-01,1.248198095709085464e-03,-8.138219006654301424e-02,9.941404823152053538e-01,1.000000000000000000e+01,0.000000000000000000e+00,3.908150564841452734e-01,6.047000154511124048e-01
-5.468975359690375626e-06,1.598967122845351696e-03,6.223584932740777731e-05,0.000000000000000000e+00,2.937195589765906334e-03,1.462177634239196777e-01,1.238269149325788021e-03,-8.138219006654301424e-02,9.940591001251387615e-01,1.000000000000000000e+01,0.000000000000000000e+00,3.962679748497903165e-01,6.130824781738216656e-01
-5.685887117579113692e-06,1.640721224248409271e-03,6.223584932740777731e-05,0.000000000000000000e+00,3.002031240612268448e-03,1.465749293565750122e-01,1.228188630193471909e-03,-8.138219006654301424e-02,9.939777179350721692e-01,1.000000000000000000e+01,0.000000000000000000e+00,4.017215753805515877e-01,6.214644970983338457e-01
-5.909058018005453050e-06,1.683022826910018921e-03,6.223584932740777731e-05,0.000000000000000000e+00,3.067224053665995598e-03,1.469243764877319336e-01,1.217967714183032513e-03,-8.138219006654301424e-02,9.938963357450055769e-01,1.000000000000000000e+01,0.000000000000000000e+00,4.071758580403095906e-01,6.298460721691342412e-01
-6.137579021014971659e-06,1.725874142721295357e-03,6.223584932740777731e-05,0.000000000000000000e+00,3.132766345515847206e-03,1.472662985324859619e-01,1.207617111504077911e-03,-8.138219006654301424e-02,9.938149535549389846e-01,1.000000000000000000e+01,0.000000000000000000e+00,4.126308227929403327e-01,6.382272033307112569e-01
-6.372448297042865306e-06,1.769277383573353291e-03,6.223584932740777731e-05,0.000000000000000000e+00,3.198650432750582695e-03,1.476008296012878418e-01,1.197147183120250702e-03,-8.138219006654301424e-02,9.937335713648723923e-01,1.000000000000000000e+01,0.000000000000000000e+00,4.180864696023151583e-01,6.466078905275560729e-01
-6.612757260882062837e-06,1.813234761357307434e-03,6.223584932740777731e-05,0.000000000000000000e+00,3.264869097620248795e-03,1.479281336069107056e-01,1.186567824333906174e-03,-8.138219006654301424e-02,9.936521891748058000e-01,1.000000000000000000e+01,0.000000000000000000e+00,4.235427984323010819e-01,6.549881337041628671e-01
-6.859504537715110928e-06,1.857748487964272499e-03,6.223584932740777731e-05,0.000000000000000000e+00,3.331415122374892235e-03,1.482483744621276855e-01,1.175888697616755962e-03,-8.138219006654301424e-02,9.935708069847392077e-01,1.000000000000000000e+01,0.000000000000000000e+00,4.289998092467604551e-01,6.633679328050288149e-01
-7.111781542334938422e-06,1.902820775285363197e-03,6.223584932740777731e-05,0.000000000000000000e+00,3.398281289264559746e-03,1.485617160797119141e-01,1.165118999779224396e-03,-8.138219006654301424e-02,9.934894247946726153e-01,1.000000000000000000e+01,0.000000000000000000e+00,4.344575020095511331e-01,6.717472877746539783e-01
-7.370587809418793768e-06,1.948454068042337894e-03,6.223584932740777731e-05,0.000000000000000000e+00,3.465460846200585365e-03,1.488682776689529419e-01,1.154267461970448494e-03,-8.138219006654301424e-02,9.934080426046060230e-01,1.000000000000000000e+01,0.000000000000000000e+00,4.399158766845265300e-01,6.801261985575414171e-01
-7.635969268449116498e-06,1.994650578126311302e-03,6.223584932740777731e-05,0.000000000000000000e+00,3.532947041094303131e-03,1.491682231426239014e-01,1.143342698924243450e-03,-8.138219006654301424e-02,9.933266604145394307e-01,1.000000000000000000e+01,0.000000000000000000e+00,4.453749332355354529e-01,6.885046650981970773e-01
-7.907016879471484572e-06,2.041412750259041786e-03,6.223584932740777731e-05,0.000000000000000000e+00,3.600733121857047081e-03,1.494617164134979248e-01,1.132352976128458977e-03,-8.138219006654301424e-02,9.932452782244728384e-01,1.000000000000000000e+01,0.000000000000000000e+00,4.508346716264222676e-01,6.968826873411299028e-01
-8.185685146600008011e-06,2.088742796331644058e-03,6.223584932740777731e-05,0.000000000000000000e+00,3.668812569230794907e-03,1.497488468885421753e-01,1.121306093409657478e-03,-8.138219006654301424e-02,9.931638960344062461e-01,1.000000000000000000e+01,0.000000000000000000e+00,4.562950918210268436e-01,7.052602652308516129e-01
-8.470112334180157632e-06,2.136643044650554657e-03,6.223584932740777731e-05,0.000000000000000000e+00,3.737179329618811607e-03,1.500297933816909790e-01,1.110209617763757706e-03,-8.138219006654301424e-02,9.930825138443396538e-01,1.000000000000000000e+01,0.000000000000000000e+00,4.617561937831844432e-01,7.136373987118771467e-01
-8.761298886383883655e-06,2.185116056352853775e-03,6.223584932740777731e-05,0.000000000000000000e+00,3.805826883763074875e-03,1.503046751022338867e-01,1.099070766940712929e-03,-8.138219006654301424e-02,9.930011316542730615e-01,1.000000000000000000e+01,0.000000000000000000e+00,4.672179774767258320e-01,7.220140877287242187e-01
