# px,py,theta,vx,vy,theta_dot
-5.671354257854818205e-03,5.726053634415727567e-01,1.848915071090060369e-01,-6.121291375369580789e-01,-4.227812415421464687e-01,-2.500000000000000000e+00
-6.283483395391776041e-03,5.721825822000305983e-01,1.823915071090060347e-01,-6.143117425385081765e-01,-4.209179263768426105e-01,-2.500000000000000000e+00
-6.897795137930284350e-03,5.717616642736537136e-01,1.798915071090060325e-01,-6.164651658368984766e-01,-4.190491911733408847e-01,-2.500000000000000000e+00
-7.514260303767183319e-03,5.713426150824804095e-01,1.773915071090060303e-01,-6.185893939732403091e-01,-4.171751089027608272e-01,-2.500000000000000000e+00
-8.132849697740423753e-03,5.709254399735776975e-01,1.748915071090060280e-01,-6.206844136711148208e-01,-4.152957525696410745e-01,-2.500000000000000000e+00
-8.753534111411538296e-03,5.705101442210080975e-01,1.723915071090060258e-01,-6.227502118366556871e-01,-4.134111952114831734e-01,-2.500000000000000000e+00
-9.376284323248194191e-03,5.700967330257966648e-01,1.698915071090060236e-01,-6.247867755586310468e-01,-4.115215098982950570e-01,-2.500000000000000000e+00
-1.000107109880682583e-02,5.696852115158983487e-01,1.673915071090060214e-01,-6.267940921085243255e-01,-4.096267697321344103e-01,-2.500000000000000000e+00
-1.062786519091534973e-02,5.692755847461662411e-01,1.648915071090060191e-01,-6.287721489406136177e-01,-4.077270478466516468e-01,-2.500000000000000000e+00
-1.125663733985596271e-02,5.688678576983196011e-01,1.623915071090060169e-01,-6.307209336920501785e-01,-4.058224174066328849e-01,-2.500000000000000000e+00
-1.188735827354801301e-02,5.684620352809129917e-01,1.598915071090060147e-01,-6.326404341829355849e-01,-4.039129516075428139e-01,-2.500000000000000000e+00
-1.251999870773094770e-02,5.680581223293054149e-01,1.573915071090060125e-01,-6.345306384163981184e-01,-4.019987236750670601e-01,-2.500000000000000000e+00
-1.315452934614734504e-02,5.676561236056303361e-01,1.548915071090060103e-01,-6.363915345786673727e-01,-4.000798068646544969e-01,-2.500000000000000000e+00
-1.379092088072601287e-02,5.672560437987657078e-01,1.523915071090060080e-01,-6.382231110391485274e-01,-3.981562744610595561e-01,-2.500000000000000000e+00
-1.442914399176516149e-02,5.668578875243046600e-01,1.498915071090060058e-01,-6.400253563504945120e-01,-3.962281997778840381e-01,-2.500000000000000000e+00
-1.506916934811565641e-02,5.664616593245267451e-01,1.473915071090060036e-01,-6.417982592486780602e-01,-3.942956561571190344e-01,-2.500000000000000000e+00
-1.571096760736433520e-02,5.660673636683696275e-01,1.448915071090060014e-01,-6.435418086530618753e-01,-3.923587169686864606e-01,-2.500000000000000000e+00
-1.635450941601739733e-02,5.656750049514009948e-01,1.423915071090059992e-01,-6.452559936664677975e-01,-3.904174556099805349e-01,-2.500000000000000000e+00
-1.699976540968386671e-02,5.652845874957910244e-01,1.398915071090059969e-01,-6.469408035752450825e-01,-3.884719455054089776e-01,-2.500000000000000000e+00
-1.764670621325911334e-02,5.648961155502856268e-01,1.373915071090059947e-01,-6.485962278493372368e-01,-3.865222601059342122e-01,-2.500000000000000000e+00
-1.829530244110845125e-02,5.645095932901796898e-01,1.348915071090059925e-01,-6.502222561423480762e-01,-3.845684728886142323e-01,-2.500000000000000000e+00
-1.894552469725080054e-02,5.641250248172910986e-01,1.323915071090059903e-01,-6.518188782916058965e-01,-3.826106573561433022e-01,-2.500000000000000000e+00
-1.959734357554240511e-02,5.637424141599349792e-01,1.298915071090059881e-01,-6.533860843182275335e-01,-3.806488870363927690e-01,-2.500000000000000000e+00
-2.025072965986063345e-02,5.633617652728986069e-01,1.273915071090059858e-01,-6.549238644271804244e-01,-3.786832354819512636e-01,-2.500000000000000000e+00
-2.090565352428781429e-02,5.629830820374166489e-01,1.248915071090059836e-01,-6.564322090073440030e-01,-3.767137762696652348e-01,-2.500000000000000000e+00
-2.156208573329515890e-02,5.626063682611469607e-01,1.223915071090059814e-01,-6.579111086315694301e-01,-3.747405830001788729e-01,-2.500000000000000000e+00
-2.221999684192672853e-02,5.622316276781468281e-01,1.198915071090059792e-01,-6.593605540567388790e-01,-3.727637292974743111e-01,-2.500000000000000000e+00
-2.287935739598346771e-02,5.618588639488493186e-01,1.173915071090059770e-01,-6.607805362238231561e-01,-3.707832888084112710e-01,-2.500000000000000000e+00
-2.354013793220728970e-02,5.614880806600408558e-01,1.148915071090059747e-01,-6.621710462579383227e-01,-3.687993352022669868e-01,-2.500000000000000000e+00
-2.420230897846522775e-02,5.611192813248385702e-01,1.123915071090059725e-01,-6.635320754684012057e-01,-3.668119421702756289e-01,-2.500000000000000000e+00
-2.486584105393362804e-02,5.607524693826683171e-01,1.098915071090059703e-01,-6.648636153487836875e-01,-3.648211834251677277e-01,-2.500000000000000000e+00
-2.553070466928241203e-02,5.603876481992431380e-01,1.073915071090059681e-01,-6.661656575769658861e-01,-3.628271327007095426e-01,-2.500000000000000000e+00
-2.619687032685937694e-02,5.600248210665423887e-01,1.048915071090059659e-01,-6.674381940151881132e-01,-3.608298637512422080e-01,-2.500000000000000000e+00
-2.686430852087456564e-02,5.596639912027912001e-01,1.023915071090059636e-01,-6.686812167101017224e-01,-3.588294503512207134e-01,-2.500000000000000000e+00
-2.753298973758466772e-02,5.593051617524399388e-01,9.989150710900596142e-02,-6.698947178928189583e-01,-3.568259662947528832e-01,-2.500000000000000000e+00
-2.820288445547748657e-02,5.589483357861452228e-01,9.739150710900595920e-02,-6.710786899789612514e-01,-3.548194853951381345e-01,-2.500000000000000000e+00
-2.887396314545644799e-02,5.585935163007500481e-01,9.489150710900595698e-02,-6.722331255687070684e-01,-3.528100814844061239e-01,-2.500000000000000000e+00
-2.954619627102515397e-02,5.582407062192656921e-01,9.239150710900595476e-02,-6.733580174468376534e-01,-3.507978284128553392e-01,-2.500000000000000000e+00
-3.021955428847199199e-02,5.578899083908528400e-01,8.989150710900595254e-02,-6.744533585827824362e-01,-3.487828000485914681e-01,-2.500000000000000000e+00
-3.089400764705477545e-02,5.575411255908042651e-01,8.739150710900595032e-02,-6.755191421306629973e-01,-3.467650702770658233e-01,-2.500000000000000000e+00
-3.156952678918543975e-02,5.571943605205271766e-01,8.489150710900594810e-02,-6.765553614293354778e-01,-3.447447130006135452e-01,-2.500000000000000000e+00
-3.224608215061477295e-02,5.568496158075265656e-01,8.239150710900594587e-02,-6.775620100024326575e-01,-3.427218021379915269e-01,-2.500000000000000000e+00
-3.292364416061720894e-02,5.565068940053885527e-01,7.989150710900594365e-02,-6.785390815584043667e-01,-3.406964116239166729e-01,-2.500000000000000000e+00
-3.360218324217561364e-02,5.561661975937646218e-01,7.739150710900594143e-02,-6.794865699905564549e-01,-3.386686154086037126e-01,-2.500000000000000000e+00
-3.428166981216616838e-02,5.558275289783559669e-01,7.489150710900593921e-02,-6.804044693770893160e-01,-3.366384874573029595e-01,-2.500000000000000000e+00
-3.496207428154325669e-02,5.554908904908986145e-01,7.239150710900593699e-02,-6.812927739811347472e-01,-3.346061017498380696e-01,-2.500000000000000000e+00
-3.564336705552439283e-02,5.551562843891487686e-01,6.989150710900593477e-02,-6.821514782507919206e-01,-3.325715322801436891e-01,-2.500000000000000000e+00
-3.632551853377518486e-02,5.548237128568686005e-01,6.739150710900593255e-02,-6.829805768191619109e-01,-3.305348530558029352e-01,-2.500000000000000000e+00
-3.700849911059434644e-02,5.544931780038128144e-01,6.489150710900593033e-02,-6.837800645043813352e-01,-3.284961380975848777e-01,-2.500000000000000000e+00
-3.769227917509872933e-02,5.541646818657152140e-01,6.239150710900592811e-02,-6.845499363096547718e-01,-3.264554614389820197e-01,-2.500000000000000000e+00
-3.837682911140838371e-02,5.538382264042762682e-01,5.989150710900592589e-02,-6.852901874232859569e-01,-3.244128971257473903e-01,-2.500000000000000000e+00
-3.906211929883166706e-02,5.535138135071505650e-01,5.739150710900592367e-02,-6.860008132187078722e-01,-3.223685192154318591e-01,-2.500000000000000000e+00
-3.974812011205037382e-02,5.531914449879351547e-01,5.489150710900592145e-02,-6.866818092545116103e-01,-3.203224017769212839e-01,-2.500000000000000000e+00
-4.043480192130488593e-02,5.528711225861582257e-01,5.239150710900591923e-02,-6.873331712744741306e-01,-3.182746188899735484e-01,-2.500000000000000000e+00
-4.112213509257935801e-02,5.525528479672682236e-01,4.989150710900591701e-02,-6.879548952075849044e-01,-3.162252446447556542e-01,-2.500000000000000000e+00
-4.181008998778694419e-02,5.522366227226234159e-01,4.739150710900591479e-02,-6.885469771680714501e-01,-3.141743531413805357e-01,-2.500000000000000000e+00
-4.249863696495501802e-02,5.519224483694820105e-01,4.489150710900591257e-02,-6.891094134554233142e-01,-3.121220184894439864e-01,-2.500000000000000000e+00
-4.318774637841044095e-02,5.516103263509926080e-01,4.239150710900591035e-02,-6.896422005544157185e-01,-3.100683148075614737e-01,-2.500000000000000000e+00
-4.387738857896485850e-02,5.513002580361850979e-01,3.989150710900590813e-02,-6.901453351351308774e-01,-3.080133162229048982e-01,-2.500000000000000000e+00
-4.456753391409998960e-02,5.509922447199622209e-01,3.739150710900590591e-02,-6.906188140529793129e-01,-3.059570968707392979e-01,-2.500000000000000000e+00
-4.525815272815297136e-02,5.506862876230914638e-01,3.489150710900590369e-02,-6.910626343487193957e-01,-3.038997308939594966e-01,-2.500000000000000000e+00
-4.594921536250168997e-02,5.503823878921975110e-01,3.239150710900590147e-02,-6.914767932484756630e-01,-3.018412924426267518e-01,-2.500000000000000000e+00
-4.664069215575016719e-02,5.500805465997549160e-01,2.989150710900590271e-02,-6.918612881637563605e-01,-2.997818556735052375e-01,-2.500000000000000000e+00
-4.733255344391392588e-02,5.497807647440814405e-01,2.739150710900590396e-02,-6.922161166914695407e-01,-2.977214947495986364e-01,-2.500000000000000000e+00
-4.802476956060539731e-02,5.494830432493318373e-01,2.489150710900590521e-02,-6.925412766139380505e-01,-2.956602838396866217e-01,-2.500000000000000000e+00
-4.871731083721933531e-02,5.491873829654921879e-01,2.239150710900590646e-02,-6.928367658989134092e-01,-2.935982971178612289e-01,-2.500000000000000000e+00
-4.941014760311825127e-02,5.488937846683743516e-01,1.989150710900590771e-02,-6.931025826995885764e-01,-2.915356087630633364e-01,-2.500000000000000000e+00
-5.010325018581784223e-02,5.486022490596113022e-01,1.739150710900590896e-02,-6.933387253546094975e-01,-2.894722929586190374e-01,-2.500000000000000000e+00
-5.079658891117245362e-02,5.483127767666526875e-01,1.489150710900590847e-02,-6.935451923880852076e-01,-2.874084238917759548e-01,-2.500000000000000000e+00
-5.149013410356054199e-02,5.480253683427609435e-01,1.239150710900590799e-02,-6.937219825095974901e-01,-2.853440757532396121e-01,-2.500000000000000000e+00
-5.218385608607013781e-02,5.477400242670077413e-01,9.891507109005907503e-03,-6.938690946142086480e-01,-2.832793227367097488e-01,-2.500000000000000000e+00
-5.287772518068434985e-02,5.474567449442709899e-01,7.391507109005907017e-03,-6.939865277824684986e-01,-2.812142390384165802e-01,-2.500000000000000000e+00
-5.357171170846682096e-02,5.471755307052326156e-01,4.891507109005906531e-03,-6.940742812804200357e-01,-2.791488988566570573e-01,-2.500000000000000000e+00
-5.426578598974723944e-02,5.468963818063760085e-01,2.391507109005906479e-03,-6.941323545596043143e-01,-2.770833763913311820e-01,-2.500000000000000000e+00
-5.495991834430684342e-02,5.466192984299846902e-01,-1.084928909940935729e-04,-6.941607472570634485e-01,-2.750177458434782118e-01,-2.500000000000000000e+00
-5.565407909156390442e-02,5.463442806841412036e-01,-2.608492890994093625e-03,-6.941594591953432758e-01,-2.729520814148129193e-01,-2.500000000000000000e+00
-5.634823855075924565e-02,5.460713286027263358e-01,-5.108492890994093677e-03,-6.941284903824940233e-01,-2.708864573072618520e-01,-2.500000000000000000e+00
-5.704236704114173939e-02,5.458004421454191180e-01,-7.608492890994094163e-03,-6.940678410120707520e-01,-2.688209477224995370e-01,-2.500000000000000000e+00
-5.773643488215381148e-02,5.455316211976966034e-01,-1.010849289099409465e-02,-6.939775114631319131e-01,-2.667556268614846848e-01,-2.500000000000000000e+00
-5.843041239361694561e-02,5.452648655708350889e-01,-1.260849289099409513e-02,-6.938575023002367947e-01,-2.646905689239965609e-01,-2.500000000000000000e+00
-5.912426989591718085e-02,5.450001750019111135e-01,-1.510849289099409562e-02,-6.937078142734423025e-01,-2.626258481081711338e-01,-2.500000000000000000e+00
-5.981797771019062293e-02,5.447375491538029024e-01,-1.760849289099409437e-02,-6.935284483182980741e-01,-2.605615386100373909e-01,-2.500000000000000000e+00
-6.051150615850892089e-02,5.444769876151929200e-01,-2.010849289099409312e-02,-6.933194055558408175e-01,-2.584977146230534872e-01,-2.500000000000000000e+00
-6.120482556406476454e-02,5.442184899005698684e-01,-2.260849289099409187e-02,-6.930806872925869833e-01,-2.564344503376432272e-01,-2.500000000000000000e+00
-6.189790625135735413e-02,5.439620554502322403e-01,-2.510849289099409062e-02,-6.928122950205251041e-01,-2.543718199407322689e-01,-2.500000000000000000e+00
-6.259071854637787702e-02,5.437076836302915384e-01,-2.760849289099408937e-02,-6.925142304171059138e-01,-2.523098976152844397e-01,-2.500000000000000000e+00
-6.328323277679498426e-02,5.434553737326762723e-01,-3.010849289099408813e-02,-6.921864953452322444e-01,-2.502487575398381625e-01,-2.500000000000000000e+00
-6.397541927214021873e-02,5.432051249751363997e-01,-3.260849289099408688e-02,-6.918290918532472578e-01,-2.481884738880427710e-01,-2.500000000000000000e+00
-6.466724836399347087e-02,5.429569365012483217e-01,-3.510849289099408910e-02,-6.914420221749215667e-01,-2.461291208281949361e-01,-2.500000000000000000e+00
-6.535869038616838600e-02,5.427108073804201016e-01,-3.760849289099409132e-02,-6.910252887294393576e-01,-2.440707725227751757e-01,-2.500000000000000000e+00
-6.604971567489782702e-02,5.424667366078973485e-01,-4.010849289099409354e-02,-6.905788941213834020e-01,-2.420135031279842808e-01,-2.500000000000000000e+00
-6.674029456901921231e-02,5.422247231047693239e-01,-4.260849289099409576e-02,-6.901028411407185148e-01,-2.399573867932798255e-01,-2.500000000000000000e+00
-6.743039741015993682e-02,5.419847657179760470e-01,-4.510849289099409798e-02,-6.895971327627742342e-01,-2.379024976609128150e-01,-2.500000000000000000e+00
-6.811999454292270995e-02,5.417468632203151779e-01,-4.760849289099410020e-02,-6.890617721482262814e-01,-2.358489098654641958e-01,-2.500000000000000000e+00
-6.880905631507093501e-02,5.415110143104496787e-01,-5.010849289099410242e-02,-6.884967626430767984e-01,-2.337966975333815867e-01,-2.500000000000000000e+00
-6.949755307771400548e-02,5.412772176129162505e-01,-5.260849289099410464e-02,-6.879021077786333649e-01,-2.317459347825159555e-01,-2.500000000000000000e+00
-7.018545518549264284e-02,5.410454716781337714e-01,-5.510849289099410686e-02,-6.872778112714869048e-01,-2.296966957216584060e-01,-2.500000000000000000e+00
-7.087273299676412341e-02,5.408157749824120675e-01,-5.760849289099410908e-02,-6.866238770234885935e-01,-2.276490544500769653e-01,-2.500000000000000000e+00
-7.155935687378761623e-02,5.405881259279620155e-01,-6.010849289099411130e-02,-6.859403091217253223e-01,-2.256030850570535096e-01,-2.500000000000000000e+00
-7.224529718290934044e-02,5.403625228429049798e-01,-6.260849289099411352e-02,-6.852271118384942739e-01,-2.235588616214206348e-01,-2.500000000000000000e+00
-7.293052429474783382e-02,5.401389639812835819e-01,-6.510849289099411574e-02,-6.844842896312760550e-01,-2.215164582110987490e-01,-2.500000000000000000e+00
-7.361500858437911021e-02,5.399174475230724690e-01,-6.760849289099411796e-02,-6.837118471427071631e-01,-2.194759488826331095e-01,-2.500000000000000000e+00
-7.429872043152181693e-02,5.396979715741898609e-01,-7.010849289099412018e-02,-6.829097892005505654e-01,-2.174374076807309430e-01,-2.500000000000000000e+00
-7.498163022072236450e-02,5.394805341665090959e-01,-7.260849289099412240e-02,-6.820921244339741563e-01,-2.156003233546409659e-01,-2.500000000000000000e+00
-7.566372234515633677e-02,5.392649338431544370e-01,-7.510849289099412462e-02,-6.812453529171058619e-01,-2.137653195749889268e-01,-2.500000000000000000e+00
-7.634496769807344596e-02,5.390511685235794825e-01,-7.760849289099412684e-02,-6.803694799422648209e-01,-2.119324691020730289e-01,-2.500000000000000000e+00
-7.702533717801571256e-02,5.388392360544773663e-01,-8.010849289099412907e-02,-6.794645109836543462e-01,-2.101018446827333519e-01,-2.500000000000000000e+00
-7.770480168899936146e-02,5.386291342097946355e-01,-8.260849289099413129e-02,-6.785304516973273969e-01,-2.082735190498971323e-01,-2.500000000000000000e+00
-7.838333214069669042e-02,5.384208606907446848e-01,-8.510849289099413351e-02,-6.775673079211514960e-01,-2.064475649221241826e-01,-2.500000000000000000e+00
-7.906089944861784125e-02,5.382144131258225217e-01,-8.760849289099413573e-02,-6.765750856747720920e-01,-2.046240550031524497e-01,-2.500000000000000000e+00
-7.973747453429261278e-02,5.380097890708194219e-01,-9.010849289099413795e-02,-6.755537911595750344e-01,-2.028030619814435720e-01,-2.500000000000000000e+00
-8.041302832545219048e-02,5.378069860088380283e-01,-9.260849289099414017e-02,-6.745034307586477151e-01,-2.009846585297286048e-01,-2.500000000000000000e+00
-8.108753175621083442e-02,5.376060013503083379e-01,-9.510849289099414239e-02,-6.734240110367392118e-01,-1.991689173045537442e-01,-2.500000000000000000e+00
-8.176095576724756731e-02,5.374068324330038005e-01,-9.760849289099414461e-02,-6.723155387402193206e-01,-1.973559109458263294e-01,-2.500000000000000000e+00
-8.243327130598779307e-02,5.372094765220579715e-01,-1.001084928909941468e-01,-6.711780207970362566e-01,-1.955457120763607892e-01,-2.500000000000000000e+00
-8.310444932678483221e-02,5.370139308099816100e-01,-1.026084928909941490e-01,-6.700114643166734663e-01,-1.937383933014247273e-01,-2.500000000000000000e+00
-8.377446079110151267e-02,5.368201924166802197e-01,-1.051084928909941513e-01,-6.688158765901051073e-01,-1.919340272082851739e-01,-2.500000000000000000e+00
-8.444327666769162188e-02,5.366282583894719238e-01,-1.076084928909941535e-01,-6.675912650897506406e-01,-1.901326863657549215e-01,-2.500000000000000000e+00
-8.511086793278137275e-02,5.364381257031061168e-01,-1.101084928909941557e-01,-6.663376374694278681e-01,-1.883344433237389703e-01,-2.500000000000000000e+00
-8.577720557025080017e-02,5.362497912597823380e-01,-1.126084928909941579e-01,-6.650550015643054147e-01,-1.865393706127810303e-01,-2.500000000000000000e+00
-8.644226057181510214e-02,5.360632518891695897e-01,-1.151084928909941602e-01,-6.637433653908535458e-01,-1.847475407436103001e-01,-2.500000000000000000e+00
-8.710600393720595302e-02,5.358785043484259880e-01,-1.176084928909941624e-01,-6.624027371467939851e-01,-1.829590262066881912e-01,-2.500000000000000000e+00
-8.776840667435274745e-02,5.356955453222193020e-01,-1.201084928909941646e-01,-6.610331252110489553e-01,-1.811738994717553286e-01,-2.500000000000000000e+00
-8.842943979956380263e-02,5.355143714227474927e-01,-1.226084928909941668e-01,-6.596345381436885535e-01,-1.793922329873785526e-01,-2.500000000000000000e+00
-8.908907433770749118e-02,5.353349791897601406e-01,-1.251084928909941552e-01,-6.582069846858774609e-01,-1.776140991804981695e-01,-2.500000000000000000e+00
-8.974728132239337408e-02,5.351573650905796509e-01,-1.276084928909941574e-01,-6.567504737598200970e-01,-1.758395704559752859e-01,-2.500000000000000000e+00
-9.040403179615319473e-02,5.349815255201236797e-01,-1.301084928909941596e-01,-6.552650144687049982e-01,-1.740687191961391989e-01,-2.500000000000000000e+00
-9.105929681062190084e-02,5.348074568009275609e-01,-1.326084928909941618e-01,-6.537506160966478630e-01,-1.723016177603351184e-01,-2.500000000000000000e+00
-9.171304742671855526e-02,5.346351551831671767e-01,-1.351084928909941640e-01,-6.522072881086335983e-01,-1.705383384844718353e-01,-2.500000000000000000e+00
-9.236525471482719130e-02,5.344646168446827161e-01,-1.376084928909941663e-01,-6.506350401504571446e-01,-1.687789536805696655e-01,-2.500000000000000000e+00
-9.301588975497765421e-02,5.342958378910021011e-01,-1.401084928909941685e-01,-6.490338820486631910e-01,-1.670235356363084789e-01,-2.500000000000000000e+00
-9.366492363702631774e-02,5.341288143553657441e-01,-1.426084928909941707e-01,-6.474038238104845577e-01,-1.652721566145759213e-01,-2.500000000000000000e+00
-9.431232746083680063e-02,5.339635421987511954e-01,-1.451084928909941729e-01,-6.457448756237799126e-01,-1.635248888530157485e-01,-2.500000000000000000e+00
-9.495807233646058609e-02,5.338000173098982337e-01,-1.476084928909941751e-01,-6.440570478569701551e-01,-1.617818045635763535e-01,-2.500000000000000000e+00
-9.560212938431755791e-02,5.336382355053346238e-01,-1.501084928909941774e-01,-6.423403510589732468e-01,-1.600429759320594614e-01,-2.500000000000000000e+00
-9.624446973537653660e-02,5.334781925294025395e-01,-1.526084928909941796e-01,-6.405947959591385965e-01,-1.583084751176689065e-01,-2.500000000000000000e+00
-9.688506453133567675e-02,5.333198840542848762e-01,-1.551084928909941818e-01,-6.388203934671798923e-01,-1.565783742525597433e-01,-2.500000000000000000e+00
-9.752388492480285054e-02,5.331633056800323400e-01,-1.576084928909941840e-01,-6.370171546731068224e-01,-1.548527454413873294e-01,-2.500000000000000000e+00
-9.816090207947596180e-02,5.330084529345909816e-01,-1.601084928909941862e-01,-6.351850908471561308e-01,-1.531316607608566582e-01,-2.500000000000000000e+00
-9.879608717032312137e-02,5.328553212738301736e-01,-1.626084928909941885e-01,-6.333242134397206735e-01,-1.514151922592719968e-01,-2.500000000000000000e+00
-9.942941138376283627e-02,5.327039060815709215e-01,-1.651084928909941907e-01,-6.314345340812782537e-01,-1.497034119560864407e-01,-2.500000000000000000e+00
-1.000608459178441156e-01,5.325542026696148401e-01,-1.676084928909941929e-01,-6.295160645823186796e-01,-1.479963918414519131e-01,-2.500000000000000000e+00
-1.006903619824264379e-01,5.324062062777733528e-01,-1.701084928909941951e-01,-6.275688169332701571e-01,-1.462942038757691354e-01,-2.500000000000000000e+00
-1.013179307993597039e-01,5.322599120738975564e-01,-1.726084928909941973e-01,-6.255928033044240166e-01,-1.445969199892379320e-01,-2.500000000000000000e+00
-1.019435236026641212e-01,5.321153151539083082e-01,-1.751084928909941996e-01,-6.235880360458591065e-01,-1.429046120814076448e-01,-2.500000000000000000e+00
-1.025671116387099763e-01,5.319724105418268678e-01,-1.776084928909942018e-01,-6.215545276873642999e-01,-1.412173520207277710e-01,-2.500000000000000000e+00
-1.031886661663973387e-01,5.318311931898060951e-01,-1.801084928909942040e-01,-6.194922909383601128e-01,-1.395352116440987666e-01,-2.500000000000000000e+00
-1.038081584573356947e-01,5.316916579781619800e-01,-1.826084928909942062e-01,-6.174013386878195453e-01,-1.378582627564231000e-01,-2.500000000000000000e+00
-1.044255597960235121e-01,5.315537997154055061e-01,-1.851084928909942084e-01,-6.152816840041873681e-01,-1.361865771301564443e-01,-2.500000000000000000e+00
-1.050408414800276941e-01,5.314176131382754020e-01,-1.876084928909942107e-01,-6.131333401352984103e-01,-1.345202265048590917e-01,-2.500000000000000000e+00
-1.056539748201629908e-01,5.312830929117705603e-01,-1.901084928909942129e-01,-6.109563205082949588e-01,-1.328592825867475902e-01,-2.500000000000000000e+00
-1.062649311406712871e-01,5.311502336291837878e-01,-1.926084928909942151e-01,-6.087506387295424926e-01,-1.312038170482466015e-01,-2.500000000000000000e+00
-1.068736817794008337e-01,5.310190298121355568e-01,-1.951084928909942173e-01,-6.065163085845449720e-01,-1.295539015275409267e-01,-2.500000000000000000e+00
-1.074801980879853819e-01,5.308894759106079775e-01,-1.976084928909942195e-01,-6.042533440378585752e-01,-1.279096076281277805e-01,-2.500000000000000000e+00
-1.080844514320232347e-01,5.307615663029798814e-01,-2.001084928909942218e-01,-6.019617592330043232e-01,-1.262710069183692885e-01,-2.500000000000000000e+00
-1.086864131912562426e-01,5.306352952960614600e-01,-2.026084928909942240e-01,-5.996415684923798173e-01,-1.246381709310450947e-01,-2.500000000000000000e+00
-1.092860547597486187e-01,5.305106571251304581e-01,-2.051084928909942262e-01,-5.972927863171696439e-01,-1.230111711629053861e-01,-2.500000000000000000e+00
-1.098833475460657821e-01,5.303876459539675903e-01,-2.076084928909942284e-01,-5.949154273872546694e-01,-1.213900790742239999e-01,-2.500000000000000000e+00
-1.104782629734530341e-01,5.302662558748933996e-01,-2.101084928909942307e-01,-5.925095065611205580e-01,-1.197749660883517947e-01,-2.500000000000000000e+00
-1.110707724800141516e-01,5.301464809088050067e-01,-2.126084928909942329e-01,-5.900750388757645126e-01,-1.181659035912702438e-01,-2.500000000000000000e+00
-1.116608475188899108e-01,5.300283150052137460e-01,-2.151084928909942351e-01,-5.876120395466017943e-01,-1.165629629311453058e-01,-2.500000000000000000e+00
-1.122484595584365141e-01,5.299117520422825800e-01,-2.176084928909942373e-01,-5.851205239673701319e-01,-1.149662154178814621e-01,-2.500000000000000000e+00
-1.128335800824038782e-01,5.297967858268647356e-01,-2.201084928909942395e-01,-5.826005077100336882e-01,-1.133757323226760455e-01,-2.500000000000000000e+00
-1.134161805901139075e-01,5.296834100945420065e-01,-2.226084928909942418e-01,-5.800520065246860257e-01,-1.117915848775737908e-01,-2.500000000000000000e+00
-1.139962325966385887e-01,5.295716185096643880e-01,-2.251084928909942440e-01,-5.774750363394511865e-01,-1.102138442750216635e-01,-2.500000000000000000e+00
-1.145737076329780418e-01,5.294614046653893791e-01,-2.276084928909942462e-01,-5.748696132603844378e-01,-1.086425816674238820e-01,-2.500000000000000000e+00
-1.151485772462384205e-01,5.293527620837219505e-01,-2.301084928909942484e-01,-5.722357535713715748e-01,-1.070778681666971904e-01,-2.500000000000000000e+00
-1.157208129998097967e-01,5.292456842155552899e-01,-2.326084928909942506e-01,-5.695734737340270026e-01,-1.055197748438264499e-01,-2.500000000000000000e+00
-1.162903864735438247e-01,5.291401644407114357e-01,-2.351084928909942529e-01,-5.668827903875911511e-01,-1.039683727284204384e-01,-2.500000000000000000e+00
-1.168572692639314181e-01,5.290361960679830222e-01,-2.376084928909942551e-01,-5.641637203488261143e-01,-1.024237328082679144e-01,-2.500000000000000000e+00
-1.174214329842802468e-01,5.289337723351748011e-01,-2.401084928909942573e-01,-5.614162806119107341e-01,-1.008859260288939158e-01,-2.500000000000000000e+00
-1.179828492648921645e-01,5.288328864091459414e-01,-2.426084928909942595e-01,-5.586404883483344630e-01,-9.935502329311637904e-02,-2.500000000000000000e+00
-1.185414897532404976e-01,5.287335313858527730e-01,-2.451084928909942617e-01,-5.558363609067898947e-01,-9.783109546060300699e-02,-2.500000000000000000e+00
-1.190973261141472922e-01,5.286357002903921964e-01,-2.476084928909942640e-01,-5.530039158130645172e-01,-9.631421334742837348e-02,-2.500000000000000000e+00
-1.196503300299603528e-01,5.285393860770447594e-01,-2.501084928909942384e-01,-5.501431707699308005e-01,-9.480444772563131894e-02,-2.500000000000000000e+00
-1.202004732007302817e-01,5.284445816293191767e-01,-2.526084928909942406e-01,-5.472541436570360629e-01,-9.330186932277263756e-02,-2.500000000000000000e+00
-1.207477273443873234e-01,5.283512797599964061e-01,-2.551084928909942429e-01,-5.443368525307903383e-01,-9.180654882149304197e-02,-2.500000000000000000e+00
-1.212920641969181118e-01,5.282594732111749458e-01,-2.576084928909942451e-01,-5.413913156242535774e-01,-9.031855685907137776e-02,-2.500000000000000000e+00
-1.218334555125423629e-01,5.281691546543159088e-01,-2.601084928909942473e-01,-5.384175513470219610e-01,-8.883796402698312944e-02,-2.500000000000000000e+00
-1.223718730638893859e-01,5.280803166902888757e-01,-2.626084928909942495e-01,-5.354155782851124368e-01,-8.736484087045927327e-02,-2.500000000000000000e+00
-1.229072886421744976e-01,5.279929518494184126e-01,-2.651084928909942517e-01,-5.323854152008470342e-01,-8.589925788804531059e-02,-2.500000000000000000e+00
-1.234396740573753398e-01,5.279070525915303680e-01,-2.676084928909942540e-01,-5.293270810327350695e-01,-8.444128553116068969e-02,-2.500000000000000000e+00
