# px,py,pz,vx,vy,vz
5.035165017752647465e-01,4.695569606959663911e-02,1.778667167338663924e-01,-3.976050400733904810e-02,1.071870976313884193e-02,-2.562816605758263394e-02
5.034767412712574108e-01,4.696641477935977610e-02,1.778410885678088083e-01,-3.977937579154925546e-02,1.056490414962108111e-02,-2.527490633239342505e-02
5.034369618954658288e-01,4.697697968350939696e-02,1.778158136614764184e-01,-3.979802298545794675e-02,1.041116326674754525e-02,-2.492104245452477287e-02
5.033971638724803466e-01,4.698739084677614614e-02,1.777908926190218952e-01,-3.981644272804217566e-02,1.025748788937861852e-02,-2.456658157653405020e-02
5.033573474297523553e-01,4.699764833466552744e-02,1.777663260374453547e-01,-3.983463549613910221e-02,1.010387909039790581e-02,-2.421153132781578635e-02
5.033175127942561833e-01,4.700775221375592255e-02,1.777421145061175434e-01,-3.985259890556293316e-02,9.950337883084367854e-03,-2.385590029143883420e-02
5.032776601953505846e-01,4.701770255163900680e-02,1.777182586058261016e-01,-3.987033343315082162e-02,9.796864744275162948e-03,-2.349969514312340302e-02
5.032377898619174728e-01,4.702749941638328240e-02,1.776947589106829817e-01,-3.988783621787982819e-02,9.643460925667831848e-03,-2.314292589644981885e-02
5.031979020256995838e-01,4.703714287730895172e-02,1.776716159847865351e-01,-3.990510725974994594e-02,9.490127082913467002e-03,-2.278559875030113785e-02
5.031579969184398760e-01,4.704663300439186624e-02,1.776488303860362383e-01,-3.992214417457538855e-02,9.336864408104965027e-03,-2.242772181090904593e-02
5.031180747742652892e-01,4.705596986879997251e-02,1.776264026642253302e-01,-3.993894553184467594e-02,9.183673616498062506e-03,-2.206930270766807936e-02
5.030781358287333971e-01,4.706515354241647131e-02,1.776043333615176523e-01,-3.995551180839496813e-02,9.030555661767074305e-03,-2.171035097732140068e-02
5.030381803169250432e-01,4.707418409807823806e-02,1.775826230105403414e-01,-3.997184157371479196e-02,8.877511378377028750e-03,-2.135087329558922262e-02
5.029982084753513716e-01,4.708306160945661262e-02,1.775612721372447633e-01,-3.998793244361835419e-02,8.724541720002242443e-03,-2.099087824554039458e-02
5.029582205429077302e-01,4.709178615117661643e-02,1.775402812589992330e-01,-4.000378346443134170e-02,8.571647342293807828e-03,-2.063037345656944591e-02
5.029182167594432595e-01,4.710035779851891313e-02,1.775196508855426680e-01,-4.001939415931659444e-02,8.418829854577132218e-03,-2.026936608123375283e-02
5.028781973652839410e-01,4.710877662837349017e-02,1.774993815194614299e-01,-4.003476309776263925e-02,8.266089316456863220e-03,-1.990786613311363445e-02
5.028381626021861672e-01,4.711704271768994701e-02,1.774794736533283068e-01,-4.004988884925800297e-02,8.113426979630538119e-03,-1.954588076476646702e-02
5.027981127133369643e-01,4.712515614466957631e-02,1.774599277725635305e-01,-4.006477141380267865e-02,7.960843916981765259e-03,-1.918341808242393642e-02
5.027580479419231363e-01,4.713311698858655557e-02,1.774407443544810947e-01,-4.007940793037372690e-02,7.808340962975570364e-03,-1.882048571548057547e-02
5.027179685339927540e-01,4.714092532954953368e-02,1.774219238687656242e-01,-4.009379935264545392e-02,7.655919130890915039e-03,-1.845709129333091697e-02
5.026778747346400955e-01,4.714858124868042538e-02,1.774034667774722906e-01,-4.010794329643207340e-02,7.503579195588180872e-03,-1.809324435271812345e-02
5.026377667913436431e-01,4.715608482787601169e-02,1.773853735331195614e-01,-4.012183976173358535e-02,7.351321693509171168e-03,-1.772895156936241112e-02
5.025976449515818789e-01,4.716343614956951952e-02,1.773676445815501879e-01,-4.013548731803851660e-02,7.199148055165359959e-03,-1.736422152633262592e-02
