# px,py,theta,vx,vy,theta_dot
-3.472897428562353173e-01,4.818685461031724238e-01,4.620916664004333652e-01,1.518434857371675273e+00,8.262548201170839546e-01,2.500000000000000000e+00
-3.457713079988636307e-01,4.826948009232895354e-01,4.645916664004333674e-01,1.513269844504871786e+00,8.268185036341683114e-01,2.500000000000000000e+00
-3.442580381543587364e-01,4.835216194269236767e-01,4.670916664004333696e-01,1.508078921971938380e+00,8.273692422252608702e-01,2.500000000000000000e+00
-3.427499592323868249e-01,4.843489886691489388e-01,4.695916664004333718e-01,1.502862122216124030e+00,8.279069711567166312e-01,2.500000000000000000e+00
-3.412470971101707051e-01,4.851768956403056388e-01,4.720916664004333740e-01,1.497619477842410340e+00,8.284316257762008862e-01,2.500000000000000000e+00
-3.397494776323282673e-01,4.860053272660818657e-01,4.745916664004333763e-01,1.492351021617307483e+00,8.289431415130934511e-01,2.500000000000000000e+00
-3.382571266107109453e-01,4.868342704075949712e-01,4.770916664004333785e-01,1.487056786468649694e+00,8.294414538788921210e-01,2.500000000000000000e+00
-3.367700698242422908e-01,4.876637118614738364e-01,4.795916664004333807e-01,1.481736805485389663e+00,8.299264984676155699e-01,2.500000000000000000e+00
-3.352883330187568789e-01,4.884936383599414733e-01,4.820916664004333829e-01,1.476391111917390919e+00,8.303982109562061398e-01,2.500000000000000000e+00
-3.338119419068394933e-01,4.893240365708976802e-01,4.845916664004333851e-01,1.471019739175220886e+00,8.308565271049317413e-01,2.500000000000000000e+00
-3.323409221676642544e-01,4.901548930980025864e-01,4.870916664004333874e-01,1.465622720829941938e+00,8.313013827577873105e-01,2.500000000000000000e+00
-3.308752994468343034e-01,4.909861944807603629e-01,4.895916664004333896e-01,1.460200090612900903e+00,8.317327138428959321e-01,2.500000000000000000e+00
-3.294150993562213747e-01,4.918179271946032660e-01,4.920916664004333918e-01,1.454751882415519226e+00,8.321504563729091863e-01,2.500000000000000000e+00
-3.279603474738058688e-01,4.926500776509761814e-01,4.945916664004333940e-01,1.449278130289080257e+00,8.325545464454070510e-01,2.500000000000000000e+00
-3.265110693435168132e-01,4.934826321974216112e-01,4.970916664004333962e-01,1.443778868444516972e+00,8.329449202432972488e-01,2.500000000000000000e+00
-3.250672904750723236e-01,4.943155771176648838e-01,4.995916664004333985e-01,1.438254131252197920e+00,8.333215140352142614e-01,2.500000000000000000e+00
-3.236290363438201201e-01,4.951488986317000851e-01,5.000000000000000000e-01,1.432703953241712735e+00,8.336842641759174555e-01,2.500000000000000000e+00
-3.221963323905784327e-01,4.959825828958759897e-01,5.000000000000000000e-01,1.427149623186286131e+00,8.340447471447142158e-01,2.500000000000000000e+00
-3.207691827673921359e-01,4.968166276430207029e-01,5.000000000000000000e-01,1.421595293130859528e+00,8.344052301135109762e-01,2.500000000000000000e+00
-3.193475874742612852e-01,4.976510328731342248e-01,5.000000000000000000e-01,1.416040963075432924e+00,8.347657130823077365e-01,2.500000000000000000e+00
-3.179315465111858252e-01,4.984857985862165553e-01,5.000000000000000000e-01,1.410486633020006320e+00,8.351261960511044968e-01,2.500000000000000000e+00
-3.165210598781658113e-01,4.993209247822676389e-01,5.000000000000000000e-01,1.404932302964579716e+00,8.354866790199012572e-01,2.500000000000000000e+00
-3.151161275752012436e-01,5.001564114612875311e-01,5.000000000000000000e-01,1.399377972909153112e+00,8.358471619886980175e-01,2.500000000000000000e+00
-3.137167496022920665e-01,5.009922586232762320e-01,5.000000000000000000e-01,1.393823642853726508e+00,8.362076449574947778e-01,2.500000000000000000e+00
-3.123229259594383356e-01,5.018284662682337416e-01,5.000000000000000000e-01,1.388269312798299904e+00,8.365681279262915382e-01,2.500000000000000000e+00
-3.109346566466400508e-01,5.026650343961600598e-01,5.000000000000000000e-01,1.382714982742873300e+00,8.369286108950882985e-01,2.500000000000000000e+00
-3.095519416638971566e-01,5.035019630070551866e-01,5.000000000000000000e-01,1.377160652687446696e+00,8.372890938638850589e-01,2.500000000000000000e+00
-3.081747810112097086e-01,5.043392521009191221e-01,5.000000000000000000e-01,1.371606322632020092e+00,8.376495768326818192e-01,2.500000000000000000e+00
-3.068031746885777067e-01,5.051769016777517551e-01,5.000000000000000000e-01,1.366051992576593488e+00,8.380100598014785795e-01,2.500000000000000000e+00
-3.054371226960010954e-01,5.060149117375531969e-01,5.000000000000000000e-01,1.360497662521166884e+00,8.383705427702753399e-01,2.500000000000000000e+00
-3.040766250334799303e-01,5.068532822803234472e-01,5.000000000000000000e-01,1.354943332465740280e+00,8.387310257390721002e-01,2.500000000000000000e+00
-3.027216817010142114e-01,5.076920133060625062e-01,5.000000000000000000e-01,1.349389002410313676e+00,8.390915087078688606e-01,2.500000000000000000e+00
-3.013722926986038830e-01,5.085311048147703739e-01,5.000000000000000000e-01,1.343834672354887072e+00,8.394519916766656209e-01,2.500000000000000000e+00
-3.000284580262490008e-01,5.093705568064470501e-01,5.000000000000000000e-01,1.338280342299460468e+00,8.398124746454623812e-01,2.500000000000000000e+00
-2.986901776839495648e-01,5.102103692810925351e-01,5.000000000000000000e-01,1.332726012244033864e+00,8.401729576142591416e-01,2.500000000000000000e+00
-2.973574516717055194e-01,5.110505422387068286e-01,5.000000000000000000e-01,1.327171682188607260e+00,8.405334405830559019e-01,2.500000000000000000e+00
-2.960302799895169201e-01,5.118910756792899308e-01,5.000000000000000000e-01,1.321617352133180656e+00,8.408939235518526623e-01,2.500000000000000000e+00
-2.947086626373837670e-01,5.127319696028417306e-01,5.000000000000000000e-01,1.316063022077754052e+00,8.412544065206494226e-01,2.500000000000000000e+00
-2.933925996153060045e-01,5.135732240093623391e-01,5.000000000000000000e-01,1.310508692022327448e+00,8.416148894894461829e-01,2.500000000000000000e+00
-2.920820909232836882e-01,5.144148388988517562e-01,5.000000000000000000e-01,1.304954361966900844e+00,8.419753724582429433e-01,2.500000000000000000e+00
-2.907771365613167625e-01,5.152568142713099819e-01,5.000000000000000000e-01,1.299400031911474240e+00,8.423358554270397036e-01,2.500000000000000000e+00
-2.894777365294052829e-01,5.160991501267370163e-01,5.000000000000000000e-01,1.293845701856047636e+00,8.426963383958364640e-01,2.500000000000000000e+00
-2.881838908275492495e-01,5.169418464651328593e-01,5.000000000000000000e-01,1.288291371800621032e+00,8.430568213646332243e-01,2.500000000000000000e+00
-2.868955994557486067e-01,5.177849032864975110e-01,5.000000000000000000e-01,1.282737041745194428e+00,8.434173043334299846e-01,2.500000000000000000e+00
-2.856128624140034100e-01,5.186283205908309712e-01,5.000000000000000000e-01,1.277182711689767824e+00,8.437777873022267450e-01,2.500000000000000000e+00
-2.843356797023136595e-01,5.194720983781332402e-01,5.000000000000000000e-01,1.271628381634341221e+00,8.441382702710235053e-01,2.500000000000000000e+00
-2.830640513206792996e-01,5.203162366484043178e-01,5.000000000000000000e-01,1.266074051578914617e+00,8.444987532398202656e-01,2.500000000000000000e+00
-2.817979772691003859e-01,5.211607354016440929e-01,5.000000000000000000e-01,1.260519721523488013e+00,8.448592362086170260e-01,2.500000000000000000e+00
-2.805374575475769183e-01,5.220055946378526768e-01,5.000000000000000000e-01,1.254965391468061409e+00,8.452197191774137863e-01,2.500000000000000000e+00
-2.792824921561088414e-01,5.228508143570300692e-01,5.000000000000000000e-01,1.249411061412634805e+00,8.455802021462105467e-01,2.500000000000000000e+00
-2.780330810946962106e-01,5.236963945591762704e-01,5.000000000000000000e-01,1.243856731357208201e+00,8.459406851150073070e-01,2.500000000000000000e+00
-2.767892243633390259e-01,5.245423352442912801e-01,5.000000000000000000e-01,1.238302401301781597e+00,8.463011680838040673e-01,2.500000000000000000e+00
-2.755509219620372319e-01,5.253886364123750985e-01,5.000000000000000000e-01,1.232748071246354993e+00,8.466616510526008277e-01,2.500000000000000000e+00
-2.743181738907908840e-01,5.262352980634277255e-01,5.000000000000000000e-01,1.227193741190928389e+00,8.470221340213975880e-01,2.500000000000000000e+00
-2.730909801495999822e-01,5.270823201974491612e-01,5.000000000000000000e-01,1.221639411135501785e+00,8.473826169901943484e-01,2.500000000000000000e+00
-2.718693407384644711e-01,5.279297028144394055e-01,5.000000000000000000e-01,1.216085081080075181e+00,8.477430999589911087e-01,2.500000000000000000e+00
-2.706532556573844062e-01,5.287774459143983474e-01,5.000000000000000000e-01,1.210530751024648577e+00,8.481035829277878690e-01,2.500000000000000000e+00
-2.694427249063597318e-01,5.296255494973260980e-01,5.000000000000000000e-01,1.204976420969221973e+00,8.484640658965846294e-01,2.500000000000000000e+00
-2.682377484853905036e-01,5.304740135632226572e-01,5.000000000000000000e-01,1.199422090913795369e+00,8.488245488653813897e-01,2.500000000000000000e+00
-2.670383263944767216e-01,5.313228381120880250e-01,5.000000000000000000e-01,1.193867760858368765e+00,8.491850318341781501e-01,2.500000000000000000e+00
-2.658444586336183302e-01,5.321720231439222015e-01,5.000000000000000000e-01,1.188313430802942161e+00,8.495455148029749104e-01,2.500000000000000000e+00
-2.646561452028153849e-01,5.330215686587251867e-01,5.000000000000000000e-01,1.182759100747515557e+00,8.499059977717716707e-01,2.500000000000000000e+00
-2.634733861020678858e-01,5.338714746564969804e-01,5.000000000000000000e-01,1.177204770692088953e+00,8.502664807405684311e-01,2.500000000000000000e+00
-2.622961813313757773e-01,5.347217411372375828e-01,5.000000000000000000e-01,1.171650440636662349e+00,8.506269637093651914e-01,2.500000000000000000e+00
-2.611245308907391149e-01,5.355723681009469939e-01,5.000000000000000000e-01,1.166096110581235745e+00,8.509874466781619518e-01,2.500000000000000000e+00
-2.599584347801578987e-01,5.364233555476251025e-01,5.000000000000000000e-01,1.160541780525809141e+00,8.513479296469587121e-01,2.500000000000000000e+00
-2.587978929996320732e-01,5.372747034772720198e-01,5.000000000000000000e-01,1.154987450470382537e+00,8.517084126157554724e-01,2.500000000000000000e+00
-2.576429055491616937e-01,5.381264118898877458e-01,5.000000000000000000e-01,1.149433120414955933e+00,8.520688955845522328e-01,2.500000000000000000e+00
-2.564934724287467604e-01,5.389784807854722803e-01,5.000000000000000000e-01,1.143878790359529329e+00,8.524293785533489931e-01,2.500000000000000000e+00
-2.553495936383872178e-01,5.398309101640256236e-01,5.000000000000000000e-01,1.138324460304102725e+00,8.527898615221457534e-01,2.500000000000000000e+00
-2.542112691780831213e-01,5.406837000255477754e-01,5.000000000000000000e-01,1.132770130248676121e+00,8.531503444909425138e-01,2.500000000000000000e+00
-2.530784990478344709e-01,5.415368503700387359e-01,5.000000000000000000e-01,1.127215800193249517e+00,8.535108274597392741e-01,2.500000000000000000e+00
-2.519512832476412112e-01,5.423903611974985051e-01,5.000000000000000000e-01,1.121661470137822914e+00,8.538713104285360345e-01,2.500000000000000000e+00
-2.508296217775033976e-01,5.432442325079270828e-01,5.000000000000000000e-01,1.116107140082396310e+00,8.542317933973327948e-01,2.500000000000000000e+00
-2.497135146374210024e-01,5.440984643013244693e-01,5.000000000000000000e-01,1.110552810026969706e+00,8.545922763661295551e-01,2.500000000000000000e+00
-2.486029618273940256e-01,5.449530565776905533e-01,5.000000000000000000e-01,1.104998479971543102e+00,8.549527593349263155e-01,2.500000000000000000e+00
-2.474979633474224949e-01,5.458080093370254460e-01,5.000000000000000000e-01,1.099444149916116498e+00,8.553132423037230758e-01,2.500000000000000000e+00
-2.463985191975063826e-01,5.466633225793291473e-01,5.000000000000000000e-01,1.093889819860689894e+00,8.556737252725198362e-01,2.500000000000000000e+00
-2.453046293776456888e-01,5.475189963046016572e-01,5.000000000000000000e-01,1.088335489805263290e+00,8.560342082413165965e-01,2.500000000000000000e+00
-2.442162938878404133e-01,5.483750305128429758e-01,5.000000000000000000e-01,1.082781159749836686e+00,8.563946912101133568e-01,2.500000000000000000e+00
-2.431335127280905839e-01,5.492314252040531031e-01,5.000000000000000000e-01,1.077226829694410082e+00,8.567551741789101172e-01,2.500000000000000000e+00
-2.420562858983961729e-01,5.500881803782320389e-01,5.000000000000000000e-01,1.071672499638983478e+00,8.571156571477068775e-01,2.500000000000000000e+00
-2.409846133987571803e-01,5.509452960353797835e-01,5.000000000000000000e-01,1.066118169583556874e+00,8.574761401165036379e-01,2.500000000000000000e+00
-2.399184952291736339e-01,5.518027721754963366e-01,5.000000000000000000e-01,1.060563839528130270e+00,8.578366230853003982e-01,2.500000000000000000e+00
-2.388579313896455059e-01,5.526606087985815874e-01,5.000000000000000000e-01,1.055009509472703666e+00,8.581971060540971585e-01,2.500000000000000000e+00
-2.378029218801727962e-01,5.535188059046356468e-01,5.000000000000000000e-01,1.049455179417277062e+00,8.585575890228939189e-01,2.500000000000000000e+00
-2.367534667007555327e-01,5.543773634936585148e-01,5.000000000000000000e-01,1.043900849361850458e+00,8.589180719916906792e-01,2.500000000000000000e+00
-2.357095658513936876e-01,5.552362815656501915e-01,5.000000000000000000e-01,1.038346519306423854e+00,8.592785549604874396e-01,2.500000000000000000e+00
-2.346712193320872608e-01,5.560955601206106769e-01,5.000000000000000000e-01,1.032792189250997250e+00,8.596390379292841999e-01,2.500000000000000000e+00
-2.336384271428362525e-01,5.569551991585399708e-01,5.000000000000000000e-01,1.027237859195570646e+00,8.599995208980809602e-01,2.500000000000000000e+00
-2.326111892836406903e-01,5.578151986794380734e-01,5.000000000000000000e-01,1.021683529140144042e+00,8.603600038668777206e-01,2.500000000000000000e+00
-2.315895057545005464e-01,5.586755586833049847e-01,5.000000000000000000e-01,1.016129199084717438e+00,8.607204868356744809e-01,2.500000000000000000e+00
-2.305733765554158210e-01,5.595362791701407046e-01,5.000000000000000000e-01,1.010574869029290834e+00,8.610809698044712412e-01,2.500000000000000000e+00
-2.295628016863865417e-01,5.603973601399451221e-01,5.000000000000000000e-01,1.005020538973864230e+00,8.614414527732680016e-01,2.500000000000000000e+00
-2.285577811474126808e-01,5.612588015927183482e-01,5.000000000000000000e-01,9.994662089184376264e-01,8.618019357420647619e-01,2.500000000000000000e+00
-2.275583149384942383e-01,5.621206035284603830e-01,5.000000000000000000e-01,9.939118788630110224e-01,8.621624187108615223e-01,2.500000000000000000e+00
-2.265644030596312142e-01,5.629827659471712265e-01,5.000000000000000000e-01,9.883575488075844184e-01,8.625229016796582826e-01,2.500000000000000000e+00
-2.255760455108236362e-01,5.638452888488508785e-01,5.000000000000000000e-01,9.828032187521578145e-01,8.628833846484550429e-01,2.500000000000000000e+00
-2.245932422920714766e-01,5.647081722334993392e-01,5.000000000000000000e-01,9.772488886967312105e-01,8.632438676172518033e-01,2.500000000000000000e+00
-2.236159934033747354e-01,5.655714161011166086e-01,5.000000000000000000e-01,9.716945586413046065e-01,8.636043505860485636e-01,2.500000000000000000e+00
-2.226442988447334403e-01,5.664350204517026866e-01,5.000000000000000000e-01,9.668901852977119793e-01,8.625920470020174147e-01,2.474627959728240789e+00
-2.216774086594357207e-01,5.672976124987046953e-01,5.000000000000000000e-01,9.620858119541193521e-01,8.615797434179862657e-01,2.449255919456481578e+00
-2.207153228474816042e-01,5.681591922421226348e-01,5.000000000000000000e-01,9.572814386105267248e-01,8.605674398339551168e-01,2.423883879184722367e+00
-2.197580414088710909e-01,5.690197596819566161e-01,5.000000000000000000e-01,9.524770652669340976e-01,8.595551362499239678e-01,2.398511838912963157e+00
-2.188055643436041531e-01,5.698793148182065282e-01,5.000000000000000000e-01,9.476726919233414703e-01,8.585428326658928189e-01,2.373139798641203946e+00
-2.178578916516808184e-01,5.707378576508723711e-01,5.000000000000000000e-01,9.428683185797488431e-01,8.575305290818616699e-01,2.347767758369444735e+00
-2.169150233331010591e-01,5.715953881799542557e-01,5.000000000000000000e-01,9.380639452361562158e-01,8.565182254978305210e-01,2.322395718097685524e+00
-2.159769593878649030e-01,5.724519064054520712e-01,5.000000000000000000e-01,9.332595718925635886e-01,8.555059219137993720e-01,2.297023677825926313e+00
-2.150436998159723501e-01,5.733074123273658174e-01,5.000000000000000000e-01,9.284551985489709613e-01,8.544936183297682231e-01,2.271651637554167102e+00
-2.141152446174233726e-01,5.741619059456956053e-01,5.000000000000000000e-01,9.236508252053783341e-01,8.534813147457370741e-01,2.246279597282407892e+00
-2.131915937922179982e-01,5.750153872604413241e-01,5.000000000000000000e-01,9.188464518617857069e-01,8.524690111617059252e-01,2.220907557010648681e+00
-2.122727473403561993e-01,5.758678562716030847e-01,5.000000000000000000e-01,9.140420785181930796e-01,8.514567075776747762e-01,2.195535516738889470e+00
-2.113587052618380036e-01,5.767193129791807760e-01,5.000000000000000000e-01,9.092377051746004524e-01,8.504444039936436273e-01,2.170163476467130259e+00
-2.104494675566634110e-01,5.775697573831743981e-01,5.000000000000000000e-01,9.044333318310078251e-01,8.494321004096124783e-01,2.144791436195371048e+00
-2.095450342248323938e-01,5.784191894835840619e-01,5.000000000000000000e-01,8.996289584874151979e-01,8.484197968255813294e-01,2.119419395923611837e+00
-2.086454052663449799e-01,5.792676092804096566e-01,5.000000000000000000e-01,8.948245851438225706e-01,8.474074932415501804e-01,2.094047355651852627e+00
-2.077505806812011691e-01,5.801150167736511820e-01,5.000000000000000000e-01,8.900202118002299434e-01,8.463951896575190315e-01,2.068675315380093416e+00
-2.068605604694009337e-01,5.809614119633087492e-01,5.000000000000000000e-01,8.852158384566373162e-01,8.453828860734878825e-01,2.043303275108334205e+00
-2.059753446309443015e-01,5.818067948493822472e-01,5.000000000000000000e-01,8.804114651130446889e-01,8.443705824894567336e-01,2.017931234836574994e+00
-2.050949331658312447e-01,5.826511654318716760e-01,5.000000000000000000e-01,8.756070917694520617e-01,8.433582789054255846e-01,1.992559194564816005e+00
-2.042193260740617911e-01,5.834945237107771465e-01,5.000000000000000000e-01,8.708027184258594344e-01,8.423459753213944357e-01,1.967187154293057016e+00
-2.033485233556359406e-01,5.843368696860985478e-01,5.000000000000000000e-01,8.659983450822668072e-01,8.413336717373632867e-01,1.941815114021298028e+00
-2.024825250105536656e-01,5.851782033578358799e-01,5.000000000000000000e-01,8.611939717386741799e-01,8.403213681533321378e-01,1.916443073749539039e+00
-2.016213310388149937e-01,5.860185247259892538e-01,5.000000000000000000e-01,8.563895983950815527e-01,8.393090645693009888e-01,1.891071033477780050e+00
-2.007649414404199251e-01,5.868578337905585585e-01,5.000000000000000000e-01,8.515852250514889255e-01,8.382967609852698398e-01,1.865698993206021061e+00
-1.999133562153684318e-01,5.876961305515437939e-01,5.000000000000000000e-01,8.467808517078962982e-01,8.372844574012386909e-01,1.840326952934262073e+00
-1.990665753636605417e-01,5.885334150089450711e-01,5.000000000000000000e-01,8.419764783643036710e-01,8.362721538172075419e-01,1.814954912662503084e+00
-1.982245988852962271e-01,5.893696871627622791e-01,5.000000000000000000e-01,8.371721050207110437e-01,8.352598502331763930e-01,1.789582872390744095e+00
-1.973874267802755156e-01,5.902049470129954178e-01,5.000000000000000000e-01,8.323677316771184165e-01,8.342475466491452440e-01,1.764210832118985106e+00
-1.965550590485984073e-01,5.910391945596445984e-01,5.000000000000000000e-01,8.275633583335257892e-01,8.332352430651140951e-01,1.738838791847226117e+00
-1.957274956902648744e-01,5.918724298027097097e-01,5.000000000000000000e-01,8.227589849899331620e-01,8.322229394810829461e-01,1.713466751575467129e+00
-1.949047367052749447e-01,5.927046527421907518e-01,5.000000000000000000e-01,8.179546116463405347e-01,8.312106358970517972e-01,1.688094711303708140e+00
-1.940867820936285904e-01,5.935358633780878357e-01,5.000000000000000000e-01,8.131502383027479075e-01,8.301983323130206482e-01,1.662722671031949151e+00
-1.932736318553258392e-01,5.943660617104008503e-01,5.000000000000000000e-01,8.083458649591552803e-01,8.291860287289894993e-01,1.637350630760190162e+00
-1.924652859903666913e-01,5.951952477391297958e-01,5.000000000000000000e-01,8.035414916155626530e-01,8.281737251449583503e-01,1.611978590488431173e+00
-1.916617444987511187e-01,5.960234214642747830e-01,5.000000000000000000e-01,7.987371182719700258e-01,8.271614215609272014e-01,1.586606550216672185e+00
-1.908630073804791494e-01,5.968505828858357010e-01,5.000000000000000000e-01,7.939327449283773985e-01,8.261491179768960524e-01,1.561234509944913196e+00
-1.900690746355507832e-01,5.976767320038125497e-01,5.000000000000000000e-01,7.891283715847847713e-01,8.251368143928649035e-01,1.535862469673154207e+00
-1.892799462639659924e-01,5.985018688182054403e-01,5.000000000000000000e-01,7.843239982411921440e-01,8.241245108088337545e-01,1.510490429401395218e+00
-1.884956222657248048e-01,5.993259933290142616e-01,5.000000000000000000e-01,7.795196248975995168e-01,8.231122072248026056e-01,1.485118389129636229e+00
-1.877161026408271927e-01,6.001491055362390137e-01,5.000000000000000000e-01,7.747152515540068896e-01,8.220999036407714566e-01,1.459746348857877241e+00
-1.869413873892731837e-01,6.009712054398798076e-01,5.000000000000000000e-01,7.699108782104142623e-01,8.210876000567403077e-01,1.434374308586118252e+00
-1.861714765110627778e-01,6.017922930399365322e-01,5.000000000000000000e-01,7.651065048668216351e-01,8.200752964727091587e-01,1.409002268314359263e+00
-1.854063700061959474e-01,6.026123683364091876e-01,5.000000000000000000e-01,7.603021315232290078e-01,8.190629928886780098e-01,1.383630228042600274e+00
-1.846460678746727202e-01,6.034314313292978849e-01,5.000000000000000000e-01,7.554977581796363806e-01,8.180506893046468608e-01,1.358258187770841285e+00
-1.838905701164930961e-01,6.042494820186025128e-01,5.000000000000000000e-01,7.506933848360437533e-01,8.170383857206157119e-01,1.332886147499082297e+00
-1.831398767316570475e-01,6.050665204043231826e-01,5.000000000000000000e-01,7.458890114924511261e-01,8.160260821365845629e-01,1.307514107227323308e+00
-1.823939877201646020e-01,6.058825464864597832e-01,5.000000000000000000e-01,7.410846381488584989e-01,8.150137785525534140e-01,1.282142066955564319e+00
-1.816529030820157320e-01,6.066975602650123145e-01,5.000000000000000000e-01,7.362802648052658716e-01,8.140014749685222650e-01,1.256770026683805330e+00
-1.809166228172104651e-01,6.075115617399808876e-01,5.000000000000000000e-01,7.314758914616732444e-01,8.129891713844911161e-01,1.231397986412046341e+00
-1.801851469257488014e-01,6.083245509113653915e-01,5.000000000000000000e-01,7.266715181180806171e-01,8.119768678004599671e-01,1.206025946140287353e+00
-1.794584754076307131e-01,6.091365277791658261e-01,5.000000000000000000e-01,7.218671447744879899e-01,8.109645642164288182e-01,1.180653905868528364e+00
-1.787366082628562280e-01,6.099474923433823026e-01,5.000000000000000000e-01,7.170627714308953626e-01,8.099522606323976692e-01,1.155281865596769375e+00
-1.780195454914253461e-01,6.107574446040147098e-01,5.000000000000000000e-01,7.122583980873027354e-01,8.089399570483665203e-01,1.129909825325010386e+00
-1.773072870933380396e-01,6.115663845610630478e-01,5.000000000000000000e-01,7.074540247437101081e-01,8.079276534643353713e-01,1.104537785053251397e+00
-1.765998330685943363e-01,6.123743122145274276e-01,5.000000000000000000e-01,7.026496514001174809e-01,8.069153498803042224e-01,1.079165744781492409e+00
-1.758971834171942084e-01,6.131812275644077381e-01,5.000000000000000000e-01,6.978452780565248537e-01,8.059030462962730734e-01,1.053793704509733420e+00
-1.751993381391376836e-01,6.139871306107039794e-01,5.000000000000000000e-01,6.930409047129322264e-01,8.048907427122419245e-01,1.028421664237974431e+00
-1.745062972344247620e-01,6.147920213534162626e-01,5.000000000000000000e-01,6.882365313693395992e-01,8.038784391282107755e-01,1.003049623966215442e+00
-1.738180607030554159e-01,6.155958997925444764e-01,5.000000000000000000e-01,6.834321580257469719e-01,8.028661355441796266e-01,9.776775836944564535e-01
-1.731346285450296729e-01,6.163987659280886211e-01,5.000000000000000000e-01,6.786277846821543447e-01,8.018538319601484776e-01,9.523055434226974647e-01
-1.724560007603475054e-01,6.172006197600488075e-01,5.000000000000000000e-01,6.738234113385617174e-01,8.008415283761173287e-01,9.269335031509384759e-01
-1.717821773490089410e-01,6.180014612884249248e-01,5.000000000000000000e-01,6.690190379949690902e-01,7.998292247920861797e-01,9.015614628791794871e-01
-1.711131583110139798e-01,6.188012905132169728e-01,5.000000000000000000e-01,6.642146646513764630e-01,7.988169212080550308e-01,8.761894226074204983e-01
-1.704489436463625940e-01,6.196001074344250625e-01,5.000000000000000000e-01,6.594102913077838357e-01,7.978046176240238818e-01,8.508173823356615095e-01
-1.697895333550548114e-01,6.203979120520490831e-01,5.000000000000000000e-01,6.546059179641912085e-01,7.967923140399927329e-01,8.254453420639025207e-01
-1.691349274370906319e-01,6.211947043660890344e-01,5.000000000000000000e-01,6.498015446205985812e-01,7.957800104559615839e-01,8.000733017921435319e-01
-1.684851258924700279e-01,6.219904843765450275e-01,5.000000000000000000e-01,6.449971712770059540e-01,7.947677068719304350e-01,7.747012615203845431e-01
-1.678401287211930271e-01,6.227852520834169514e-01,5.000000000000000000e-01,6.401927979334133267e-01,7.937554032878992860e-01,7.493292212486255544e-01
-1.671999359232596016e-01,6.235790074867048061e-01,5.000000000000000000e-01,6.353884245898206995e-01,7.927430997038681371e-01,7.239571809768665656e-01
-1.665645474986697794e-01,6.243717505864087025e-01,5.000000000000000000e-01,6.305840512462280723e-01,7.917307961198369881e-01,6.985851407051075768e-01
-1.659339634474235603e-01,6.251634813825285297e-01,5.000000000000000000e-01,6.257796779026354450e-01,7.907184925358058392e-01,6.732131004333485880e-01
-1.653081837695209166e-01,6.259541998750642877e-01,5.000000000000000000e-01,6.209753045590428178e-01,7.897061889517746902e-01,6.478410601615895992e-01
-1.646872084649618762e-01,6.267439060640160875e-01,5.000000000000000000e-01,6.161709312154501905e-01,7.886938853677435413e-01,6.224690198898306104e-01
-1.640710375337464388e-01,6.275325999493838180e-01,5.000000000000000000e-01,6.113665578718575633e-01,7.876815817837123923e-01,5.970969796180716216e-01
-1.634596709758745769e-01,6.283202815311674794e-01,5.000000000000000000e-01,6.065621845282649360e-01,7.866692781996812434e-01,5.717249393463126328e-01
-1.628531087913463182e-01,6.291069508093671825e-01,5.000000000000000000e-01,6.017578111846723088e-01,7.856569746156500944e-01,5.463528990745536440e-01
-1.622513509801616349e-01,6.298926077839828164e-01,5.000000000000000000e-01,5.969534378410796815e-01,7.846446710316189455e-01,5.209808588027946552e-01
-1.616543975423205548e-01,6.306772524550143810e-01,5.000000000000000000e-01,5.921490644974870543e-01,7.836323674475877965e-01,4.956088185310356109e-01
-1.610622484778230779e-01,6.314608848224619875e-01,5.000000000000000000e-01,5.873446911538944271e-01,7.826200638635566476e-01,4.702367782592765666e-01
-1.604749037866691763e-01,6.322435048863255247e-01,5.000000000000000000e-01,5.825403178103017998e-01,7.816077602795254986e-01,4.448647379875175223e-01
-1.598923634688588780e-01,6.330251126466051037e-01,5.000000000000000000e-01,5.777359444667091726e-01,7.805954566954943497e-01,4.194926977157584780e-01
-1.593146275243921550e-01,6.338057081033006135e-01,5.000000000000000000e-01,5.729315711231165453e-01,7.795831531114632007e-01,3.941206574439994337e-01
-1.587416959532690353e-01,6.345852912564120540e-01,5.000000000000000000e-01,5.681271977795239181e-01,7.785708495274320518e-01,3.687486171722403894e-01
-1.581735687554895187e-01,6.353638621059395364e-01,5.000000000000000000e-01,5.633228244359312908e-01,7.775585459434009028e-01,3.433765769004813451e-01
-1.576102459310535775e-01,6.361414206518829495e-01,5.000000000000000000e-01,5.585184510923386636e-01,7.765462423593697538e-01,3.180045366287223008e-01
-1.570517274799612395e-01,6.369179668942422934e-01,5.000000000000000000e-01,5.537140777487460364e-01,7.755339387753386049e-01,2.926324963569632565e-01
-1.564980134022125047e-01,6.376935008330176791e-01,5.000000000000000000e-01,5.489097044051534091e-01,7.745216351913074559e-01,2.672604560852042122e-01
-1.559491036978073453e-01,6.384680224682089955e-01,5.000000000000000000e-01,5.441053310615607819e-01,7.735093316072763070e-01,2.418884158134451678e-01
-1.554049983667457890e-01,6.392415317998162427e-01,5.000000000000000000e-01,5.393009577179681546e-01,7.724970280232451580e-01,2.165163755416861235e-01
-1.548656974090278082e-01,6.400140288278395317e-01,5.000000000000000000e-01,5.344965843743755274e-01,7.714847244392140091e-01,1.911443352699270792e-01
