$x$,$y$,L,Parameters,R,Simulation,t
0.26387128233909607,0.20455367863178253,14.0,"R = 3.25, L = 14",3.25,0.0,1.44
-0.26387113332748413,0.2045537680387497,14.0,"R = 3.25, L = 14",3.25,1.0,1.44
-0.2638711631298065,-0.20455382764339447,14.0,"R = 3.25, L = 14",3.25,2.0,1.44
0.26387113332748413,-0.2045537680387497,14.0,"R = 3.25, L = 14",3.25,3.0,1.44
0.2611233592033386,0.20242197811603546,14.0,"R = 3.25, L = 14",3.25,0.0,1.45
-0.2611232101917267,0.20242206752300262,14.0,"R = 3.25, L = 14",3.25,1.0,1.45
-0.2611232399940491,-0.2024221271276474,14.0,"R = 3.25, L = 14",3.25,2.0,1.45
0.2611232101917267,-0.20242206752300262,14.0,"R = 3.25, L = 14",3.25,3.0,1.45
0.2583753764629364,0.20029032230377197,14.0,"R = 3.25, L = 14",3.25,0.0,1.46
-0.25837522745132446,0.20029041171073914,14.0,"R = 3.25, L = 14",3.25,1.0,1.46
-0.25837525725364685,-0.2002904713153839,14.0,"R = 3.25, L = 14",3.25,2.0,1.46
0.25837522745132446,-0.20029041171073914,14.0,"R = 3.25, L = 14",3.25,3.0,1.46
0.2556273639202118,0.19815872609615326,14.0,"R = 3.25, L = 14",3.25,0.0,1.47
-0.25562721490859985,0.19815881550312042,14.0,"R = 3.25, L = 14",3.25,1.0,1.47
-0.25562724471092224,-0.1981588751077652,14.0,"R = 3.25, L = 14",3.25,2.0,1.47
0.25562721490859985,-0.19815881550312042,14.0,"R = 3.25, L = 14",3.25,3.0,1.47
0.2528792917728424,0.19602718949317932,14.0,"R = 3.25, L = 14",3.25,0.0,1.48
-0.25287914276123047,0.19602727890014648,14.0,"R = 3.25, L = 14",3.25,1.0,1.48
-0.25287917256355286,-0.19602733850479126,14.0,"R = 3.25, L = 14",3.25,2.0,1.48
0.25287914276123047,-0.19602727890014648,14.0,"R = 3.25, L = 14",3.25,3.0,1.48
0.25013118982315063,0.19389571249485016,14.0,"R = 3.25, L = 14",3.25,0.0,1.49
-0.2501310408115387,0.19389580190181732,14.0,"R = 3.25, L = 14",3.25,1.0,1.49
-0.2501310706138611,-0.1938958615064621,14.0,"R = 3.25, L = 14",3.25,2.0,1.49
0.2501310408115387,-0.19389580190181732,14.0,"R = 3.25, L = 14",3.25,3.0,1.49
0.24738304316997528,0.19176428020000458,14.0,"R = 3.25, L = 14",3.25,0.0,1.5
-0.24738289415836334,0.19176436960697174,14.0,"R = 3.25, L = 14",3.25,1.0,1.5
-0.24738292396068573,-0.19176442921161652,14.0,"R = 3.25, L = 14",3.25,2.0,1.5
0.24738289415836334,-0.19176436960697174,14.0,"R = 3.25, L = 14",3.25,3.0,1.5
0.24490967392921448,0.18984603881835938,14.0,"R = 3.25, L = 14",3.25,0.0,1.51
-0.24490952491760254,0.18984614312648773,14.0,"R = 3.25, L = 14",3.25,1.0,1.51
-0.24490955471992493,-0.1898461878299713,14.0,"R = 3.25, L = 14",3.25,2.0,1.51
0.24490952491760254,-0.18984614312648773,14.0,"R = 3.25, L = 14",3.25,3.0,1.51
0.2424362748861313,0.18792782723903656,14.0,"R = 3.25, L = 14",3.25,0.0,1.52
-0.24243612587451935,0.1879279464483261,14.0,"R = 3.25, L = 14",3.25,1.0,1.52
-0.24243615567684174,-0.1879279762506485,14.0,"R = 3.25, L = 14",3.25,2.0,1.52
0.24243612587451935,-0.1879279464483261,14.0,"R = 3.25, L = 14",3.25,3.0,1.52
0.2399628609418869,0.18600964546203613,14.0,"R = 3.25, L = 14",3.25,0.0,1.53
-0.23996271193027496,0.18600977957248688,14.0,"R = 3.25, L = 14",3.25,1.0,1.53
-0.23996274173259735,-0.18600979447364807,14.0,"R = 3.25, L = 14",3.25,2.0,1.53
0.23996271193027496,-0.18600977957248688,14.0,"R = 3.25, L = 14",3.25,3.0,1.53
0.23748941719532013,0.1840914934873581,14.0,"R = 3.25, L = 14",3.25,0.0,1.54
-0.2374892681837082,0.18409164249897003,14.0,"R = 3.25, L = 14",3.25,1.0,1.54
-0.23748929798603058,-0.18409164249897003,14.0,"R = 3.25, L = 14",3.25,2.0,1.54
0.2374892681837082,-0.18409164249897003,14.0,"R = 3.25, L = 14",3.25,3.0,1.54
0.23501595854759216,0.18217337131500244,14.0,"R = 3.25, L = 14",3.25,0.0,1.55
-0.23501580953598022,0.18217353522777557,14.0,"R = 3.25, L = 14",3.25,1.0,1.55
-0.2350158393383026,-0.18217352032661438,14.0,"R = 3.25, L = 14",3.25,2.0,1.55
0.23501580953598022,-0.18217353522777557,14.0,"R = 3.25, L = 14",3.25,3.0,1.55
0.2325424700975418,0.18025527894496918,14.0,"R = 3.25, L = 14",3.25,0.0,1.56
-0.23254232108592987,0.1802554428577423,14.0,"R = 3.25, L = 14",3.25,1.0,1.56
-0.23254235088825226,-0.18025542795658112,14.0,"R = 3.25, L = 14",3.25,2.0,1.56
0.23254232108592987,-0.1802554428577423,14.0,"R = 3.25, L = 14",3.25,3.0,1.56
0.23006896674633026,0.1783372163772583,14.0,"R = 3.25, L = 14",3.25,0.0,1.57
-0.23006881773471832,0.17833738029003143,14.0,"R = 3.25, L = 14",3.25,1.0,1.57
-0.2300688475370407,-0.17833736538887024,14.0,"R = 3.25, L = 14",3.25,2.0,1.57
0.23006881773471832,-0.17833738029003143,14.0,"R = 3.25, L = 14",3.25,3.0,1.57
0.22759543359279633,0.1764191836118698,14.0,"R = 3.25, L = 14",3.25,0.0,1.58
-0.2275952845811844,0.17641934752464294,14.0,"R = 3.25, L = 14",3.25,1.0,1.58
-0.22759531438350677,-0.17641933262348175,14.0,"R = 3.25, L = 14",3.25,2.0,1.58
0.2275952845811844,-0.17641934752464294,14.0,"R = 3.25, L = 14",3.25,3.0,1.58
0.2251218855381012,0.1745011806488037,14.0,"R = 3.25, L = 14",3.25,0.0,1.59
-0.22512173652648926,0.17450134456157684,14.0,"R = 3.25, L = 14",3.25,1.0,1.59
-0.22512176632881165,-0.17450132966041565,14.0,"R = 3.25, L = 14",3.25,2.0,1.59
0.22512173652648926,-0.17450134456157684,14.0,"R = 3.25, L = 14",3.25,3.0,1.59
0.22264830768108368,0.17258320748806,14.0,"R = 3.25, L = 14",3.25,0.0,1.6
-0.22264815866947174,0.17258337140083313,14.0,"R = 3.25, L = 14",3.25,1.0,1.6
-0.22264818847179413,-0.17258335649967194,14.0,"R = 3.25, L = 14",3.25,2.0,1.6
0.22264815866947174,-0.17258337140083313,14.0,"R = 3.25, L = 14",3.25,3.0,1.6
0.22042205929756165,0.17085705697536469,14.0,"R = 3.25, L = 14",3.25,0.0,1.61
-0.2204219102859497,0.17085722088813782,14.0,"R = 3.25, L = 14",3.25,1.0,1.61
-0.2204219549894333,-0.17085720598697662,14.0,"R = 3.25, L = 14",3.25,2.0,1.61
0.2204219102859497,-0.17085722088813782,14.0,"R = 3.25, L = 14",3.25,3.0,1.61
0.2181958109140396,0.16913092136383057,14.0,"R = 3.25, L = 14",3.25,0.0,1.62
-0.21819566190242767,0.1691310852766037,14.0,"R = 3.25, L = 14",3.25,1.0,1.62
-0.21819570660591125,-0.1691310703754425,14.0,"R = 3.25, L = 14",3.25,2.0,1.62
0.21819566190242767,-0.1691310852766037,14.0,"R = 3.25, L = 14",3.25,3.0,1.62
0.21596954762935638,0.16740481555461884,14.0,"R = 3.25, L = 14",3.25,0.0,1.6300000000000001
-0.21596939861774445,0.16740497946739197,14.0,"R = 3.25, L = 14",3.25,1.0,1.6300000000000001
-0.21596944332122803,-0.16740494966506958,14.0,"R = 3.25, L = 14",3.25,2.0,1.6300000000000001
0.21596939861774445,-0.16740497946739197,14.0,"R = 3.25, L = 14",3.25,3.0,1.6300000000000001
0.21374326944351196,0.1656787246465683,14.0,"R = 3.25, L = 14",3.25,0.0,1.6400000000000001
-0.21374312043190002,0.16567888855934143,14.0,"R = 3.25, L = 14",3.25,1.0,1.6400000000000001
-0.2137431651353836,-0.16567884385585785,14.0,"R = 3.25, L = 14",3.25,2.0,1.6400000000000001
0.21374312043190002,-0.16567888855934143,14.0,"R = 3.25, L = 14",3.25,3.0,1.6400000000000001
0.21151697635650635,0.16395264863967896,14.0,"R = 3.25, L = 14",3.25,0.0,1.6500000000000001
-0.2115168273448944,0.1639528125524521,14.0,"R = 3.25, L = 14",3.25,1.0,1.6500000000000001
-0.211516872048378,-0.1639527678489685,14.0,"R = 3.25, L = 14",3.25,2.0,1.6500000000000001
0.2115168273448944,-0.1639528125524521,14.0,"R = 3.25, L = 14",3.25,3.0,1.6500000000000001
0.20929066836833954,0.1622265875339508,14.0,"R = 3.25, L = 14",3.25,0.0,1.6600000000000001
-0.2092905342578888,0.16222675144672394,14.0,"R = 3.25, L = 14",3.25,1.0,1.6600000000000001
-0.20929056406021118,-0.16222670674324036,14.0,"R = 3.25, L = 14",3.25,2.0,1.6600000000000001
0.2092905342578888,-0.16222675144672394,14.0,"R = 3.25, L = 14",3.25,3.0,1.6600000000000001
0.20706436038017273,0.16050054132938385,14.0,"R = 3.25, L = 14",3.25,0.0,1.67
-0.20706422626972198,0.16050070524215698,14.0,"R = 3.25, L = 14",3.25,1.0,1.67
-0.20706425607204437,-0.1605006605386734,14.0,"R = 3.25, L = 14",3.25,2.0,1.67
0.20706422626972198,-0.16050070524215698,14.0,"R = 3.25, L = 14",3.25,3.0,1.67
0.20483803749084473,0.1587745100259781,14.0,"R = 3.25, L = 14",3.25,0.0,1.68
-0.20483790338039398,0.15877467393875122,14.0,"R = 3.25, L = 14",3.25,1.0,1.68
-0.20483793318271637,-0.15877462923526764,14.0,"R = 3.25, L = 14",3.25,2.0,1.68
0.20483790338039398,-0.15877467393875122,14.0,"R = 3.25, L = 14",3.25,3.0,1.68
0.20261169970035553,0.15704849362373352,14.0,"R = 3.25, L = 14",3.25,0.0,1.69
-0.20261156558990479,0.15704865753650665,14.0,"R = 3.25, L = 14",3.25,1.0,1.69
-0.20261159539222717,-0.15704861283302307,14.0,"R = 3.25, L = 14",3.25,2.0,1.69
0.20261156558990479,-0.15704865753650665,14.0,"R = 3.25, L = 14",3.25,3.0,1.69
0.20038534700870514,0.15532249212265015,14.0,"R = 3.25, L = 14",3.25,0.0,1.7
-0.2003852128982544,0.15532265603542328,14.0,"R = 3.25, L = 14",3.25,1.0,1.7
-0.20038524270057678,-0.1553226113319397,14.0,"R = 3.25, L = 14",3.25,2.0,1.7
0.2003852128982544,-0.15532265603542328,14.0,"R = 3.25, L = 14",3.25,3.0,1.7
0.19838161766529083,0.1537691056728363,14.0,"R = 3.25, L = 14",3.25,0.0,1.71
-0.1983814835548401,0.15376926958560944,14.0,"R = 3.25, L = 14",3.25,1.0,1.71
-0.19838151335716248,-0.15376922488212585,14.0,"R = 3.25, L = 14",3.25,2.0,1.71
0.1983814835548401,-0.15376926958560944,14.0,"R = 3.25, L = 14",3.25,3.0,1.71
0.19637788832187653,0.15221571922302246,14.0,"R = 3.25, L = 14",3.25,0.0,1.72
-0.19637775421142578,0.1522158831357956,14.0,"R = 3.25, L = 14",3.25,1.0,1.72
-0.19637778401374817,-0.152215838432312,14.0,"R = 3.25, L = 14",3.25,2.0,1.72
0.19637775421142578,-0.1522158831357956,14.0,"R = 3.25, L = 14",3.25,3.0,1.72
0.19437414407730103,0.1506623476743698,14.0,"R = 3.25, L = 14",3.25,0.0,1.73
-0.19437400996685028,0.15066251158714294,14.0,"R = 3.25, L = 14",3.25,1.0,1.73
-0.19437403976917267,-0.15066246688365936,14.0,"R = 3.25, L = 14",3.25,2.0,1.73
0.19437400996685028,-0.15066251158714294,14.0,"R = 3.25, L = 14",3.25,3.0,1.73
0.19237039983272552,0.14910897612571716,14.0,"R = 3.25, L = 14",3.25,0.0,1.74
-0.19237026572227478,0.1491091400384903,14.0,"R = 3.25, L = 14",3.25,1.0,1.74
-0.19237029552459717,-0.1491090953350067,14.0,"R = 3.25, L = 14",3.25,2.0,1.74
0.19237026572227478,-0.1491091400384903,14.0,"R = 3.25, L = 14",3.25,3.0,1.74
0.19036665558815002,0.1475556194782257,14.0,"R = 3.25, L = 14",3.25,0.0,1.75
-0.19036652147769928,0.14755578339099884,14.0,"R = 3.25, L = 14",3.25,1.0,1.75
-0.19036655128002167,-0.14755573868751526,14.0,"R = 3.25, L = 14",3.25,2.0,1.75
0.19036652147769928,-0.14755578339099884,14.0,"R = 3.25, L = 14",3.25,3.0,1.75
0.18836289644241333,0.14600227773189545,14.0,"R = 3.25, L = 14",3.25,0.0,1.76
-0.18836276233196259,0.14600242674350739,14.0,"R = 3.25, L = 14",3.25,1.0,1.76
-0.18836279213428497,-0.146002396941185,14.0,"R = 3.25, L = 14",3.25,2.0,1.76
0.18836276233196259,-0.14600242674350739,14.0,"R = 3.25, L = 14",3.25,3.0,1.76
0.18635913729667664,0.14444893598556519,14.0,"R = 3.25, L = 14",3.25,0.0,1.77
-0.1863590031862259,0.14444908499717712,14.0,"R = 3.25, L = 14",3.25,1.0,1.77
-0.18635903298854828,-0.14444905519485474,14.0,"R = 3.25, L = 14",3.25,2.0,1.77
0.1863590031862259,-0.14444908499717712,14.0,"R = 3.25, L = 14",3.25,3.0,1.77
0.18435536324977875,0.14289560914039612,14.0,"R = 3.25, L = 14",3.25,0.0,1.78
-0.184355229139328,0.14289575815200806,14.0,"R = 3.25, L = 14",3.25,1.0,1.78
-0.1843552589416504,-0.14289572834968567,14.0,"R = 3.25, L = 14",3.25,2.0,1.78
0.184355229139328,-0.14289575815200806,14.0,"R = 3.25, L = 14",3.25,3.0,1.78
0.18235158920288086,0.14134228229522705,14.0,"R = 3.25, L = 14",3.25,0.0,1.79
-0.18235145509243011,0.141342431306839,14.0,"R = 3.25, L = 14",3.25,1.0,1.79
-0.1823514848947525,-0.1413424015045166,14.0,"R = 3.25, L = 14",3.25,2.0,1.79
0.18235145509243011,-0.141342431306839,14.0,"R = 3.25, L = 14",3.25,3.0,1.79
0.18034780025482178,0.13978897035121918,14.0,"R = 3.25, L = 14",3.25,0.0,1.8
-0.18034768104553223,0.13978911936283112,14.0,"R = 3.25, L = 14",3.25,1.0,1.8
-0.18034769594669342,-0.13978908956050873,14.0,"R = 3.25, L = 14",3.25,2.0,1.8
0.18034768104553223,-0.13978911936283112,14.0,"R = 3.25, L = 14",3.25,3.0,1.8
0.17854438722133636,0.13839098811149597,14.0,"R = 3.25, L = 14",3.25,0.0,1.81
-0.17854426801204681,0.1383911371231079,14.0,"R = 3.25, L = 14",3.25,1.0,1.81
-0.178544282913208,-0.13839110732078552,14.0,"R = 3.25, L = 14",3.25,2.0,1.81
0.17854426801204681,-0.1383911371231079,14.0,"R = 3.25, L = 14",3.25,3.0,1.81
0.17674097418785095,0.13699302077293396,14.0,"R = 3.25, L = 14",3.25,0.0,1.82
-0.1767408549785614,0.1369931697845459,14.0,"R = 3.25, L = 14",3.25,1.0,1.82
-0.1767408698797226,-0.1369931399822235,14.0,"R = 3.25, L = 14",3.25,2.0,1.82
0.1767408549785614,-0.1369931697845459,14.0,"R = 3.25, L = 14",3.25,3.0,1.82
0.17493756115436554,0.13559505343437195,14.0,"R = 3.25, L = 14",3.25,0.0,1.83
-0.174937441945076,0.1355952024459839,14.0,"R = 3.25, L = 14",3.25,1.0,1.83
-0.17493745684623718,-0.1355951726436615,14.0,"R = 3.25, L = 14",3.25,2.0,1.83
0.174937441945076,-0.1355952024459839,14.0,"R = 3.25, L = 14",3.25,3.0,1.83
0.17313413321971893,0.13419708609580994,14.0,"R = 3.25, L = 14",3.25,0.0,1.84
-0.17313402891159058,0.13419723510742188,14.0,"R = 3.25, L = 14",3.25,1.0,1.84
-0.17313404381275177,-0.1341972053050995,14.0,"R = 3.25, L = 14",3.25,2.0,1.84
0.17313402891159058,-0.13419723510742188,14.0,"R = 3.25, L = 14",3.25,3.0,1.84
0.17133070528507233,0.13279913365840912,14.0,"R = 3.25, L = 14",3.25,0.0,1.85
-0.17133060097694397,0.13279926776885986,14.0,"R = 3.25, L = 14",3.25,1.0,1.85
-0.17133061587810516,-0.13279925286769867,14.0,"R = 3.25, L = 14",3.25,2.0,1.85
0.17133060097694397,-0.13279926776885986,14.0,"R = 3.25, L = 14",3.25,3.0,1.85
0.16952727735042572,0.1314011812210083,14.0,"R = 3.25, L = 14",3.25,0.0,1.86
-0.16952717304229736,0.13140131533145905,14.0,"R = 3.25, L = 14",3.25,1.0,1.86
-0.16952718794345856,-0.13140130043029785,14.0,"R = 3.25, L = 14",3.25,2.0,1.86
0.16952717304229736,-0.13140131533145905,14.0,"R = 3.25, L = 14",3.25,3.0,1.86
0.1677238494157791,0.13000322878360748,14.0,"R = 3.25, L = 14",3.25,0.0,1.87
-0.16772374510765076,0.13000336289405823,14.0,"R = 3.25, L = 14",3.25,1.0,1.87
-0.16772376000881195,-0.13000334799289703,14.0,"R = 3.25, L = 14",3.25,2.0,1.87
0.16772374510765076,-0.13000336289405823,14.0,"R = 3.25, L = 14",3.25,3.0,1.87
0.1659204214811325,0.12860527634620667,14.0,"R = 3.25, L = 14",3.25,0.0,1.8800000000000001
-0.16592031717300415,0.1286054104566574,14.0,"R = 3.25, L = 14",3.25,1.0,1.8800000000000001
-0.16592033207416534,-0.12860539555549622,14.0,"R = 3.25, L = 14",3.25,2.0,1.8800000000000001
0.16592031717300415,-0.1286054104566574,14.0,"R = 3.25, L = 14",3.25,3.0,1.8800000000000001
0.1641169786453247,0.12720733880996704,14.0,"R = 3.25, L = 14",3.25,0.0,1.8900000000000001
-0.16411687433719635,0.12720747292041779,14.0,"R = 3.25, L = 14",3.25,1.0,1.8900000000000001
-0.16411688923835754,-0.1272074580192566,14.0,"R = 3.25, L = 14",3.25,2.0,1.8900000000000001
0.16411687433719635,-0.12720747292041779,14.0,"R = 3.25, L = 14",3.25,3.0,1.8900000000000001
0.1623135358095169,0.12580940127372742,14.0,"R = 3.25, L = 14",3.25,0.0,1.9000000000000001
-0.16231343150138855,0.12580953538417816,14.0,"R = 3.25, L = 14",3.25,1.0,1.9000000000000001
-0.16231344640254974,-0.12580952048301697,14.0,"R = 3.25, L = 14",3.25,2.0,1.9000000000000001
0.16231343150138855,-0.12580953538417816,14.0,"R = 3.25, L = 14",3.25,3.0,1.9000000000000001
0.16069044172763824,0.12455125898122787,14.0,"R = 3.25, L = 14",3.25,0.0,1.9100000000000001
-0.1606903374195099,0.12455139309167862,14.0,"R = 3.25, L = 14",3.25,1.0,1.9100000000000001
-0.16069035232067108,-0.12455137819051743,14.0,"R = 3.25, L = 14",3.25,2.0,1.9100000000000001
0.1606903374195099,-0.12455139309167862,14.0,"R = 3.25, L = 14",3.25,3.0,1.9100000000000001
0.1590673327445984,0.12329312413930893,14.0,"R = 3.25, L = 14",3.25,0.0,1.92
-0.15906724333763123,0.12329325079917908,14.0,"R = 3.25, L = 14",3.25,1.0,1.92
-0.15906725823879242,-0.12329324334859848,14.0,"R = 3.25, L = 14",3.25,2.0,1.92
0.15906724333763123,-0.12329325079917908,14.0,"R = 3.25, L = 14",3.25,3.0,1.92
0.15744422376155853,0.12203498929738998,14.0,"R = 3.25, L = 14",3.25,0.0,1.93
-0.15744414925575256,0.12203511595726013,14.0,"R = 3.25, L = 14",3.25,1.0,1.93
-0.15744414925575256,-0.12203510850667953,14.0,"R = 3.25, L = 14",3.25,2.0,1.93
0.15744414925575256,-0.12203511595726013,14.0,"R = 3.25, L = 14",3.25,3.0,1.93
0.15582111477851868,0.12077685445547104,14.0,"R = 3.25, L = 14",3.25,0.0,1.94
-0.1558210402727127,0.12077698111534119,14.0,"R = 3.25, L = 14",3.25,1.0,1.94
-0.1558210402727127,-0.12077697366476059,14.0,"R = 3.25, L = 14",3.25,2.0,1.94
0.1558210402727127,-0.12077698111534119,14.0,"R = 3.25, L = 14",3.25,3.0,1.94
0.15419800579547882,0.11951872706413269,14.0,"R = 3.25, L = 14",3.25,0.0,1.95
-0.15419793128967285,0.11951884627342224,14.0,"R = 3.25, L = 14",3.25,1.0,1.95
-0.15419793128967285,-0.11951883882284164,14.0,"R = 3.25, L = 14",3.25,2.0,1.95
0.15419793128967285,-0.11951884627342224,14.0,"R = 3.25, L = 14",3.25,3.0,1.95
0.15257489681243896,0.11826059967279434,14.0,"R = 3.25, L = 14",3.25,0.0,1.96
-0.152574822306633,0.11826071888208389,14.0,"R = 3.25, L = 14",3.25,1.0,1.96
-0.152574822306633,-0.1182607114315033,14.0,"R = 3.25, L = 14",3.25,2.0,1.96
0.152574822306633,-0.11826071888208389,14.0,"R = 3.25, L = 14",3.25,3.0,1.96
0.1509517878293991,0.117002472281456,14.0,"R = 3.25, L = 14",3.25,0.0,1.97
-0.15095171332359314,0.11700259149074554,14.0,"R = 3.25, L = 14",3.25,1.0,1.97
-0.15095171332359314,-0.11700258404016495,14.0,"R = 3.25, L = 14",3.25,2.0,1.97
0.15095171332359314,-0.11700259149074554,14.0,"R = 3.25, L = 14",3.25,3.0,1.97
0.14932867884635925,0.11574435234069824,14.0,"R = 3.25, L = 14",3.25,0.0,1.98
-0.14932860434055328,0.1157444640994072,14.0,"R = 3.25, L = 14",3.25,1.0,1.98
-0.14932860434055328,-0.1157444566488266,14.0,"R = 3.25, L = 14",3.25,2.0,1.98
0.14932860434055328,-0.1157444640994072,14.0,"R = 3.25, L = 14",3.25,3.0,1.98
0.1477055698633194,0.11448623239994049,14.0,"R = 3.25, L = 14",3.25,0.0,1.99
-0.14770549535751343,0.11448633670806885,14.0,"R = 3.25, L = 14",3.25,1.0,1.99
-0.14770549535751343,-0.11448633670806885,14.0,"R = 3.25, L = 14",3.25,2.0,1.99
0.14770549535751343,-0.11448633670806885,14.0,"R = 3.25, L = 14",3.25,3.0,1.99
0.14608246088027954,0.11322811245918274,14.0,"R = 3.25, L = 14",3.25,0.0,2.0
-0.14608238637447357,0.1132282167673111,14.0,"R = 3.25, L = 14",3.25,1.0,2.0
-0.14608238637447357,-0.1132282167673111,14.0,"R = 3.25, L = 14",3.25,2.0,2.0
0.14608238637447357,-0.1132282167673111,14.0,"R = 3.25, L = 14",3.25,3.0,2.0
0.14462165534496307,0.11209581047296524,14.0,"R = 3.25, L = 14",3.25,0.0,2.0100000000000002
-0.1446215808391571,0.112095907330513,14.0,"R = 3.25, L = 14",3.25,1.0,2.0100000000000002
-0.1446215808391571,-0.1120959147810936,14.0,"R = 3.25, L = 14",3.25,2.0,2.0100000000000002
0.1446215808391571,-0.112095907330513,14.0,"R = 3.25, L = 14",3.25,3.0,2.0100000000000002
0.1431608498096466,0.11096350848674774,14.0,"R = 3.25, L = 14",3.25,0.0,2.02
-0.14316077530384064,0.1109635978937149,14.0,"R = 3.25, L = 14",3.25,1.0,2.02
-0.14316077530384064,-0.1109636127948761,14.0,"R = 3.25, L = 14",3.25,2.0,2.02
0.14316077530384064,-0.1109635978937149,14.0,"R = 3.25, L = 14",3.25,3.0,2.02
0.14170004427433014,0.10983120650053024,14.0,"R = 3.25, L = 14",3.25,0.0,2.0300000000000002
-0.14169996976852417,0.1098312959074974,14.0,"R = 3.25, L = 14",3.25,1.0,2.0300000000000002
-0.14169996976852417,-0.1098313108086586,14.0,"R = 3.25, L = 14",3.25,2.0,2.0300000000000002
0.14169996976852417,-0.1098312959074974,14.0,"R = 3.25, L = 14",3.25,3.0,2.0300000000000002
0.14023923873901367,0.10869890451431274,14.0,"R = 3.25, L = 14",3.25,0.0,2.04
-0.1402391642332077,0.10869899392127991,14.0,"R = 3.25, L = 14",3.25,1.0,2.04
-0.1402391642332077,-0.1086990088224411,14.0,"R = 3.25, L = 14",3.25,2.0,2.04
0.1402391642332077,-0.10869899392127991,14.0,"R = 3.25, L = 14",3.25,3.0,2.04
0.1387784332036972,0.10756660252809525,14.0,"R = 3.25, L = 14",3.25,0.0,2.05
-0.13877835869789124,0.10756669193506241,14.0,"R = 3.25, L = 14",3.25,1.0,2.05
-0.13877835869789124,-0.1075667068362236,14.0,"R = 3.25, L = 14",3.25,2.0,2.05
0.13877835869789124,-0.10756669193506241,14.0,"R = 3.25, L = 14",3.25,3.0,2.05
0.13731762766838074,0.10643430054187775,14.0,"R = 3.25, L = 14",3.25,0.0,2.06
-0.13731755316257477,0.10643438994884491,14.0,"R = 3.25, L = 14",3.25,1.0,2.06
-0.13731755316257477,-0.1064344048500061,14.0,"R = 3.25, L = 14",3.25,2.0,2.06
0.13731755316257477,-0.10643438994884491,14.0,"R = 3.25, L = 14",3.25,3.0,2.06
0.13585682213306427,0.10530200600624084,14.0,"R = 3.25, L = 14",3.25,0.0,2.07
-0.1358567476272583,0.10530208796262741,14.0,"R = 3.25, L = 14",3.25,1.0,2.07
-0.1358567476272583,-0.1053021103143692,14.0,"R = 3.25, L = 14",3.25,2.0,2.07
0.1358567476272583,-0.10530208796262741,14.0,"R = 3.25, L = 14",3.25,3.0,2.07
0.1343960165977478,0.10416971147060394,14.0,"R = 3.25, L = 14",3.25,0.0,2.08
-0.13439594209194183,0.10416979342699051,14.0,"R = 3.25, L = 14",3.25,1.0,2.08
-0.13439594209194183,-0.1041698157787323,14.0,"R = 3.25, L = 14",3.25,2.0,2.08
0.13439594209194183,-0.10416979342699051,14.0,"R = 3.25, L = 14",3.25,3.0,2.08
0.13293519616127014,0.10303741693496704,14.0,"R = 3.25, L = 14",3.25,0.0,2.09
-0.13293513655662537,0.10303749889135361,14.0,"R = 3.25, L = 14",3.25,1.0,2.09
-0.13293512165546417,-0.1030375212430954,14.0,"R = 3.25, L = 14",3.25,2.0,2.09
0.13293513655662537,-0.10303749889135361,14.0,"R = 3.25, L = 14",3.25,3.0,2.09
0.13147437572479248,0.10190512239933014,14.0,"R = 3.25, L = 14",3.25,0.0,2.1
-0.1314743161201477,0.1019052043557167,14.0,"R = 3.25, L = 14",3.25,1.0,2.1
-0.1314743012189865,-0.1019052267074585,14.0,"R = 3.25, L = 14",3.25,2.0,2.1
0.1314743161201477,-0.1019052043557167,14.0,"R = 3.25, L = 14",3.25,3.0,2.1
0.1301596462726593,0.10088606178760529,14.0,"R = 3.25, L = 14",3.25,0.0,2.11
-0.13015958666801453,0.10088614374399185,14.0,"R = 3.25, L = 14",3.25,1.0,2.11
-0.13015957176685333,-0.10088616609573364,14.0,"R = 3.25, L = 14",3.25,2.0,2.11
0.13015958666801453,-0.10088614374399185,14.0,"R = 3.25, L = 14",3.25,3.0,2.11
0.12884491682052612,0.09986700117588043,14.0,"R = 3.25, L = 14",3.25,0.0,2.12
-0.12884485721588135,0.099867083132267,14.0,"R = 3.25, L = 14",3.25,1.0,2.12
-0.12884484231472015,-0.09986710548400879,14.0,"R = 3.25, L = 14",3.25,2.0,2.12
0.12884485721588135,-0.099867083132267,14.0,"R = 3.25, L = 14",3.25,3.0,2.12
0.12753018736839294,0.09884794056415558,14.0,"R = 3.25, L = 14",3.25,0.0,2.13
-0.12753012776374817,0.09884802252054214,14.0,"R = 3.25, L = 14",3.25,1.0,2.13
-0.12753011286258698,-0.09884804487228394,14.0,"R = 3.25, L = 14",3.25,2.0,2.13
0.12753012776374817,-0.09884802252054214,14.0,"R = 3.25, L = 14",3.25,3.0,2.13
0.12621545791625977,0.09782887995243073,14.0,"R = 3.25, L = 14",3.25,0.0,2.14
-0.126215398311615,0.09782896190881729,14.0,"R = 3.25, L = 14",3.25,1.0,2.14
-0.1262153834104538,-0.09782898426055908,14.0,"R = 3.25, L = 14",3.25,2.0,2.14
0.126215398311615,-0.09782896190881729,14.0,"R = 3.25, L = 14",3.25,3.0,2.14
0.12490072101354599,0.09680981934070587,14.0,"R = 3.25, L = 14",3.25,0.0,2.15
-0.12490066140890121,0.09680990129709244,14.0,"R = 3.25, L = 14",3.25,1.0,2.15
-0.12490064650774002,-0.09680992364883423,14.0,"R = 3.25, L = 14",3.25,2.0,2.15
