$x$,$y$,Goal region,QP relaxation,Safe region,Unsafe region,V
-0.9343433976173401,-1.1363636255264282,0.0,0.0,1.0,0.0,-0.04794716835021973
-0.9343433976173401,-1.0858585834503174,0.0,0.0,1.0,0.0,-0.05323892831802368
-0.9343433976173401,-1.0353535413742065,0.0,0.0,1.0,0.0,-0.05816318094730377
-0.9343433976173401,-0.9848484396934509,0.0,0.0,1.0,0.0,-0.06276839971542358
-0.9343433976173401,-0.9343433976173401,0.0,0.0,1.0,0.0,-0.06711307168006897
-0.9343433976173401,-0.883838415145874,0.0,0.0,1.0,0.0,-0.07126274704933167
-0.9343433976173401,-0.8333333730697632,0.0,0.0,1.0,0.0,-0.07528720796108246
-0.9343433976173401,-0.7828283309936523,0.0,0.0,1.0,0.0,-0.07925556600093842
-0.9343433976173401,-0.7323232889175415,0.0,0.0,1.0,0.0,-0.08323165774345398
-0.9343433976173401,-0.6818182468414307,0.0,0.0,1.0,0.0,-0.08726918697357178
-0.9343433976173401,-0.6313132047653198,0.0,0.0,1.0,0.0,-0.09140804409980774
-0.9343433976173401,-0.5808081030845642,0.0,0.0,1.0,0.0,-0.09567123651504517
-0.9343433976173401,-0.5303030610084534,0.0,0.0,1.0,0.0,-0.10006389021873474
-0.9343433976173401,-0.47979801893234253,0.0,0.0,1.0,0.0,-0.10457335412502289
-0.9343433976173401,-0.4292929768562317,0.0,0.0,1.0,0.0,-0.10917049646377563
-0.9343433976173401,-0.37878793478012085,0.0,0.0,1.0,0.0,-0.11381225287914276
-0.9343433976173401,-0.3282828629016876,0.0,0.0,1.0,0.0,-0.11844468116760254
-0.9343433976173401,-0.2777778208255768,0.0,0.0,1.0,0.0,-0.1230059564113617
-0.9343433976173401,-0.22727277874946594,0.0,0.0,1.0,0.0,-0.12743011116981506
-0.9343433976173401,-0.17676770687103271,0.0,0.0,1.0,0.0,-0.13164952397346497
-0.9343433976173401,-0.12626266479492188,0.0,0.0,1.0,0.0,-0.13559767603874207
-0.9343433976173401,-0.07575762271881104,0.0,0.0,1.0,0.0,-0.13921090960502625
-0.9343433976173401,-0.0252525731921196,0.0,0.0,1.0,0.0,-0.14242997765541077
-0.9343433976173401,0.02525247633457184,0.0,0.0,1.0,0.0,-0.14520081877708435
-0.9343433976173401,0.07575753331184387,0.0,0.0,1.0,0.0,-0.14747586846351624
-0.9343433976173401,0.1262625753879547,0.0,0.0,1.0,0.0,-0.14921444654464722
-0.9343433976173401,0.17676761746406555,0.0,0.0,1.0,0.0,-0.15038347244262695
-0.9343433976173401,0.22727268934249878,0.0,0.0,1.0,0.0,-0.15095889568328857
-0.9343433976173401,0.2777777314186096,0.0,0.0,1.0,0.0,-0.15092656016349792
-0.9343433976173401,0.3282828629016876,0.0,0.0,1.0,0.0,-0.15028372406959534
-0.9343433976173401,0.37878790497779846,0.0,0.0,1.0,0.0,-0.1490401029586792
-0.9343433976173401,0.4292929768562317,0.0,0.0,1.0,0.0,-0.14721894264221191
-0.9343433976173401,0.47979801893234253,0.0,0.0,1.0,0.0,-0.14485689997673035
-0.9343433976173401,0.5303030610084534,0.0,0.0,1.0,0.0,-0.14200255274772644
-0.9343433976173401,0.5808081030845642,0.0,0.0,1.0,0.0,-0.1387140452861786
-0.9343433976173401,0.6313132047653198,0.0,0.0,1.0,0.0,-0.1350547969341278
-0.9343433976173401,0.6818182468414307,0.0,0.0,1.0,0.0,-0.13108807802200317
-0.9343433976173401,0.7323232889175415,0.0,0.0,1.0,0.0,-0.12687113881111145
-0.9343433976173401,0.7828283309936523,0.0,0.0,1.0,0.0,-0.12244990468025208
-0.9343433976173401,0.8333333730697632,0.0,0.0,1.0,0.0,-0.11785459518432617
-0.9343433976173401,0.883838415145874,0.0,0.0,1.0,0.0,-0.11309771239757538
-0.9343433976173401,0.9343434572219849,0.0,0.0,1.0,0.0,-0.10817360877990723
-0.9343433976173401,0.9848484992980957,0.0,0.0,1.0,0.0,-0.1030610203742981
-0.9343433976173401,1.035353660583496,0.0,0.0,1.0,0.0,-0.09772635996341705
-0.9343433976173401,1.0858585834503174,0.0,0.0,1.0,0.0,-0.0921289473772049
-0.9343433976173401,1.1363636255264282,0.0,0.0,1.0,0.0,-0.08622545003890991
-0.9343433976173401,1.186868667602539,0.0,0.0,0.0,0.0,-0.07997503876686096
-0.9343433976173401,1.23737370967865,0.0,0.0,0.0,0.0,-0.07334272563457489
-0.9343433976173401,1.2878787517547607,0.0,0.0,0.0,0.0,-0.06630164384841919
-0.9343433976173401,1.3383837938308716,0.0,0.0,0.0,0.0,-0.0588349848985672
-0.9343433976173401,1.3888888359069824,0.0,0.0,0.0,0.0,-0.050935059785842896
-0.9343433976173401,1.4393939971923828,0.0,0.0,0.0,0.0,-0.04260370135307312
-0.9343433976173401,1.489898920059204,0.0,0.0,0.0,0.0,-0.03385010361671448
-0.9343433976173401,1.5404040813446045,0.0,0.0,0.0,0.0,-0.02468934655189514
-0.9343433976173401,1.5909091234207153,0.0,0.0,0.0,0.0,-0.015141189098358154
-0.9343433976173401,1.6414141654968262,0.0,0.0,0.0,0.0,-0.005227923393249512
-0.9343433976173401,1.691919207572937,0.0,0.0,0.0,0.0,0.005026273429393768
-0.9343433976173401,1.7424242496490479,0.0,0.0,0.0,0.0,0.015596926212310791
-0.9343433976173401,1.7929292917251587,0.0,0.0,0.0,1.0,0.02645939588546753
-0.9343433976173401,1.8434343338012695,0.0,0.0,0.0,1.0,0.03758978098630905
-0.9343433976173401,1.89393949508667,0.0,0.0,0.0,1.0,0.04896499216556549
-0.9343433976173401,1.9444444179534912,0.0,0.0,0.0,1.0,0.060562655329704285
-0.9343433976173401,1.994949460029602,0.0,0.0,0.0,1.0,0.0723617896437645
-0.9343433976173401,2.045454502105713,0.0,0.0,0.0,1.0,0.08434183150529861
-0.9343433976173401,2.0959596633911133,0.0,0.0,0.0,1.0,0.09648297727108002
-0.9343433976173401,2.1464645862579346,0.0,0.0,0.0,1.0,0.1087658703327179
-0.9343433976173401,2.196969747543335,0.0,0.0,0.0,1.0,0.12117159366607666
-0.9343433976173401,2.2474746704101562,0.0,0.0,0.0,1.0,0.1336812525987625
-0.9343433976173401,2.2979798316955566,0.0,0.0,0.0,1.0,0.1462760865688324
-0.9343433976173401,2.348484754562378,0.0,0.0,0.0,1.0,0.1589372158050537
-0.9343433976173401,2.3989899158477783,0.0,0.0,0.0,1.0,0.1716456115245819
-0.9343433976173401,2.4494948387145996,0.0,0.0,0.0,1.0,0.18438228964805603
-0.9343433976173401,2.5,0.0,0.0,0.0,1.0,0.19712790846824646
-0.883838415145874,-2.5,0.0,0.0,0.0,1.0,0.2621915340423584
-0.883838415145874,-2.4494948387145996,0.0,0.0,0.0,1.0,0.2452891767024994
-0.883838415145874,-2.3989899158477783,0.0,0.0,0.0,1.0,0.22864781320095062
-0.883838415145874,-2.348484754562378,0.0,0.0,0.0,1.0,0.21229732036590576
-0.883838415145874,-2.2979798316955566,0.0,0.0,0.0,1.0,0.19626495242118835
-0.883838415145874,-2.2474746704101562,0.0,0.0,0.0,1.0,0.18057511746883392
-0.883838415145874,-2.196969747543335,0.0,0.0,0.0,1.0,0.16525006294250488
-0.883838415145874,-2.1464645862579346,0.0,0.0,0.0,1.0,0.15030910074710846
-0.883838415145874,-2.0959596633911133,0.0,0.0,0.0,1.0,0.13576921820640564
-0.883838415145874,-2.045454502105713,0.0,0.0,0.0,1.0,0.12164506316184998
-0.883838415145874,-1.9949495792388916,0.0,0.0,0.0,1.0,0.10794921219348907
-0.883838415145874,-1.9444445371627808,0.0,0.0,0.0,1.0,0.09469257295131683
-0.883838415145874,-1.89393949508667,0.0,0.0,0.0,1.0,0.08188442140817642
-0.883838415145874,-1.843434453010559,0.0,0.0,0.0,1.0,0.06953267753124237
-0.883838415145874,-1.7929294109344482,0.0,0.0,0.0,0.0,0.057644590735435486
-0.883838415145874,-1.7424242496490479,0.0,0.0,0.0,0.0,0.046226486563682556
-0.883838415145874,-1.691919207572937,0.0,0.0,0.0,0.0,0.03528463840484619
-0.883838415145874,-1.6414141654968262,0.0,0.0,0.0,0.0,0.024824902415275574
-0.883838415145874,-1.5909091234207153,0.0,0.0,0.0,0.0,0.01485326886177063
-0.883838415145874,-1.5404040813446045,0.0,0.0,0.0,0.0,0.005375772714614868
-0.883838415145874,-1.4898990392684937,0.0,0.0,0.0,0.0,-0.003601565957069397
-0.883838415145874,-1.4393939971923828,0.0,0.0,0.0,0.0,-0.01207306981086731
-0.883838415145874,-1.3888888359069824,0.0,0.0,0.0,0.0,-0.02003377676010132
-0.883838415145874,-1.3383839130401611,0.0,0.0,0.0,0.0,-0.027480244636535645
-0.883838415145874,-1.2878787517547607,0.0,0.0,0.0,0.0,-0.034411683678627014
-0.883838415145874,-1.23737370967865,0.0,0.0,0.0,0.0,-0.04083165526390076
-0.883838415145874,-1.186868667602539,0.0,0.0,1.0,0.0,-0.04674920439720154
-0.883838415145874,-1.1363636255264282,0.0,0.0,1.0,0.0,-0.052181556820869446
-0.883838415145874,-1.0858585834503174,0.0,0.0,1.0,0.0,-0.05715535581111908
-0.883838415145874,-1.0353535413742065,0.0,0.0,1.0,0.0,-0.0617082417011261
-0.883838415145874,-0.9848484396934509,0.0,0.0,1.0,0.0,-0.06588985025882721
-0.883838415145874,-0.9343433976173401,0.0,0.0,1.0,0.0,-0.06976111233234406
-0.883838415145874,-0.883838415145874,0.0,0.0,1.0,0.0,-0.07339271903038025
-0.883838415145874,-0.8333333730697632,0.0,0.0,1.0,0.0,-0.0768616795539856
-0.883838415145874,-0.7828283309936523,0.0,0.0,1.0,0.0,-0.08024722337722778
-0.883838415145874,-0.7323232889175415,0.0,0.0,1.0,0.0,-0.08362558484077454
-0.883838415145874,-0.6818182468414307,0.0,0.0,1.0,0.0,-0.08706466853618622
-0.883838415145874,-0.6313132047653198,0.0,0.0,1.0,0.0,-0.09061901271343231
-0.883838415145874,-0.5808081030845642,0.0,0.0,1.0,0.0,-0.09432637691497803
-0.883838415145874,-0.5303030610084534,0.0,0.0,1.0,0.0,-0.09820486605167389
-0.883838415145874,-0.47979801893234253,0.0,0.0,1.0,0.0,-0.10225297510623932
-0.883838415145874,-0.4292929768562317,0.0,0.0,1.0,0.0,-0.10644948482513428
-0.883838415145874,-0.37878793478012085,0.0,0.0,1.0,0.0,-0.11075609922409058
-0.883838415145874,-0.3282828629016876,0.0,0.0,1.0,0.0,-0.11512032151222229
-0.883838415145874,-0.2777778208255768,0.0,0.0,1.0,0.0,-0.11947895586490631
-0.883838415145874,-0.22727277874946594,0.0,0.0,1.0,0.0,-0.12376174330711365
-0.883838415145874,-0.17676770687103271,0.0,0.0,1.0,0.0,-0.12789520621299744
-0.883838415145874,-0.12626266479492188,0.0,0.0,1.0,0.0,-0.13180559873580933
-0.883838415145874,-0.07575762271881104,0.0,0.0,1.0,0.0,-0.13542157411575317
-0.883838415145874,-0.0252525731921196,0.0,0.0,1.0,0.0,-0.13867661356925964
-0.883838415145874,0.02525247633457184,0.0,0.0,1.0,0.0,-0.14151057600975037
-0.883838415145874,0.07575753331184387,0.0,0.0,1.0,0.0,-0.14387118816375732
-0.883838415145874,0.1262625753879547,0.0,0.0,1.0,0.0,-0.14571508765220642
-0.883838415145874,0.17676761746406555,0.0,0.0,1.0,0.0,-0.14700943231582642
-0.883838415145874,0.22727268934249878,0.0,0.0,1.0,0.0,-0.14773288369178772
-0.883838415145874,0.2777777314186096,0.0,0.0,1.0,0.0,-0.14787688851356506
-0.883838415145874,0.3282828629016876,0.0,0.0,1.0,0.0,-0.14744707942008972
-0.883838415145874,0.37878790497779846,0.0,0.0,1.0,0.0,-0.14646390080451965
-0.883838415145874,0.4292929768562317,0.0,0.0,1.0,0.0,-0.144962340593338
-0.883838415145874,0.47979801893234253,0.0,0.0,1.0,0.0,-0.1429903507232666
-0.883838415145874,0.5303030610084534,0.0,0.0,1.0,0.0,-0.14060616493225098
-0.883838415145874,0.5808081030845642,0.0,0.0,1.0,0.0,-0.13787305355072021
-0.883838415145874,0.6313132047653198,0.0,0.0,1.0,0.0,-0.13485360145568848
-0.883838415145874,0.6818182468414307,0.0,0.0,1.0,0.0,-0.13160336017608643
-0.883838415145874,0.7323232889175415,0.0,0.0,1.0,0.0,-0.12816455960273743
-0.883838415145874,0.7828283309936523,0.0,0.0,1.0,0.0,-0.12456163763999939
-0.883838415145874,0.8333333730697632,0.0,0.0,1.0,0.0,-0.1207992285490036
-0.883838415145874,0.883838415145874,0.0,0.0,1.0,0.0,-0.11686195433139801
-0.883838415145874,0.9343434572219849,0.0,0.0,1.0,0.0,-0.11271722614765167
-0.883838415145874,0.9848484992980957,0.0,0.0,1.0,0.0,-0.10831958055496216
-0.883838415145874,1.035353660583496,0.0,0.0,1.0,0.0,-0.10361610352993011
-0.883838415145874,1.0858585834503174,0.0,0.0,1.0,0.0,-0.09855204820632935
-0.883838415145874,1.1363636255264282,0.0,0.0,1.0,0.0,-0.09307613968849182
-0.883838415145874,1.186868667602539,0.0,0.0,1.0,0.0,-0.08714455366134644
-0.883838415145874,1.23737370967865,0.0,0.0,0.0,0.0,-0.08072389662265778
-0.883838415145874,1.2878787517547607,0.0,0.0,0.0,0.0,-0.07379254698753357
-0.883838415145874,1.3383837938308716,0.0,0.0,0.0,0.0,-0.06634059548377991
-0.883838415145874,1.3888888359069824,0.0,0.0,0.0,0.0,-0.05836904048919678
-0.883838415145874,1.4393939971923828,0.0,0.0,0.0,0.0,-0.04988822340965271
-0.883838415145874,1.489898920059204,0.0,0.0,0.0,0.0,-0.040916115045547485
-0.883838415145874,1.5404040813446045,0.0,0.0,0.0,0.0,-0.03147600591182709
-0.883838415145874,1.5909091234207153,0.0,0.0,0.0,0.0,-0.021594762802124023
-0.883838415145874,1.6414141654968262,0.0,0.0,0.0,0.0,-0.011301755905151367
-0.883838415145874,1.691919207572937,0.0,0.0,0.0,0.0,-0.0006270408630371094
-0.883838415145874,1.7424242496490479,0.0,0.0,0.0,0.0,0.010399095714092255
-0.883838415145874,1.7929292917251587,0.0,0.0,0.0,0.0,0.021746963262557983
-0.883838415145874,1.8434343338012695,0.0,0.0,0.0,1.0,0.03338780999183655
-0.883838415145874,1.89393949508667,0.0,0.0,0.0,1.0,0.04529392719268799
-0.883838415145874,1.9444444179534912,0.0,0.0,0.0,1.0,0.05743851512670517
-0.883838415145874,1.994949460029602,0.0,0.0,0.0,1.0,0.06979624927043915
-0.883838415145874,2.045454502105713,0.0,0.0,0.0,1.0,0.08234233409166336
-0.883838415145874,2.0959596633911133,0.0,0.0,0.0,1.0,0.0950527936220169
-0.883838415145874,2.1464645862579346,0.0,0.0,0.0,1.0,0.10790420323610306
-0.883838415145874,2.196969747543335,0.0,0.0,0.0,1.0,0.12087379395961761
-0.883838415145874,2.2474746704101562,0.0,0.0,0.0,1.0,0.1339389681816101
-0.883838415145874,2.2979798316955566,0.0,0.0,0.0,1.0,0.14707714319229126
-0.883838415145874,2.348484754562378,0.0,0.0,0.0,1.0,0.16026632487773895
-0.883838415145874,2.3989899158477783,0.0,0.0,0.0,1.0,0.17348429560661316
-0.883838415145874,2.4494948387145996,0.0,0.0,0.0,1.0,0.18670907616615295
-0.883838415145874,2.5,0.0,0.0,0.0,1.0,0.19991910457611084
-0.8333333730697632,-2.5,0.0,0.0,0.0,1.0,0.26383209228515625
-0.8333333730697632,-2.4494948387145996,0.0,0.0,0.0,1.0,0.24654710292816162
-0.8333333730697632,-2.3989899158477783,0.0,0.0,0.0,1.0,0.2295052409172058
-0.8333333730697632,-2.348484754562378,0.0,0.0,0.0,1.0,0.21274054050445557
-0.8333333730697632,-2.2979798316955566,0.0,0.0,0.0,1.0,0.19628462195396423
-0.8333333730697632,-2.2474746704101562,0.0,0.0,0.0,1.0,0.18016654253005981
-0.8333333730697632,-2.196969747543335,0.0,0.0,0.0,1.0,0.16441258788108826
-0.8333333730697632,-2.1464645862579346,0.0,0.0,0.0,1.0,0.14904627203941345
-0.8333333730697632,-2.0959596633911133,0.0,0.0,0.0,1.0,0.13408875465393066
-0.8333333730697632,-2.045454502105713,0.0,0.0,0.0,1.0,0.11955834180116653
-0.8333333730697632,-1.9949495792388916,0.0,0.0,0.0,1.0,0.10547155141830444
-0.8333333730697632,-1.9444445371627808,0.0,0.0,0.0,1.0,0.09184236824512482
-0.8333333730697632,-1.89393949508667,0.0,0.0,0.0,1.0,0.07868336141109467
-0.8333333730697632,-1.843434453010559,0.0,0.0,0.0,1.0,0.06600558757781982
-0.8333333730697632,-1.7929294109344482,0.0,0.0,0.0,0.0,0.05381891876459122
-0.8333333730697632,-1.7424242496490479,0.0,0.0,0.0,0.0,0.04213232547044754
-0.8333333730697632,-1.691919207572937,0.0,0.0,0.0,0.0,0.030954748392105103
-0.8333333730697632,-1.6414141654968262,0.0,0.0,0.0,0.0,0.02029430866241455
-0.8333333730697632,-1.5909091234207153,0.0,0.0,0.0,0.0,0.010159410536289215
-0.8333333730697632,-1.5404040813446045,0.0,0.0,0.0,0.0,0.0005582869052886963
-0.8333333730697632,-1.4898990392684937,0.0,0.0,0.0,0.0,-0.008500799536705017
-0.8333333730697632,-1.4393939971923828,0.0,0.0,0.0,0.0,-0.017009899020195007
-0.8333333730697632,-1.3888888359069824,0.0,0.0,0.0,0.0,-0.02496182918548584
-0.8333333730697632,-1.3383839130401611,0.0,0.0,0.0,0.0,-0.03235098719596863
-0.8333333730697632,-1.2878787517547607,0.0,0.0,0.0,0.0,-0.03917437791824341
-0.8333333730697632,-1.23737370967865,0.0,0.0,1.0,0.0,-0.04543307423591614
-0.8333333730697632,-1.186868667602539,0.0,0.0,1.0,0.0,-0.05113397538661957
-0.8333333730697632,-1.1363636255264282,0.0,0.0,1.0,0.0,-0.05629190802574158
-0.8333333730697632,-1.0858585834503174,0.0,0.0,1.0,0.0,-0.06093135476112366
-0.8333333730697632,-1.0353535413742065,0.0,0.0,1.0,0.0,-0.06508862972259521
-0.8333333730697632,-0.9848484396934509,0.0,0.0,1.0,0.0,-0.06881268322467804
-0.8333333730697632,-0.9343433976173401,0.0,0.0,1.0,0.0,-0.07216574251651764
-0.8333333730697632,-0.883838415145874,0.0,0.0,1.0,0.0,-0.07522162795066833
-0.8333333730697632,-0.8333333730697632,0.0,0.0,1.0,0.0,-0.07806362211704254
-0.8333333730697632,-0.7828283309936523,0.0,0.0,1.0,0.0,-0.080780029296875
-0.8333333730697632,-0.7323232889175415,0.0,0.0,1.0,0.0,-0.08345924317836761
-0.8333333730697632,-0.6818182468414307,0.0,0.0,1.0,0.0,-0.08618348836898804
-0.8333333730697632,-0.6313132047653198,0.0,0.0,1.0,0.0,-0.0890236496925354
-0.8333333730697632,-0.5808081030845642,0.0,0.0,1.0,0.0,-0.0920339971780777
-0.8333333730697632,-0.5303030610084534,0.0,0.0,1.0,0.0,-0.09524868428707123
-0.8333333730697632,-0.47979801893234253,0.0,0.0,1.0,0.0,-0.0986800491809845
-0.8333333730697632,-0.4292929768562317,0.0,0.0,1.0,0.0,-0.10231845080852509
-0.8333333730697632,-0.37878793478012085,0.0,0.0,1.0,0.0,-0.10613355040550232
-0.8333333730697632,-0.3282828629016876,0.0,0.0,1.0,0.0,-0.11007726192474365
-0.8333333730697632,-0.2777778208255768,0.0,0.0,1.0,0.0,-0.11408743262290955
-0.8333333730697632,-0.22727277874946594,0.0,0.0,1.0,0.0,-0.11809174716472626
-0.8333333730697632,-0.17676770687103271,0.0,0.0,1.0,0.0,-0.12201225757598877
-0.8333333730697632,-0.12626266479492188,0.0,0.0,1.0,0.0,-0.12576892971992493
-0.8333333730697632,-0.07575762271881104,0.0,0.0,1.0,0.0,-0.12928366661071777
-0.8333333730697632,-0.0252525731921196,0.0,0.0,1.0,0.0,-0.13248306512832642
-0.8333333730697632,0.02525247633457184,0.0,0.0,1.0,0.0,-0.13530126214027405
-0.8333333730697632,0.07575753331184387,0.0,0.0,1.0,0.0,-0.13768211007118225
-0.8333333730697632,0.1262625753879547,0.0,0.0,1.0,0.0,-0.13958093523979187
-0.8333333730697632,0.17676761746406555,0.0,0.0,1.0,0.0,-0.1409667432308197
-0.8333333730697632,0.22727268934249878,0.0,0.0,1.0,0.0,-0.1418232023715973
-0.8333333730697632,0.2777777314186096,0.0,0.0,1.0,0.0,-0.1421506404876709
-0.8333333730697632,0.3282828629016876,0.0,0.0,1.0,0.0,-0.14196589589118958
-0.8333333730697632,0.37878790497779846,0.0,0.0,1.0,0.0,-0.14130279421806335
-0.8333333730697632,0.4292929768562317,0.0,0.0,1.0,0.0,-0.1402093768119812
-0.8333333730697632,0.47979801893234253,0.0,0.0,1.0,0.0,-0.1387448012828827
-0.8333333730697632,0.5303030610084534,0.0,0.0,1.0,0.0,-0.13697382807731628
-0.8333333730697632,0.5808081030845642,0.0,0.0,1.0,0.0,-0.13495942950248718
-0.8333333730697632,0.6313132047653198,0.0,0.0,1.0,0.0,-0.13275599479675293
-0.8333333730697632,0.6818182468414307,0.0,0.0,1.0,0.0,-0.13040229678153992
-0.8333333730697632,0.7323232889175415,0.0,0.0,1.0,0.0,-0.12791642546653748
-0.8333333730697632,0.7828283309936523,0.0,0.0,1.0,0.0,-0.12529385089874268
-0.8333333730697632,0.8333333730697632,0.0,0.0,1.0,0.0,-0.12250736355781555
-0.8333333730697632,0.883838415145874,0.0,0.0,1.0,0.0,-0.11951051652431488
-0.8333333730697632,0.9343434572219849,0.0,0.0,1.0,0.0,-0.11624272167682648
-0.8333333730697632,0.9848484992980957,0.0,0.0,1.0,0.0,-0.11263546347618103
-0.8333333730697632,1.035353660583496,0.0,0.0,1.0,0.0,-0.1086190789937973
-0.8333333730697632,1.0858585834503174,0.0,0.0,1.0,0.0,-0.10412843525409698
-0.8333333730697632,1.1363636255264282,0.0,0.0,1.0,0.0,-0.0991077572107315
-0.8333333730697632,1.186868667602539,0.0,0.0,1.0,0.0,-0.09351402521133423
-0.8333333730697632,1.23737370967865,0.0,0.0,1.0,0.0,-0.08731862902641296
-0.8333333730697632,1.2878787517547607,0.0,0.0,0.0,0.0,-0.08050699532032013
-0.8333333730697632,1.3383837938308716,0.0,0.0,0.0,0.0,-0.07307818531990051
-0.8333333730697632,1.3888888359069824,0.0,0.0,0.0,0.0,-0.06504255533218384
-0.8333333730697632,1.4393939971923828,0.0,0.0,0.0,0.0,-0.056419819593429565
-0.8333333730697632,1.489898920059204,0.0,0.0,0.0,0.0,-0.047236889600753784
-0.8333333730697632,1.5404040813446045,0.0,0.0,0.0,0.0,-0.03752514719963074
-0.8333333730697632,1.5909091234207153,0.0,0.0,0.0,0.0,-0.027319222688674927
-0.8333333730697632,1.6414141654968262,0.0,0.0,0.0,0.0,-0.016655251383781433
-0.8333333730697632,1.691919207572937,0.0,0.0,0.0,0.0,-0.005569681525230408
-0.8333333730697632,1.7424242496490479,0.0,0.0,0.0,0.0,0.005901530385017395
-0.8333333730697632,1.7929292917251587,0.0,0.0,0.0,0.0,0.01772327721118927
-0.8333333730697632,1.8434343338012695,0.0,0.0,0.0,1.0,0.02986164391040802
-0.8333333730697632,1.89393949508667,0.0,0.0,0.0,1.0,0.04228394478559494
-0.8333333730697632,1.9444444179534912,0.0,0.0,0.0,1.0,0.05495867133140564
-0.8333333730697632,1.994949460029602,0.0,0.0,0.0,1.0,0.06785591691732407
-0.8333333730697632,2.045454502105713,0.0,0.0,0.0,1.0,0.08094632625579834
-0.8333333730697632,2.0959596633911133,0.0,0.0,0.0,1.0,0.09420181065797806
-0.8333333730697632,2.1464645862579346,0.0,0.0,0.0,1.0,0.10759471356868744
-0.8333333730697632,2.196969747543335,0.0,0.0,0.0,1.0,0.12109827250242233
-0.8333333730697632,2.2474746704101562,0.0,0.0,0.0,1.0,0.13468609750270844
-0.8333333730697632,2.2979798316955566,0.0,0.0,0.0,1.0,0.14833234250545502
-0.8333333730697632,2.348484754562378,0.0,0.0,0.0,1.0,0.16201148927211761
-0.8333333730697632,2.3989899158477783,0.0,0.0,0.0,1.0,0.175698921084404
-0.8333333730697632,2.4494948387145996,0.0,0.0,0.0,1.0,0.18936988711357117
-0.8333333730697632,2.5,0.0,0.0,0.0,1.0,0.2030009925365448
-0.7828283309936523,-2.5,0.0,0.0,0.0,1.0,0.2655850648880005
-0.7828283309936523,-2.4494948387145996,0.0,0.0,0.0,1.0,0.24794459342956543
-0.7828283309936523,-2.3989899158477783,0.0,0.0,0.0,1.0,0.23052570223808289
-0.7828283309936523,-2.348484754562378,0.0,0.0,0.0,1.0,0.2133668065071106
-0.7828283309936523,-2.2979798316955566,0.0,0.0,0.0,1.0,0.19650405645370483
-0.7828283309936523,-2.2474746704101562,0.0,0.0,0.0,1.0,0.17997083067893982
-0.7828283309936523,-2.196969747543335,0.0,0.0,0.0,1.0,0.1637980043888092
-0.7828283309936523,-2.1464645862579346,0.0,0.0,0.0,1.0,0.14801356196403503
-0.7828283309936523,-2.0959596633911133,0.0,0.0,0.0,1.0,0.13264283537864685
-0.7828283309936523,-2.045454502105713,0.0,0.0,0.0,1.0,0.11770852655172348
-0.7828283309936523,-1.9949495792388916,0.0,0.0,0.0,1.0,0.10323075205087662
-0.7828283309936523,-1.9444445371627808,0.0,0.0,0.0,1.0,0.08922743052244186
-0.7828283309936523,-1.89393949508667,0.0,0.0,0.0,1.0,0.07571439445018768
-0.7828283309936523,-1.843434453010559,0.0,0.0,0.0,1.0,0.06270594894886017
-0.7828283309936523,-1.7929294109344482,0.0,0.0,0.0,0.0,0.0502149760723114
-0.7828283309936523,-1.7424242496490479,0.0,0.0,0.0,0.0,0.03825324773788452
-0.7828283309936523,-1.691919207572937,0.0,0.0,0.0,0.0,0.026832282543182373
-0.7828283309936523,-1.6414141654968262,0.0,0.0,0.0,0.0,0.01596280187368393
-0.7828283309936523,-1.5909091234207153,0.0,0.0,0.0,0.0,0.005655571818351746
-0.7828283309936523,-1.5404040813446045,0.0,0.0,0.0,0.0,-0.004078701138496399
-0.7828283309936523,-1.4898990392684937,0.0,0.0,0.0,0.0,-0.013229280710220337
-0.7828283309936523,-1.4393939971923828,0.0,0.0,0.0,0.0,-0.021785780787467957
-0.7828283309936523,-1.3888888359069824,0.0,0.0,0.0,0.0,-0.029738396406173706
-0.7828283309936523,-1.3383839130401611,0.0,0.0,0.0,0.0,-0.03707870841026306
-0.7828283309936523,-1.2878787517547607,0.0,0.0,0.0,0.0,-0.043800950050354004
-0.7828283309936523,-1.23737370967865,0.0,0.0,1.0,0.0,-0.04990297555923462
-0.7828283309936523,-1.186868667602539,0.0,0.0,1.0,0.0,-0.055388450622558594
-0.7828283309936523,-1.1363636255264282,0.0,0.0,1.0,0.0,-0.06026872992515564
-0.7828283309936523,-1.0858585834503174,0.0,0.0,1.0,0.0,-0.06456509232521057
-0.7828283309936523,-1.0353535413742065,0.0,0.0,1.0,0.0,-0.06831066310405731
-0.7828283309936523,-0.9848484396934509,0.0,0.0,1.0,0.0,-0.07155242562294006
-0.7828283309936523,-0.9343433976173401,0.0,0.0,1.0,0.0,-0.07435160875320435
-0.7828283309936523,-0.883838415145874,0.0,0.0,1.0,0.0,-0.07678362727165222
-0.7828283309936523,-0.8333333730697632,0.0,0.0,1.0,0.0,-0.07893604040145874
-0.7828283309936523,-0.7828283309936523,0.0,0.0,1.0,0.0,-0.08090461790561676
-0.7828283309936523,-0.7323232889175415,0.0,0.0,1.0,0.0,-0.08278876543045044
-0.7828283309936523,-0.6818182468414307,0.0,0.0,1.0,0.0,-0.08468511700630188
-0.7828283309936523,-0.6313132047653198,0.0,0.0,1.0,0.0,-0.0866812914609909
-0.7828283309936523,-0.5808081030845642,0.0,0.0,1.0,0.0,-0.08884991705417633
-0.7828283309936523,-0.5303030610084534,0.0,0.0,1.0,0.0,-0.09124357998371124
